Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
Quebec,Services et solutions TWM Canada inc.,"Montréal, QC H2Y 1T4",1,High Wage,2171,Information systems analysts and consultants,45.508362,-73.553953
Quebec,SFK Leblanc,"Saint-Anselme, QC G0R 2N0",1,High Wage,2253,Drafting technologists and technicians,46.64819,-70.99023
Quebec,SG Montréal Centre de Solutions inc.,"Montréal, QC H3A 3M8",1,High Wage,2147,Computer engineers (except software engineers and designers),45.502031,-73.570992
Quebec,SGT 2000 Inc,"St Germain De Grantham, QC J0C 1K0",12,High Wage,7511,Transport truck drivers,45.850955,-72.577291
Quebec,Sherpa RTLS Solutions Inc.,"Montréal, QC H2S 1L6",1,High Wage,2174,Computer programmers and interactive media developers,45.534598,-73.609349
Quebec,"Shutterstock Music Canada, ULC","Montréal, QC H2W 1Z5",1,High Wage,6221,Technical sales specialists ,45.519851,-73.585448
Quebec,Signum Preemptive Healthcare Inc.,"Montreal, QC H3K 1G6",1,High Wage,2174,Computer programmers and interactive media developers,45.484047,-73.562138
Quebec,Simthetiq Inc.,"Montréal, QC H2V 4C5",1,High Wage,2174,Computer programmers and interactive media developers,45.516863,-73.591354
Quebec,Skymind Inc.,"Dorval, QC H9P 1H6",2,High Wage,2173,Software engineers and designers,45.491484,-73.767394
Quebec,SNC-Lavalin Inc.,"Montreal, QC H2Z 1Z3",1,High Wage,0211,Engineering managers,45.504245,-73.565475
Quebec,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",1,High Wage,2171,Information systems analysts and consultants,46.769541,-71.284097
Quebec,Solutions Abilis Inc.,"Montréal, QC H3A 2R7",1,High Wage,2172,Database analysts and data administrators,45.501996,-73.576373
Quebec,Solutions E'Mind Tek inc.,"Thetford Mines, QC G6G 6K8",2,High Wage,2175,Web designers and developers,46.091422,-71.335986
Quebec,Solutions Serafin Inc.,"Anjou, QC H1J 1K6",1,High Wage,0124,"Advertising, marketing and public relations managers",45.617859,-73.564653
Quebec,STACK8 TECHNOLOGIES INC.,"Montréal, QC H3A 1X6",1,High Wage,2171,Information systems analysts and consultants,45.501204,-73.573452
Quebec,Stelia Aéronautique Canada Inc.,"Mirabel, QC J7N 1H4",1,High Wage,2146,Aerospace engineers,45.711323,-74.083877
Quebec,Studio Digital District (Canada) Inc,"Montréal, QC H3K 3G9",2,High Wage,5241,Graphic designers and illustrators,45.4849085,-73.5638475
Quebec,Studios Framestore Inc.,"Montréal, QC H2T 3B3",19,High Wage,5241,Graphic designers and illustrators,45.527042,-73.595999
Quebec,Supermétal Québec inc.,"Lévis, QC G6W 5M6",4,High Wage,7237,Welders and related machine operators,46.750015,-71.238417
Quebec,Synechron Canada Inc.,"Montréal, QC H2Y 3M6",3,High Wage,2171,Information systems analysts and consultants,,
Quebec,Systèmes de décision Dakis Inc,"Montréal, QC H4G 1X3",1,High Wage,2172,Database analysts and data administrators,45.457534,-73.567401
Quebec,TandemLaunch Inc,"Montréal, QC H4C 2K1",1,High Wage,2173,Software engineers and designers,45.483324,-73.583975
Quebec,Taoutel Canada Inc.,"Saint-Jacques, QC J0K 2R0",1,High Wage,0601,Corporate sales managers,45.967496,-73.566293
Quebec,Technologie M1 Composites inc.,"Laval, QC H7L 5C3",1,High Wage,7315,Aircraft mechanics and aircraft inspectors,45.582647,-73.767754
Quebec,Technologies Consolidées C.T. Inc,"Vaudreuil-Dorion, QC J7V 5V5",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co",45.410402,-74.041796
Quebec,Technologies Peerio Inc,"Montreal, QC H3G 0R1",1,High Wage,2174,Computer programmers and interactive media developers,45.501414,-73.582461
Quebec,Technologies Witbe Canada inc.,"Montréal, QC H3B 1P6",1,High Wage,2171,Information systems analysts and consultants,45.514193,-73.55685
Quebec,TelDig inc.,"Québec, QC G1V 4S1",1,High Wage,2174,Computer programmers and interactive media developers,46.765772,-71.29133
Quebec,Temple Baptist Church,"Montreal, QC H2V 4H4",1,High Wage,5125,"Translators, terminologists and interpreters",45.523714,-73.605516
Quebec,THANJAI RESTAURANT (9253-2373 Québec inc),"Montreal, QC H3W 1H8",1,High Wage,0631,Restaurant and food service managers,45.496091,-73.636161
Quebec,The Aldo Group Inc.,"Montréal, QC H4R 3J4",1,High Wage,1225,Purchasing agents and officers,45.550403,-73.600109
Quebec,Théâtre T & Cie inc.,"Montreal, QC H2Y 3E1",1,High Wage,5232,"Other performers, n.e.c.",45.547004,-73.642316
Quebec,Tink Profitabilité Numérique Inc.,"Montréal, QC H3C 2M7",1,High Wage,2175,Web designers and developers,45.496988,-73.555482
Quebec,TM4 inc.,"Boucherville, QC J4B 8P1",1,High Wage,2133,Electrical and electronics engineers,45.56461,-73.471925
Quebec,Traffic Trends Inc.,"Montréal, QC H2X 1B3",1,High Wage,2173,Software engineers and designers,45.49646,-73.554113
Quebec,Transat A.T. inc.,"Montréal, QC H2X 4C2",1,High Wage,2171,Information systems analysts and consultants,45.511448,-73.576694
Quebec,Transport A. Laberge & Fils Inc.,"Mont Saint-Grégoire, QC J0J 1K0",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.348071,-73.1917
Quebec,Triton Digital Canada Inc.,"Montreal, QC H3G 1R8",1,High Wage,2173,Software engineers and designers,45.496112,-73.576751
Quebec,"Troupe de danse serbe ""Légende""","Gatineau, QC J8V 2L4",1,High Wage,5131,"Producers, directors, choreographers and related occupations",45.493722,-75.693093
Quebec,UAP inc.,"Montréal, QC H1N 2B3",1,High Wage,2281,Computer network technicians,45.581208,-73.521911
Quebec,Ubisoft Divertissements Inc.,"Montréal, QC H2T 1S6",1,High Wage,0213,Computer and information systems managers,45.525858,-73.598898
Quebec,Unito Inc.,"Montreal, QC H1Y 3J1",1,High Wage,0124,"Advertising, marketing and public relations managers",45.546444,-73.563432
Quebec,Unity Technologies Canada Company,"Montréal, QC H3C 2N5",1,High Wage,2174,Computer programmers and interactive media developers,45.497599,-73.555203
Quebec,Université de Montréal,"Montréal, QC H3C 3J7",6,High Wage,4011,University professors and lecturers,45.491524,-73.568127
Quebec,Université de Sherbrooke,"Sherbrooke, QC J1H 5N4",1,High Wage,3111,Specialist physicians,45.447645,-71.863029
Quebec,Université du Québec à Montréal,"Montréal, QC H3C 3P8",5,High Wage,4011,University professors and lecturers,45.491196,-73.561963
Quebec,Université Laval,"Québec, QC G1V 0A6",1,High Wage,4011,University professors and lecturers,46.7841863,-71.2852596
Quebec,Université McGill,"Montréal, QC H3A 0G4",1,High Wage,2111,Physicists and astronomers,45.50362,-73.575006
Quebec,URBANIMMERSIVE INC.,"Laval, QC H7L 3H7",1,High Wage,5241,Graphic designers and illustrators,45.580716,-73.766987
Quebec,Usimax Inc.,"Saint-Georges, QC G5Y 8J5",1,High Wage,7231,Machinists and machining and tooling inspectors,46.1383164,-70.6723589
Quebec,Usinage Deux Rives inc,"Sainte-Victoire-de-Sorel, QC J0G 1T0",1,High Wage,7231,Machinists and machining and tooling inspectors,45.928286,-73.090694
Quebec,Usitech 2000 Inc.,"Saint-Anselme, QC G0R 2N0",9,High Wage,7231,Machinists and machining and tooling inspectors,46.64819,-70.99023
Quebec,Verbom Inc.,"Valcourt, QC J0E 2L0",2,High Wage,7231,Machinists and machining and tooling inspectors,45.535331,-72.298759
Quebec,Verval Ltée,"Gatineau, QC J8Z 1S8",1,High Wage,2253,Drafting technologists and technicians,45.46724,-75.738205
Quebec,Vidéotron S.E.N.C,"Montréal, QC H3C 4M8",1,High Wage,0124,"Advertising, marketing and public relations managers",45.500989,-73.560447
Quebec,Vignoble St-Armand inc.,"Saint-Armand, QC J0J 1T0",1,High Wage,9213,"Supervisors, food, beverage and associated products processing",45.057032,-73.058925
Quebec,VILLA MÉDICA INC. (HÔPITAL),"Montréal, QC H2X 1C9",1,High Wage,3142,Physiotherapists,45.514607,-73.568441
Quebec,VSB Software Inc.,"Montréal, QC H3B 2K4",1,High Wage,2174,Computer programmers and interactive media developers,45.498528,-73.570661
Quebec,WB Games Montréal Inc.,"Montréal, QC H2L 4S8",1,High Wage,2174,Computer programmers and interactive media developers,45.491755,-73.583887
Quebec,Wrnch Inc,"Montreal, QC H4C 2Z6",1,High Wage,2174,Computer programmers and interactive media developers,45.47629,-73.591751
Quebec,WSP Canada Inc.,"Gaspé, QC G4X 2L1",1,High Wage,1241,Administrative assistants,48.815027,-64.49033
Quebec,Xpression Vin Inc.,"Longueuil, QC J4G 1R7",1,High Wage,0124,"Advertising, marketing and public relations managers",45.566938,-73.468322
Quebec,YamoYamo Cuisine Japonaise,"Saint-Léonard, QC H1S 2V4",1,High Wage,6322,Cooks,45.566608,-73.591306
Quebec,6173306 Canada Inc.,"Amos, QC J9T 1H3",1,6173306 Canada Inc.,6311,Food service supervisors,48.5716997,-78.1157926
Quebec,7261969 Canada inc.,"St-Mathieu de Beloeil, QC J3G 0H1",1,Low Wage,6322,Cooks,45.576628,-73.2741156
Quebec,9019-0786 Québec Inc.,"St-Faustin-Lac-Carré, QC J0T 1J2",2,Low Wage,8612,Landscaping and grounds maintenance labourers,46.104627,-74.401124
Quebec,9021-7597 Québec Inc.,"Montréal, QC H2S 1A1",1,Low Wage,6331,"Butchers, meat cutters and fishmongers ",45.536901,-73.615052
Quebec,9046-0585 QUÉBEC INC. (Tim Hortons),"Sainte-Hélène-de-Bagot, QC J0H 1M0",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",45.780544,-72.751872
Quebec,9129-6509 Québec Inc,"Notre-Dame-du-Nord, QC J0Z 3B0",2,Low Wage,6732,Specialized cleaners,47.523781,-79.350873
Quebec,9163-2182 Québec inc,"St-Zotique, QC J0P 1Z0",3,Low Wage,8612,Landscaping and grounds maintenance labourers,45.167462,-74.302459
Quebec,9169-0362 Québec inc.,"Thetford-Mines, QC G6G 8B2",1,Low Wage,2211,Chemical technologists and technicians,46.1131,-71.288536
Quebec,9183-2220 QUÉBEC INC. (Tim Hortons),"Saint-Liboire, QC J0H 1R0",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",45.64934,-72.762154
Quebec,9193-9082 Québec Inc.,"Sherbrooke, QC J1H 4A7",1,Low Wage,6332,Bakers,45.401421,-71.898595
Quebec,9218-2666 Québec Inc.,"Montreal, QC H4A 1E2",1,Low Wage,6322,Cooks,45.475778,-73.622778
Quebec,9247-0632 QUÉBEC INC. (Tim Hortons),"Saint-Hyacinthe, QC J2R 1J9",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",45.64468,-72.977935
Quebec,9256-4640 Québec Inc,"Montréal, QC H3S 2K9",1,Low Wage,4214,Early childhood educators and assistants,45.509205,-73.622438
Quebec,9268-1766 Québec Inc.,"Beaumont, QC G0R 1C0",2,Low Wage,8612,Landscaping and grounds maintenance labourers,46.813102722168,-71.0214157104492
Quebec,9281-9242 Quebec inc.,"Varennes, QC J3X 1Y5",4,Low Wage,8612,Landscaping and grounds maintenance labourers,45.66167,-73.425392
Quebec,9289-9707 Quebec inc.,"Montréal, QC H4P 0A9",1,Low Wage,0631,Restaurant and food service managers,45.4947649,-73.6572848
Quebec,9348-5407 Québec inc,"Dollard-des-Ormeaux, QC H9B 2K4",1,Low Wage,5254,"Program leaders and instructors in recreation, sport and fitness",45.489649,-73.802184
Quebec,A. Malo Compagnie Limitée,"Joliette, QC J6E 5N9",2,Low Wage,7237,Welders and related machine operators,46.020781,-73.438934
Quebec,Aliments Asta Inc.,"St-Alexandre, QC G0L 2G0",29,Low Wage,9617,"Labourers in food, beverage and associated products processing",47.650355,-69.667173
Quebec,Aménagement Côté Jardin Inc.,"Montréal, QC H2H 2N2",6,Low Wage,8612,Landscaping and grounds maintenance labourers,45.538758,-73.565632
Quebec,Au Relais de la Place d'Armes,"Québec, QC G1R 3X2",1,Low Wage,6315,Cleaning supervisors,46.812976,-71.20546
Quebec,Aurel Harvey & Fils Inc.,"La Malbaie, QC G5A 1C5",6,Low Wage,8612,Landscaping and grounds maintenance labourers,47.678167,-70.175504
Quebec,Bonduelle Canada Inc.,"St-Denis sur Richelieu, QC J0H 1K0",44,Low Wage,9461,"Process control and machine operators, food, beverage and associated products processing",45.805835,-73.106924
Quebec,Boulangerie Artisanale Enr.,"Lawrenceville, QC J0E 1W0",1,Low Wage,6332,Bakers,45.445119,-72.353181
Quebec,Boulangerie Le Fournand inc,"Percé, QC G0C 2L0",3,Low Wage,6332,Bakers,48.52314,-64.217248
Quebec,CAVALIA Inc,"Montréal, QC H2V 4A9",1,Low Wage,3213,Animal health technologists and veterinary technicians,45.519158,-73.597466
Quebec,CIF Métal Ltée,"Thetford Mines, QC G6G 8B2",5,Low Wage,7231,Machinists and machining and tooling inspectors,46.1131,-71.288536
Quebec,Club de golf Terrebonne inc.,"Terrebonne, QC J6X 0B2",6,Low Wage,8612,Landscaping and grounds maintenance labourers,45.7416214,-73.7206476
Quebec,Club de Judo Olympique,"Brossard, QC J4Y 1C8",1,Low Wage,5252,Coaches,45.454941,-73.462725
Quebec,Competauto,"Montréal, QC H1Z 2Z5",1,Low Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.5652918,-73.61658
Quebec,Comptoir Agricole Ste-Anne inc.,"Repentigny, QC J5Z 4X5",25,Low Wage,7612,Other trades helpers and labourers,45.754562,-73.480006
Quebec,Creaform Inc,"Lévis, QC G6W 0L9",1,Low Wage,2253,Drafting technologists and technicians,46.7530428,-71.2196569
Quebec,DK-SPEC Inc.,"St-Nicolas, QC G7A 2M8",3,Low Wage,7384,"Other trades and related occupations, n.e.c.",46.6841106,-71.3293515
Quebec,Entrepreneur Paysagiste Strathmore (1997) Ltée,"Montreal, QC H8N 2Z2",19,Low Wage,8612,Landscaping and grounds maintenance labourers,45.443914,-73.621446
Quebec,Envirostable Inc.,"Carignan, QC J3L 0K4",6,Low Wage,8612,Landscaping and grounds maintenance labourers,45.4135626,-73.3536955
Quebec,Fertibeauce inc.,"Ste-Marie, QC G6E 3H3",4,Low Wage,8612,Landscaping and grounds maintenance labourers,46.461792,-71.038874
Quebec,G.T.L. Paysagiste Inc.,"La Prairie, QC J5R 4P2",5,Low Wage,8612,Landscaping and grounds maintenance labourers,45.414219,-73.465746
Quebec,Gazons Verkest Inc,"Saint-Thomas, QC J0K 3L0",5,Low Wage,8612,Landscaping and grounds maintenance labourers,46.012426,-73.355485
Quebec,Groupe APP (CANADA) Inc.,"Montreal, QC H2N 2K6",1,Low Wage,6411,Sales and account representatives ,45.537566,-73.655012
Quebec,GROUPE CHCR INC,"Montréal, QC H4P 1W7",1,Low Wage,5231,Announcers and other broadcasters,45.49819,-73.648675
Quebec,Hortibeauce inc,"Ste-Marie, QC G6E 3E2",2,Low Wage,8612,Landscaping and grounds maintenance labourers,46.4625044,-71.0476063
Quebec,Industries Technopaint Inc.,"Ste-Clotilde de Beauce, QC G0N 1C0",3,Low Wage,9612,Labourers in metal fabrication,46.218009,-71.07553
Quebec,ISI Construction Inc.,"Montréal, QC H4E 1R3",1,Low Wage,7272,Cabinetmakers,45.459687,-73.595631
Quebec,J.I.T. Laser inc,"St-Louis-de-Blandford, QC G0Z 1B0",5,Low Wage,9416,Metalworking and forging machine operators,46.220281,-72.047316
Quebec,Jardins Groupe Design Inc.,"St-Basile-Le-Grand, QC J3N 1M3",16,Low Wage,8612,Landscaping and grounds maintenance labourers,45.548563,-73.270418
Quebec,Koltech Trading Ltd,"St-Laurent, QC H4T 4L2",1,Low Wage,0621,Retail and wholesale trade managers,45.482429,-73.708733
Quebec,L. D.  Rainville et Fils Inc.,"St-Gabriel-de-Brandon, QC J0K 2N0",2,Low Wage,9416,Metalworking and forging machine operators,46.228855,-73.406588
Quebec,La Crevette du Nord Atlantique Inc.,"Gaspé, QC G4X 1T5",3,Low Wage,9618,Labourers in fish and seafood processing,48.828849,-64.484662
Quebec,La Renaissance des Îles Inc,"L'Étang-du-Nord, QC G4T 3M1",30,Low Wage,9618,Labourers in fish and seafood processing,47.3655148,-61.8724767
Quebec,Le Manoir Richelieu ltée,"La Malbaie, QC G5A 1X7",1,Low Wage,6525,Hotel front desk clerks,47.621615,-70.143851
Quebec,LE PETIT QUEBEC MANAGEMENT inc,"Longueuil, QC J4T 2H5",1,Low Wage,0631,Restaurant and food service managers,45.4873283,-73.4681106
Quebec,Les aliments Whyte's Inc.,"Laval, QC H7L 2N6",16,Low Wage,9617,"Labourers in food, beverage and associated products processing",45.612143,-73.7815
Quebec,Les Embellissements La Chaudière Inc.,"Sainte-Marie, QC G6E 2S5",5,Low Wage,8612,Landscaping and grounds maintenance labourers,46.43024,-71.008473
Quebec,Les Entreprises L. Laporte de Bayonne Inc.,"Sainte-Élisabeth, QC J0K 2J0",2,Low Wage,7611,Construction trades helpers and labourers,46.154859,-73.427218
Quebec,Les Fermes Belvache Inc.,"Ste-Anne-des-Plaines, QC J0N 1H0",3,Low Wage,8431,General farm workers,45.768594,-73.803746
Quebec,Les Gazons Ste-Julie Ltée,"Les Coteaux, QC J7X 1G4",20,Low Wage,8612,Landscaping and grounds maintenance labourers,45.280104,-74.237329
Quebec,Les industries et équipements Laliberté Ltée,"Sainte-Claire, QC G0R 2V0",1,Low Wage,7231,Machinists and machining and tooling inspectors,46.594235,-70.860566
Quebec,Les Placements Jeanclo Inc.,"Montréal, QC H2L 1Z1",1,Low Wage,6344,"Jewellers, jewellery and watch repairers and related occupations",45.502467,-73.573152
Quebec,Les Viandes Lacroix Inc.,"St-Hyacinthe, QC J2S 8E3",16,Low Wage,9617,"Labourers in food, beverage and associated products processing",45.626075,-72.992756
Quebec,Literies Universelles PAGA Inc,"Montreal, QC H4T 1E5",1,Low Wage,4411,Home child care providers,45.487907,-73.6884404
Quebec,LUCYPORC (9071-3975 Québec inc),"Yamachiche, QC G0X 3L0",1,Low Wage,9462,"Industrial butchers and meat cutters, poultry preparers and related workers",46.27531,-72.839775
Quebec,Manac Inc.,"St-Georges de Beauce, QC G5Y 8G6",5,Low Wage,7237,Welders and related machine operators,46.134199,-70.662775
Quebec,MATELAS DAUPHIN INC.,"Lévis, QC G6X 1C9",4,Low Wage,9446,Industrial sewing machine operators,46.724761,-71.270577
Quebec,MBI Plastique inc.,"St-Joseph-de-Beauce, QC G0S 2V0",2,Low Wage,9615,Labourers in rubber and plastic products manufacturing,46.313856,-70.872211
Quebec,Microbrasserie le Naufrageur Inc.,"Carleton, QC G0C 1J0",1,Low Wage,6332,Bakers,48.106064,-66.123436
Quebec,Oly-Robi Transformation SEC,"Yamachiche, QC G0X 3L0",1,Low Wage,9462,"Industrial butchers and meat cutters, poultry preparers and related workers",46.27531,-72.839775
Quebec,Patisserie Au Palet D'or (1996) Inc.,"Quebec, QC G1W 3P3",1,Low Wage,6321,Chefs,46.743475,-71.219495
Quebec,Plessitech inc.,"Plessisville, QC G6L 2Y6",6,Low Wage,7237,Welders and related machine operators,46.196274,-71.763097
Quebec,Richer Boulet Inc.,"Québec, QC G1M 3R7",12,Low Wage,8612,Landscaping and grounds maintenance labourers,46.826025,-71.291026
Quebec,Salade Etcetera Inc,"St-Patrice deSherrington, QC J0L 2N0",60,Low Wage,9617,"Labourers in food, beverage and associated products processing",45.156582,-73.508952
Quebec,Service d'entretien Teronet Inc.,"Lévis, QC G6C 1A3",5,Low Wage,8612,Landscaping and grounds maintenance labourers,46.752268,-71.120068
Quebec,Services Paysagers Martin Gagné inc.,"St-Basile-le-Grand, QC J3N 1M4",5,Low Wage,8612,Landscaping and grounds maintenance labourers,45.5085488,-73.2858266
Quebec,SJ Paysagiste Inc.,"Longueuil, QC J4L 4H8",5,Low Wage,8612,Landscaping and grounds maintenance labourers,45.532744,-73.465079
Quebec,Terrassement Technique Sylvain Labrecque inc,"Mont-Saint-Grégoire, QC J0J 1K0",8,Low Wage,8612,Landscaping and grounds maintenance labourers,45.348071,-73.1917
Quebec,Transport Jaclin Inc,"Contrecoeur, QC J0L 1C0",1,Low Wage,7511,Transport truck drivers,45.933964,-73.203894
Quebec,Usine de Congélation de St-Bruno,"St-Bruno, QC G0W 2L0",23,Low Wage,9617,"Labourers in food, beverage and associated products processing",48.485219,-71.649834
Quebec,Viandes du Breton Inc. (Les),"Rivière-du-Loup, QC G5R 5X8",12,Low Wage,9462,"Industrial butchers and meat cutters, poultry preparers and related workers",47.837688,-69.499672
Quebec,2637-5808 Québec inc.,"Lévis, QC G7A 4H4",1,2637-5808 Québec inc.,8431,General farm workers,46.7007625,-71.4130407
Quebec,2744-6160 Québec inc.,"L'Assomption, QC J5W 1G7",2,Primary Agriculture,8611,Harvesting labourers,45.8494484,-73.4088029
Quebec,2746-1912 QUÉBEC INC,"Bury, QC J0B 1J0",1,Primary Agriculture,8431,General farm workers,45.456448,-71.546495
Quebec,2842-0941 Québec Inc.,"St-Jacques-le-Mineur, QC J0J 1Z0",1,Primary Agriculture,8431,General farm workers,45.271119,-73.416869
Quebec,2865-8573 Québec inc.,"St-Alban, QC G0A 3B0",1,Primary Agriculture,8431,General farm workers,46.7399406433105,-72.1376495361328
Quebec,2948-1330 Québec Inc,"St-Roch-de-l'Achigan, QC J0K 3H0",6,Primary Agriculture,8431,General farm workers,45.848711,-73.623247
Quebec,2962-4343 Québec Inc.,"Saint-Donat, QC G0K 1L0",1,Primary Agriculture,8431,General farm workers,48.329291,-68.594656
Quebec,3104-3052 Québec inc,"Compton, QC J0B 1L0",2,Primary Agriculture,8431,General farm workers,45.30005,-71.74387
Quebec,6745369 Canada Inc,"Stoke, QC J0B 3G0",5,Primary Agriculture,8431,General farm workers,45.570049,-71.767395
Quebec,9000-6529 Québec inc.,"Saint-Prosper, QC G0X 3A0",1,Primary Agriculture,8431,General farm workers,46.2128391,-70.4790446
Quebec,9008-1951 Québec Inc.,"La Présentation, QC J0H 1B0",93,Primary Agriculture,8431,General farm workers,45.687511,-73.099655
Quebec,9014-8222 Québec inc.,"Rawdon, QC J0K 1S0",4,Primary Agriculture,8431,General farm workers,46.03366,-73.80563
Quebec,9019-0786 Québec Inc.,"St-Faustin-Lac-Carré, QC J0T 1J2",4,Primary Agriculture,8432,Nursery and greenhouse workers,46.104627,-74.401124
Quebec,9022-2662 Québec Inc.,"Dunham, QC J0E 1M0",14,Primary Agriculture,8431,General farm workers,45.18365,-72.83659
Quebec,9029-0354 Québec Inc,"Saint-Jean-sur-Richelieu, QC J2X 5T9",1,Primary Agriculture,8431,General farm workers,45.327376,-73.235338
Quebec,9038-7747 Québec Inc,"St-Narcisse, QC G0S 1W0",1,Primary Agriculture,8431,General farm workers,46.541448,-71.432931
Quebec,9038-8059 Québec Inc,"St-Chrysostome, QC J0S 1E0",14,Primary Agriculture,8431,General farm workers,45.02937,-73.92373
Quebec,9054-2291 Québec Inc.,"Rougemont, QC J0L 1M0",2,Primary Agriculture,8431,General farm workers,45.43813,-73.092904
Quebec,9057-0565 Québec Inc. (Vergers Leahy),"Franklin, QC J0S 1E0",8,Primary Agriculture,8431,General farm workers,45.02937,-73.92373
Quebec,9067-5588 Québec inc.,"Brigham, QC J2K 4E1",3,Primary Agriculture,8431,General farm workers,45.25008,-72.839859
Quebec,9071-1979 Québec Inc.,"Notre-Dame-de-Lourdes, QC J0K 1K0",22,Primary Agriculture,8431,General farm workers,46.06979,-73.420544
Quebec,9071-2985 Québec inc.,"Québec, QC G1B 1C8",2,Primary Agriculture,8432,Nursery and greenhouse workers,46.852877,-71.228526
Quebec,9077-5750 Québec inc,"Val-Joli, QC J1S 0C1",12,Primary Agriculture,8431,General farm workers,45.59941,-72.041408
Quebec,9085-0710 Québec Inc (Ferme Poissant),"St-Philippe, QC J0L 2K0",1,Primary Agriculture,8431,General farm workers,45.336269,-73.506882
Quebec,9085-9513 Québec Inc.,"Lotbinière, QC G0S 1S0",1,Primary Agriculture,8431,General farm workers,46.616385,-71.934769
Quebec,9091-8558 QUÉBEC INC. (Service Avicole JGL),"Victoriaville, QC G6T 2B4",51,Primary Agriculture,8431,General farm workers,46.058403,-72.013562
Quebec,9092-1248 Québec Inc.,"St-Ambroise, QC G7P 2M1",3,Primary Agriculture,8431,General farm workers,48.5535556,-71.3200689
Quebec,9093-5537 QUÉBEC INC.,"Scott, QC G0S 3G0",1,Primary Agriculture,8431,General farm workers,46.508047,-71.07536
Quebec,9094-0875 Québec inc.,"Montréal, QC H3M 1B4",4,Primary Agriculture,8431,General farm workers,45.57718,-73.656288
Quebec,9102-9934 Québec inc,"St-Louis-de-Blandford, QC G0Z 1B0",1,Primary Agriculture,8431,General farm workers,46.220281,-72.047316
Quebec,9103-6038 Québec inc.,"St-Rémi, QC J0L 2L0",13,Primary Agriculture,8431,General farm workers,45.205117,-73.653262
Quebec,9121-2399 Québec inc.,"St-Ferdinand, QC G0N 1N0",25,Primary Agriculture,8432,Nursery and greenhouse workers,46.112329,-71.57336
Quebec,9124-5936 Québec inc.,"Saint-Eustache, QC J7R 0J5",1,Primary Agriculture,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",45.5653215,-73.9600518
Quebec,9127-7079 Québec inc,"St-Édouard, QC J0L 1Y0",4,Primary Agriculture,8431,General farm workers,45.23844,-73.5129
Quebec,9128-1071 Quebec Inc,"St-Paul d'Abbotsford, QC J0E 1A0",15,Primary Agriculture,8431,General farm workers,45.435286,-72.883572
Quebec,9130-3784 Québec inc.,"Senneville, QC H9X 3X4",3,Primary Agriculture,8431,General farm workers,45.441928,-73.95996
Quebec,9150-5784 Québec inc,"Rivière-du-Loup, QC G5R 5X4",4,Primary Agriculture,8431,General farm workers,47.829313,-69.513848
Quebec,9165-4996 Québec Inc.,"Mirabel, QC J7N 2B4",11,Primary Agriculture,8432,Nursery and greenhouse workers,45.626235,-74.054783
Quebec,9168-7368 Québec Inc.,"Plessisville, QC G6L 2Y2",4,Primary Agriculture,8431,General farm workers,46.2042323,-71.7511832
Quebec,9169-8241 Québec inc.,"Frelighsburg, QC J0J 1C0",1,Primary Agriculture,8431,General farm workers,45.071888,-72.877933
Quebec,9177-3358 Québec Inc. (Ferme Bernard Lachance),"Saint-Laurent-de-l'Île-d'Orléans, QC G0A 3S0",2,Primary Agriculture,8431,General farm workers,47.001216,-70.813840
Quebec,9184-2963 Québec inc,"Lavaltrie, QC J5T 4B2",4,Primary Agriculture,8611,Harvesting labourers,45.904203,-73.318721
Quebec,9190-3591 Quebec inc,"Candiac, QC J5R 3Z4",3,Primary Agriculture,8431,General farm workers,45.383809,-73.508614
Quebec,9195-5922 Québec inc.,"St-Hyacinthe, QC J2T 5J5",21,Primary Agriculture,8431,General farm workers,45.6071547,-72.9101129
Quebec,9196-7273 Québec inc.,"Lyster, QC G0S 1V0",1,Primary Agriculture,8431,General farm workers,46.383591,-71.637416
Quebec,9199-4582 Québec inc.,"Montmagny, QC G5V 3R9",4,Primary Agriculture,8431,General farm workers,46.966656,-70.531465
Quebec,9201-0834 Québec inc,"Rougemont, QC J0L 1M0",5,Primary Agriculture,8431,General farm workers,45.43813,-73.092904
Quebec,9205-6449 Québec Inc.,"Havelock, QC J0S 2C0",13,Primary Agriculture,8431,General farm workers,45.021595,-73.826589
Quebec,9208-1819 Québec inc,"Ste-Clotilde-de-Chateauguay, QC J0L 1W0",4,Primary Agriculture,8431,General farm workers,45.1579093933105,-73.6762390136719
Quebec,9214-4617 Québec Inc. (Québec Miel),"Montréal, QC H1E 7L4",3,Primary Agriculture,8431,General farm workers,45.637839,-73.603474
Quebec,9239-0640 Québec Inc.,"Saint-Urbain, QC G0A 4K0",2,Primary Agriculture,8431,General farm workers,47.557124,-70.538822
Quebec,9246-5517 Qc inc.,"St-Stanislas-de-Kostka, QC J0S 1W0",3,Primary Agriculture,8431,General farm workers,45.160264,-74.035217
