Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Incorporated Status,Approved LMIA,Latitude,Longitude
Quebec,Era Novum Assemblage Inc.,"Montréal, QC H1V 1Z6",1,High Wage,1241,Administrative assistants,Unknown,1,45.55653,-73.53024
Quebec,Éric Ouellet inc,"Beauceville, QC G5X 1B9",2,High Wage,7311,Construction millwrights and industrial mechanics,Unknown,1,46.2030549,-70.7426006
Quebec,ESI Conseil Inc.,"Montréal, QC H3A  1X",1,High Wage,1221,Administrative officers,Corporation,1,,
Quebec,ESI Conseil Inc.,"Montréal, QC H3A  1X",1,High Wage,2171,Information systems analysts and consultants,Corporation,1,,
Quebec,ESTAMPRO INC,"ST-EVARISTE, QC G0M 1S0",2,High Wage,7237,Welders and related machine operators,Unknown,1,45.743566,-70.698132
Quebec,Eurovia Québec Construction Inc.,"Boucherville, QC J4B 7L4",2,High Wage,0711,Construction managers,Corporation,2,45.569806,-73.417034
Quebec,Eurovia Québec Construction Inc.,"Boucherville, QC J4B 7L4",1,High Wage,2234,Construction estimators,Corporation,1,45.569806,-73.417034
Quebec,Eurovia Québec Construction Inc.,"Boucherville, QC J4B 7L4",1,High Wage,7311,Construction millwrights and industrial mechanics,Corporation,1,45.569806,-73.417034
Quebec,Eurovia Québec CSP Inc.,"Boucherville, QC J4B 7L4",1,High Wage,1111,Financial auditors and accountants,Corporation,1,45.569806,-73.417034
Quebec,Evolving Web Inc.,"Montréal, QC H2Y 1C7",1,High Wage,2171,Information systems analysts and consultants,Corporation,1,45.502054,-73.55876
Quebec,EXCAVATION DOLBEAU INC,"Dolbeau-Mistassini, QC G8L 1V3",1,High Wage,7312,Heavy,Unknown,1,48.86837,-72.237435
Quebec,Excavations Gagnon & Frères inc.,"Disraeli, QC G0N  1E",3,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,,
Quebec,Excellence Hydraulique Inc.,"St-Bruno de Montarville, QC J3V 6B9",1,High Wage,7231,Machinists and machining and tooling inspectors,Corporation,1,45.5161854,-73.3690541
Quebec,Excellence Hydraulique Inc.,"St-Bruno de Montarville, QC J3V 6B9",1,High Wage,7312,Heavy,Corporation,1,45.5161854,-73.3690541
Quebec,Excellence RSR Inc,"Montréal, QC H3B 0E6",7,High Wage,6311,Food service supervisors,Unknown,6,45.499914,-73.568918
Quebec,EXP Services Inc.,"Montréal, QC H4A 3C6",1,High Wage,2231,Civil engineering technologists and technicians,Unknown,1,45.47265,-73.61224
Quebec,Expleo Canada Inc.,"St-Laurent, QC H4N 2M3",1,High Wage,2132,Mechanical engineers,Unknown,1,45.503243,-73.671312
Quebec,Exploramer,"Sainte-Anne-des-Monts, QC G4V 2B6",1,High Wage,1123,"Professional occupations in advertising, marketing and public relations",Non-Profit Organization,1,49.132339,-66.486716
Quebec,EXTRUDEX Aluminium Inc.,"Levis, QC G7A 2N2",1,High Wage,7333,Electrical mechanics,Unknown,1,46.707344,-71.298344
Quebec,Ezeflow Inc,"Granby, QC J2J 1J6",5,High Wage,9416,Metalworking and forging machine operators,Unknown,1,45.387619,-72.766979
Quebec,Fabricant de poêles international Inc.,"St-Augustin-de-Desmaures, QC G3A 2H3",2,High Wage,7237,Welders and related machine operators,Unknown,1,46.7503112,-71.4555655
Quebec,Fabrication SBL Inc. (anciennement Multi-Concept SBL),"Saint-Benoit-Labre, QC G0M 1P0",10,High Wage,7237,Welders and related machine operators,Unknown,1,45.843699,-70.570819
Quebec,Fabrications Proco inc,"St-Nazaire, QC G0W 2V0",5,High Wage,7237,Welders and related machine operators,Unknown,1,48.58786,-71.550749
Quebec,Fadel Partenaires Canada inc.,"Montréal, QC H2Y  3X",2,High Wage,2173,Software engineers and designers,Corporation,2,,
Quebec,FAIRVIEW NISSAN LIMITÉE,"Lachine, QC H8S 1B8",1,High Wage,7322,Motor vehicle body repairers,Sole Proprietorship,1,45.439171,-73.668006
Quebec,Famille Lambert inc.,"Clermont, QC G4A  1G",1,High Wage,6331,"Butchers, meat cutters and fishmongers ",Sole Proprietorship,1,,
Quebec,Faniel Inc.,"Val-Morin, QC J0T 2R0",1,High Wage,1414,Receptionists,Corporation,1,45.994116,-74.168342
Quebec,Farweb Informatique et Technologies Inc.,"Sherbrooke, QC J1M 1E3",1,High Wage,2281,Computer network technicians,Corporation,1,45.370668,-71.863133
Quebec,FASPAC PLASTIKS INC.,"Anjou, QC H1J 1A8",1,High Wage,1121,Human resources professionals,Unknown,1,45.621742,-73.573642
Quebec,Fayolle Construction Inc.,"Montréal, QC H4N  1J",1,High Wage,2231,Civil engineering technologists and technicians,Co-operative,1,,
Quebec,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V  7N",1,High Wage,1122,Professional occupations in business management consulting,Co-operative,1,,
Quebec,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V 7N5",1,High Wage,1111,Financial auditors and accountants,Unknown,1,46.820686,-71.178668
Quebec,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V 7N5",1,High Wage,1122,Professional occupations in business management consulting,Unknown,1,46.820686,-71.178668
Quebec,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V 7N5",1,High Wage,6551,Customer services representatives ,Unknown,1,46.820686,-71.178668
Quebec,Fednav International Ltée,"Montréal, QC H3B 4W5",1,High Wage,0731,Managers in transportation,Corporation,1,45.515392,-73.553859
Quebec,FENPLAST INC.,"Candiac, QC J5R 1J3",2,High Wage,2174,Computer programmers and interactive media developers,Unknown,1,45.396245,-73.510151
Quebec,FENPLAST INC.,"Candiac, QC J5R 1J3",3,High Wage,7292,Glaziers,Unknown,1,45.396245,-73.510151
Quebec,FENPLAST INC.,"Candiac, QC J5R 1J3",2,High Wage,7294,Painters and decorators (except interior decorators),Unknown,1,45.396245,-73.510151
Quebec,Fieldtrip Productions Inc.,"Montréal, QC H4C  2K",1,High Wage,5131,"Producers, directors, choreographers and related occupations",Corporation,1,,
Quebec,Fives Liné Machines Inc.,"Granby, QC J2J 1E2",1,High Wage,2132,Mechanical engineers,Unknown,1,45.387713,-72.765502
Quebec,FMBIANDA INC.,"Mascouche, QC J7K 0K4",1,High Wage,2171,Information systems analysts and consultants,Unknown,1,45.745712,-73.603826
Quebec,Fontaine Inc.,"Saint-Augustin-de-Woburn, QC G0Y 1R0",2,High Wage,7311,Construction millwrights and industrial mechanics,Corporation,1,45.420539855957,-70.8742980957031
Quebec,Foresco Inc,"Val-d’Or, QC J9P  6X",1,High Wage,9416,Metalworking and forging machine operators,Corporation,1,,
Quebec,FORMULAUTO CA INC,"LACHINE, QC H8S 4E6",1,High Wage,7322,Motor vehicle body repairers,Unknown,1,45.448332,-73.678357
Quebec,Fornirama inc.,"Montreal, QC H1E 7C2",2,High Wage,9224,"Supervisors, furniture and fixtures manufacturing",Unknown,2,45.646287,-73.569961
Quebec,Fornirama inc.,"Montreal, QC H1E 7C2",1,High Wage,9532,Furniture and fixture assemblers and inspectors,Unknown,1,45.646287,-73.569961
Quebec,Fouquet Morel inc.,"Trois-Rivières, QC G8Z 3W2",2,High Wage,6322,Cooks,Corporation,1,46.359601,-72.570808
Quebec,Fouquet Morel inc.,"Trois-Rivières, QC G8Z 3W2",1,High Wage,6332,Bakers,Corporation,1,46.359601,-72.570808
Quebec,Fourgons Leclair inc,"Terrebonne, QC J6Y 0J8",2,High Wage,7333,Electrical mechanics,Unknown,2,45.692567,-73.751892
Quebec,FOUSSIER CANADA INC,"MONTREAL, QC H3B 1A6",1,High Wage,6221,Technical sales specialists ,Unknown,1,45.504565,-73.568469
Quebec,Fraiche Brise Inc.,"Boisbriand, QC J7E 4H4",2,High Wage,7241,Electricians (except industrial and power system),Corporation,1,45.656988,-73.809901
Quebec,Frameco Ltée,"St-Joseph, QC G0S 2V0",1,High Wage,7237,Welders and related machine operators,Unknown,1,46.313856,-70.872211
Quebec,Fransyl Ltée,"terrebonne, QC J6X 4L7",1,High Wage,7311,Construction millwrights and industrial mechanics,Unknown,1,45.723255,-73.695869
Quebec,FREDETTE PNEUS ET MÉCANIQUE INC,"Montréal, QC H1N 1C7",1,High Wage,1241,Administrative assistants,Corporation,1,45.586014,-73.541255
Quebec,FRIMA STUDIO INC,"Québec, QC G1K 3M8",2,High Wage,2174,Computer programmers and interactive media developers,Unknown,2,46.812343,-71.224795
Quebec,FRIMA STUDIO INC,"Québec, QC G1K 3M8",1,High Wage,5241,Graphic designers and illustrators,Unknown,1,46.812343,-71.224795
Quebec,Fromageries Bel Canada Inc.,"Sorel-Tracy, QC J3P  3R",1,High Wage,1121,Human resources professionals,Corporation,1,,
Quebec,Fromageries Bel Canada Inc.,"Sorel-Tracy, QC J3P  3R",1,High Wage,1123,"Professional occupations in advertising, marketing and public relations",Corporation,1,,
Quebec,Fromages la Chaudière Inc,"Lac-Mégantic, QC G6B 1A4",1,High Wage,2221,Biological technologists and technicians,Unknown,1,45.5919914,-70.9096214
Quebec,Fromages la Chaudière Inc,"Lac-Mégantic, QC G6B 1A4",3,High Wage,7311,Construction millwrights and industrial mechanics,Unknown,2,45.5919914,-70.9096214
Quebec,Fruiterie Milano Inc,"Montréal, QC H2S 3C7",1,High Wage,1241,Administrative assistants,Partnership,1,45.533395,-73.61539
Quebec,Futur Boréal Inc,"Chibougamau, QC G8P  2V",6,High Wage,8616,Logging and forestry labourers,Corporation,1,,
Quebec,G Services Miniers Inc,"LAVAL, QC H7T 2R5",1,High Wage,1222,Executive assistants,Corporation,1,45.566827,-73.751453
Quebec,GA International inc.,"Laval, QC H7P 6B5",2,High Wage,7381,Printing press operators,Unknown,1,45.570593,-73.825325
Quebec,Galenvs Sciences Inc.,"Montreal, QC H3N 1Y4",1,High Wage,2112,Chemists,Unknown,1,45.52862,-73.618439
Quebec,Galerie Universelle Inc.,"Pointe-Claire, QC H9R 3T1",1,High Wage,7271,Carpenters,Corporation,1,45.459751,-73.808274
Quebec,Garage Benoit Trudeau Inc,"Saint-André-Avellin, QC J0V 1W0",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,45.671438,-75.020054
Quebec,Garage Benoit Trudeau Inc,"Saint-André-Avellin, QC J0V 1W0",1,High Wage,7322,Motor vehicle body repairers,Corporation,1,45.671438,-75.020054
Quebec,Garage Benoit Trudeau inc.,"Saint-André-Avellin, QC J0V 1W0",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,45.671438,-75.020054
Quebec,GARAGE CLÉMENT HÉBERT INC.,"NORMANDIN, QC G8M 3Y1",1,High Wage,7322,Motor vehicle body repairers,Unknown,1,48.8395309,-72.5231306
Quebec,GARAGE GTN 1967 INC.,"MONTREAL, QC H4P 1S4",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,45.49811,-73.650163
Quebec,Garage Jacques Carrier inc.,"Lévis, QC G6Z 2Y8",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,46.729474,-71.215178
Quebec,GARAGE PIERRE LAVOIE INC.,"Baie-Comeau, QC G4Z  3A",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,,
Quebec,Garage Réparateck Ltée,"Longueuil, QC J4C 1C7",1,High Wage,7322,Motor vehicle body repairers,Sole Proprietorship,1,,
Quebec,Garage Selmi Inc.,"Gatineau, QC J8Z 2B4",4,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,45.472935,-75.741799
Quebec,Garage V.N.G. Inc.,"Montréal, QC H4P 1M2",1,High Wage,7322,Motor vehicle body repairers,Unknown,1,45.495141,-73.660894
Quebec,Garage Windsor Ltée,"Rivière-du-Loup, QC G5R  2Y",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,,
Quebec,Garage Yvon Vanier Inc,"Montréal, QC H1E 5Y5",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Partnership,1,45.645314,-73.556708
Quebec,GARDERIE ÉCUREUIL ROSE INC.,"LAVAL, QC H7P 4J9",1,High Wage,4214,Early childhood educators and assistants,Unknown,1,45.575969,-73.760164
Quebec,Garderie Éducative Bambini INC.,"Longueuil, QC J4K 1X8",1,High Wage,4214,Early childhood educators and assistants,Unknown,1,45.513645,-73.499804
Quebec,GARDERIE ÉDUCATIVE L’ÉLITE 3 PINCOURT INC.,"Pincourt, QC J7W 3Z1",1,High Wage,4214,Early childhood educators and assistants,Unknown,1,45.37258,-73.970275
Quebec,Garderie Éducative Le Jardin des Colibris Inc.,"Montréal, QC H3T 1L7",1,High Wage,4212,Social and community service workers,Corporation,1,45.500086,-73.620491
Quebec,Garderie le coin des amis Inc.,"Saint Léonard, QC H1R 2L6",1,High Wage,1241,Administrative assistants,Corporation,1,45.5901048,-73.61115
Quebec,Garderie Le Jardin Imaginaire Inc.,"Lévis, QC G6W 8B3",1,High Wage,4214,Early childhood educators and assistants,Corporation,1,46.782738,-71.178143
Quebec,Garderie Le Meilleur de la Petite Enfance Inc,"Montréal, QC H2H 1S7",1,High Wage,4214,Early childhood educators and assistants,Sole Proprietorship,1,45.538574,-73.56199
Quebec,Garderie Le petit cercle inc,"Saint-Basile le grand, QC J3N 1A9",1,High Wage,4214,Early childhood educators and assistants,Unknown,1,45.530538,-73.287232
Quebec,GARDERIE LE TEMPS DU BONHEUR INC,"Terrebonne, QC J6X  2Z",2,High Wage,4214,Early childhood educators and assistants,Corporation,1,,
Quebec,GARMA IMPRESSION INC.,"DOLBEAU-MISTASSINI, QC G8L  0E",1,High Wage,7381,Printing press operators,Corporation,1,,
Quebec,Gaudreau Environnement inc.,"Victoriaville, QC G6P 6V7",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,46.055648,-71.950292
Quebec,GE Renewable Energy Canada Inc.,"Brossard, QC J4Z  0N",1,High Wage,6221,Technical sales specialists ,Sole Proprietorship,1,,
Quebec,Gelpac Sacs Inc.,"Marieville, QC J3M 1R8",9,High Wage,9235,"Pulping, papermaking and coating control operators",Unknown,3,45.42895,-73.140625
Quebec,GENEQ inc.,"Montréal, QC H1J 1S5",1,High Wage,6221,Technical sales specialists ,Corporation,1,45.620817,-73.58399
Quebec,Genetec Inc.,"Montréal, QC H4S 2A4",1,High Wage,6221,Technical sales specialists ,Corporation,1,45.479433,-73.762393
Quebec,GENSTEEL DOORS INC / PORTES GENSTEEL INC.,"Montréal, QC H4T 1K6",1,High Wage,7237,Welders and related machine operators,Corporation,1,45.469664,-73.696446
Quebec,Géo Précision inc.,"Gatineau, QC J8Y 2A4",1,High Wage,2154,Land surveyors,Unknown,1,45.4417762,-75.7330305
Quebec,Géogène Micro-Torréfacteur inc.,"Sherbrooke, QC J1G 1B5",1,High Wage,6322,Cooks,Corporation,1,45.408056,-71.875955
Quebec,Géomont,"Granby, QC J2G 3V3",1,High Wage,2255,Technical occupations in geomatics and meteorology,Non-Profit Organization,1,45.397185,-72.727084
Quebec,Germain Chevrolet Buick GMC Inc.,"Saint-Raymond, QC G3L  4B",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,,
Quebec,Gestion Canderel Inc.,"Montréal, QC H3A  2W",1,High Wage,1111,Financial auditors and accountants,Corporation,1,,
Quebec,Gestion Catherine Giguère Inc.,"Lachute, QC J8H 2M9",10,High Wage,6311,Food service supervisors,Corporation,3,45.651052,-74.330434
Quebec,GESTION CROMWELL QUÉBEC INC.,"Montréal, QC H3H 2M6",1,High Wage,1222,Executive assistants,Corporation,1,45.49657,-73.583956
Quebec,Gestion Double B Inc,"Baie-Comeau, QC G4Z 1S6",1,High Wage,6733,"Janitors, caretakers and building superintendents",Unknown,1,49.215842,-68.17082
Quebec,Gestion Doufredicia Inc.,"Lévis, QC G7A 2P6",2,High Wage,6322,Cooks,Corporation,1,46.708089,-71.286812
Quebec,Gestion et Immeubles Orléans Inc.,"Quebec, QC G2L 3K4",1,High Wage,1221,Administrative officers,Unknown,1,46.876279,-71.258444
Quebec,Gestion Humanify 360 inc.,"Montréal, QC H3C 2G9",2,High Wage,1223,Human resources and recruitment officers,Unknown,1,45.49481,-73.561328
Quebec,Gestion Louis Giguère Inc.,"Lachute, QC J8H 2M9",25,High Wage,6311,Food service supervisors,Corporation,4,45.651052,-74.330434
Quebec,Gestion Marc Dumas inc.,"Victoriaville, QC G6P 5X7",24,High Wage,6311,Food service supervisors,Unknown,1,46.050769,-71.937229
Quebec,"Gestion Maxim TRudel, inc.","Québec, QC G1E 1Y2",1,High Wage,0631,Restaurant and food service managers,Unknown,1,46.812697,-71.202083
Quebec,GESTION MRA INC.,"Québec, QC G1N 3Y6",2,High Wage,1225,Purchasing agents and officers,Unknown,1,46.806036,-71.277619
Quebec,Gestion Pomerleau Pagé inc.,"Montmagny, QC G5V 3X7",2,High Wage,6322,Cooks,Unknown,1,46.969948,-70.577472
Quebec,GESTION PRO-PARK CANADA INC,"LONGUEUIL, QC J4H 1C6",1,High Wage,1241,Administrative assistants,Unknown,1,45.54066,-73.508201
Quebec,Gestion Steve Baker inc. (Drolet Ressorts),"Québec, QC G1N 1X8",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,46.802291,-71.256033
Quebec,Gestion Vincent & Boutet Inc.,"SAINT-HENRI, QC G0R 3E0",3,High Wage,6322,Cooks,Corporation,1,46.825966,-71.153383
Quebec,GL Laval Inc.,"Laval, QC H7T  2P",1,High Wage,1311,Accounting technicians and bookkeepers,Corporation,1,,
Quebec,Globocam (Anjou) Inc.,"Anjou, QC H9P  1K",4,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,,
Quebec,Globocam (Anjou) Inc.,"Anjou, QC H9P  1K",1,High Wage,7322,Motor vehicle body repairers,Corporation,1,,
Quebec,GLOBOCAM(RIVE-SUD) S.E.C,"Boucherville, QC J4B 5H2",3,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,45.564773,-73.421147
Quebec,Granby Industries LP,"Cowansville, QC J2K 0A1",1,High Wage,7237,Welders and related machine operators,Corporation,1,45.19821,-72.758915
Quebec,Greek Mountain Cheese Ltd.,"St-Jacques-de-Montcalm, QC J0K 2R0",1,High Wage,9461,"Process control and machine operators, food, beverage and associated products processing",Unknown,1,45.967496,-73.566293
Quebec,Grégoire & Bertrand CPA Inc.,"Saint-Lambert, QC J4P  1L",1,High Wage,1241,Administrative assistants,Corporation,1,,
Quebec,GRICS,"Montréal, QC H1V 3R9",1,High Wage,2171,Information systems analysts and consultants,Non-Profit Organization,1,45.567385,-73.553029
Quebec,Grillo Construction,"Montreal, QC H4L 4M6",1,High Wage,7294,Painters and decorators (except interior decorators),Unknown,1,45.523676,-73.682408
Quebec,Groupe 2020 Inc.,"Saint-Jean-sur-Richelier, QC J2W 1A5",9,High Wage,6311,Food service supervisors,Unknown,4,45.386585,-73.376233
Quebec,Groupe Airboss Défense LTÉE,"Acton Vale, QC J0H  1A",2,High Wage,7333,Electrical mechanics,Corporation,1,,
Quebec,Groupe Atwill-Morin Inc,"Montréal, QC H2A 1B4",2,High Wage,1221,Administrative officers,Unknown,1,45.541123,-73.641751
Quebec,Groupe Bâtiment Universel Inc,"Montréal, QC H4P 1A1",1,High Wage,1241,Administrative assistants,Corporation,1,45.5001262,-73.6697187
Quebec,Groupe Biscuits Leclerc Inc.,"Saint-Augustin-De-Desmaures, QC G3A 1T1",1,High Wage,2134,Chemical engineers,Corporation,1,46.7526782,-71.4388832
Quebec,Groupe Biscuits Leclerc Inc.,"Saint-Augustin-De-Desmaures, QC G3A 1T1",1,High Wage,2141,Industrial and manufacturing engineers,Corporation,1,46.7526782,-71.4388832
Quebec,Groupe Bugatti Inc.,"Boisbriand, QC J7H 1N8",1,High Wage,1123,"Professional occupations in advertising, marketing and public relations",Corporation,1,45.606327,-73.85782
Quebec,Groupe Canam Inc. /Canam Group,"St. Gedeon De Beauce, QC G0M 1T0",33,High Wage,7237,Welders and related machine operators,Unknown,17,45.849535,-70.61293
Quebec,GROUPE CHRISTIAN GOSSELIN LA TUQUE INC,"La Tuque, QC G9X  3E",1,High Wage,7252,"Steamfitters, pipefitters and sprinkler system installers",Corporation,1,,
Quebec,Groupe conseil PM SCADA Inc.,"Montréal, QC H3C  1M",1,High Wage,2171,Information systems analysts and consultants,Corporation,1,,
Quebec,Groupe du Chateau d'Or Inc(Golden Castle Group),"Montréal, QC H3G 2J1",1,High Wage,5241,Graphic designers and illustrators,Partnership,1,45.497634,-73.58061
Quebec,Groupe Dutailier Inc,"Saint-Pie, QC J0H 1W0",1,High Wage,4163,Business development officers and marketing researchers and consultants,Sole Proprietorship,1,45.484431,-72.849367
Quebec,Groupe E.D.S INC.,"Chicoutimi, QC G7H 5B1",1,High Wage,7237,Welders and related machine operators,Corporation,1,48.373031,-71.069254
Quebec,Groupe Edgenda inc.,"Québec, QC G1M 0A2",1,High Wage,1122,Professional occupations in business management consulting,Corporation,1,46.8320409,-71.272962
Quebec,GROUPE EXPERT PENTE INC.,"Montréal, QC H8N 2J2",1,High Wage,1221,Administrative officers,Unknown,1,45.436871,-73.625965
Quebec,Groupe Fenestra,"Montréal, QC H1E 2Y8",1,High Wage,2232,Mechanical engineering technologists and technicians,Corporation,1,45.618011,-73.597259
Quebec,Groupe GCL Canada Inc.,"Montréal, QC H4C 2Z6",1,High Wage,2171,Information systems analysts and consultants,Corporation,1,45.47629,-73.591751
Quebec,GROUPE GERMAIN INC,"Québec, QC G1S 0B1",2,High Wage,6321,Chefs,Unknown,1,46.7904778,-71.2484324
Quebec,Groupe Isolofoam inc.,"Ste-Marie, QC G6E 1N4",2,High Wage,9422,Plastics processing machine operators,Unknown,1,46.421998,-70.998165
Quebec,Groupe Isolofoam inc.,"Ste-Marie, QC G6E 1N4",1,High Wage,9619,"Other labourers in processing, manufacturing and utilities",Unknown,1,46.421998,-70.998165
Quebec,Groupe JL Leclerc Inc.,"SAINT-ANTOINE-DE-TILLY, QC G0S  2C",1,High Wage,7237,Welders and related machine operators,Corporation,1,,
Quebec,GROUPE LACASSE INC.,"Saint-Pie, QC J0H 1W0",20,High Wage,7231,Machinists and machining and tooling inspectors,Corporation,1,45.484431,-72.849367
Quebec,Groupe LIM Canada inc.,"Montréal, QC H3A 3L4",1,High Wage,6221,Technical sales specialists ,Corporation,1,45.50162,-73.57402
Quebec,GROUPE MAYRAND ALIMENTATION INC.,"Anjou, QC H1J 1Z9",4,High Wage,6331,"Butchers, meat cutters and fishmongers ",Unknown,1,45.612865,-73.579503
Quebec,Groupe Meloche inc,"Salaberry-De-Valleyfield, QC J6T 6G3",3,High Wage,7231,Machinists and machining and tooling inspectors,Unknown,3,45.257481,-74.123774
Quebec,Groupe Meloche inc,"Salaberry-De-Valleyfield, QC J6T 6G3",1,High Wage,7315,Aircraft mechanics and aircraft inspectors,Unknown,1,45.257481,-74.123774
Quebec,"Groupe Namesh, S.E.C. Pecherie Manicouagan","Les Escoumins, QC G0T 1K0",3,High Wage,6322,Cooks,Corporation,1,48.340459,-69.402411
Quebec,Groupe Oddo inc.,"Gatineau, QC J9A 3G7",1,High Wage,6332,Bakers,Unknown,1,45.488658,-75.651
Quebec,Groupe Piché Équipements Inc.,"Ferme-Neuve, QC J0W  1C",1,High Wage,2234,Construction estimators,Corporation,1,,
Quebec,Groupe POL Inc.,"St-Lambert de Lauzon, QC G0S 2W0",2,High Wage,7312,Heavy,Unknown,1,46.554609,-71.234934
Quebec,Groupe Roy Santé Inc.,"Montréal, QC H2X 4C5",1,High Wage,3233,Licensed practical nurses,Corporation,1,45.512129,-73.572332
Quebec,Groupe Sportscene inc,"Boucherville, QC J4B 5L2",4,High Wage,6322,Cooks,Unknown,2,45.571756,-73.446544
Quebec,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",1,High Wage,2282,User support technicians,Unknown,1,45.507836,-73.565412
Quebec,Groupe Transteck Inc.,"Québec, QC G1P 3X3",10,High Wage,7511,Transport truck drivers,Unknown,1,46.787049,-71.305805
Quebec,Groupe TYT INC,"Drummondville, QC J2B 8A9",3,High Wage,7511,Transport truck drivers,Unknown,2,45.853071,-72.527577
Quebec,Groupe Zulu Inc,"Lévis, QC G6W  0M",1,High Wage,2172,Database analysts and data administrators,Corporation,1,,
Quebec,GSC Technologies Inc.,"St-Jean-sur-Richelieu, QC J3B 3R4",3,High Wage,7333,Electrical mechanics,Unknown,1,45.2944405,-73.2555648
Quebec,GTI Canada Inc.,"Montréal, QC H2Y  2H",1,High Wage,2171,Information systems analysts and consultants,Partnership,1,,
Quebec,HEC Montréal,"MONTRÉAL, QC H3T 2A7",2,High Wage,4011,University professors and lecturers,Sole Proprietorship,2,45.504013,-73.622601
Quebec,Hervé Matte et Fils inc.,"Donnacona, QC G3M  1W",2,High Wage,7312,Heavy,Corporation,1,,
Quebec,Hivestack Inc.,"Montréal, QC H2Y 2L7",1,High Wage,1123,"Professional occupations in advertising, marketing and public relations",Corporation,1,45.500715,-73.555041
Quebec,Hospitalité Sonder Canada Inc.,"Montréal, QC H2Z 1W5",1,High Wage,2173,Software engineers and designers,Corporation,1,45.512069,-73.5554
Quebec,Hôtel Château Roberval inc.,"Roberval, QC G8H 2P1",1,High Wage,6311,Food service supervisors,Unknown,1,48.50183,-72.222838
Quebec,Hôtel de Montagne Cap Tremblant Inc.,"Mont-Tremblant, QC J8E 1L2",1,High Wage,6321,Chefs,Unknown,1,46.193458,-74.62551
Quebec,HOTEL DU JARDIN DE ST FÉLICIEN,"ST FÉLICIEN, QC G8K 2N8",4,High Wage,6322,Cooks,Unknown,1,48.658753,-72.458035
Quebec,Hôtel Roquemont Inc.,"Saint Raymond, QC G3L 2Y4",1,High Wage,6322,Cooks,Unknown,1,46.870115,-71.737057
Quebec,Howard Szalavetz Properties Inc.,"Montréal, QC H2N  2J",1,High Wage,1311,Accounting technicians and bookkeepers,Corporation,1,,
Quebec,Hudson Valley Farms (CA) ULC,"ST-LOUIS-DE-GONZAGUE, QC J0S 1T0",1,High Wage,6331,"Butchers, meat cutters and fishmongers ",Unknown,1,45.2125625610352,-74.0070037841797
Quebec,Huntsman Solutions Bâtiments (Canada) inc.,"Boisbriand, QC J7G 2A7",1,High Wage,0124,"Advertising, marketing and public relations managers",Partnership,1,45.626256,-73.834435
Quebec,Hydrexcel Inc.,"BÉCANCOUR, QC G9H 2Z6",2,High Wage,7237,Welders and related machine operators,Corporation,1,46.372056,-72.391685
Quebec,IDENTIFICATION SPORT INC.,"Ville de la Baie, QC G7B 0G7",4,High Wage,6342,"Tailors, dressmakers, furriers and milliners",Unknown,1,48.3612466,-71.0050859
Quebec,Idéoscope Inc.,"Sainte-Marcelline, QC J0K 2Y0",1,High Wage,2174,Computer programmers and interactive media developers,Corporation,1,46.112268,-73.59708
Quebec,Imago inc.,"Montreal, QC H3W 1X2",1,High Wage,5225,Audio and video recording technicians,Unknown,1,45.485281,-73.627805
Quebec,Indigo Parc Canada inc.,"Montreal, QC H3B 2A7",1,High Wage,0111,Financial managers,Unknown,1,45.502546,-73.56855
Quebec,Industek inc.,"Victoriaville, QC G6T 2G8",1,High Wage,7237,Welders and related machine operators,Corporation,1,46.046878,-71.944578
Quebec,"Industrielle Alliance, assurances et services financiers  Inc","Québec, QC G1S 1C7",4,High Wage,1313,Insurance underwriters,Unknown,1,46.808494,-71.212748
Quebec,Industries 3R INC,"Danville, QC J0A 1A0",1,High Wage,1241,Administrative assistants,Unknown,1,45.78526,-72.01897
Quebec,Industries 3R INC,"Danville, QC J0A 1A0",1,High Wage,2232,Mechanical engineering technologists and technicians,Unknown,1,45.78526,-72.01897
