Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Incorporated Status,Approved LMIA,Latitude,Longitude
Quebec,PRODUITS ALIMENTAIRES VIAU INC.,"Laval, QC H7C 2V2",33,Low Wage,9617,"Labourers in food, beverage and associated products processing",Unknown,6,45.627153,-73.654229
Quebec,Produits American Biltrite Ltée,"Sherbrooke, QC J1H 4K3",10,Low Wage,9423,Rubber processing machine operators and related workers,Unknown,1,45.4052486,-71.8953883
Quebec,Produits Forestiers Mauricie S.E.C,"La Tuque, QC G9X 3N8",10,Low Wage,9431,Sawmill machine operators,Unknown,1,47.300087,-72.739347
Quebec,Produits IdéalTFC Inc.,"Sherbrooke, QC J1L 0E2",3,Low Wage,7237,Welders and related machine operators,Corporation,1,45.4068545,-71.96113
Quebec,Produits Matra inc,"Saint-Martin, QC G0M 1B0",1,Low Wage,7333,Electrical mechanics,Unknown,1,45.95555,-70.655135
Quebec,Produits Matra inc,"Saint-Martin, QC G0M 1B0",2,Low Wage,9614,"Labourers in wood, pulp and paper processing",Unknown,2,45.95555,-70.655135
Quebec,Produits Metchro inc.,"Saint-Hyacinthe, QC J2S 8L2",1,Low Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,45.628869,-72.991044
Quebec,Produits Metchro inc.,"Saint-Hyacinthe, QC J2S 8L2",1,Low Wage,7237,Welders and related machine operators,Unknown,1,45.628869,-72.991044
Quebec,Produits Seatply Inc.,"montreal, QC H4T 1S4",6,Low Wage,9437,Woodworking machine operators,Unknown,1,45.4800985,-73.6947985
Quebec,Produits Services Publics Innova Inc.,"Granby, QC J2J 1A4",1,Low Wage,9612,Labourers in metal fabrication,Corporation,1,45.378542,-72.772816
Quebec,Produits Thermovision Inc.,"St-Jean-sur-Richelieu, QC J3B 7X4",5,Low Wage,9437,Woodworking machine operators,Corporation,1,45.321938,-73.284867
Quebec,PRODUMA Inc,"Gatineau, QC J8Y 4B6",1,Low Wage,6322,Cooks,Unknown,1,45.456545,-75.742045
Quebec,PROFIT SOLEIL INTERNATONAL INC,"MONTREAL, QC H8R 2M4",4,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,45.416167,-73.633755
Quebec,Prolam Société en commandite,"Cap-St-Ignace, QC G0R 1H0",5,Low Wage,9436,Lumber graders and other wood processing inspectors and graders,Unknown,1,47.0353012084961,-70.4599990844727
Quebec,Prolam Société en commandite,"Cap-St-Ignace, QC G0R 1H0",14,Low Wage,9533,Other wood products assemblers and inspectors,Unknown,2,47.0353012084961,-70.4599990844727
Quebec,Pro-Métal Plus,"Deschambault, QC G0A 1S0",1,Low Wage,7237,Welders and related machine operators,Sole Proprietorship,1,46.64613,-71.934034
Quebec,Pro-Meubles Inc.,"Granby, QC J2J 1A7",3,Low Wage,1215,"Supervisors, supply chain, tracking and scheduling co",Unknown,1,45.387767,-72.764548
Quebec,Pro-Meubles Inc.,"Granby, QC J2J 1A7",4,Low Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,45.387767,-72.764548
Quebec,Pro-Meubles Inc.,"Granby, QC J2J 1A7",9,Low Wage,9532,Furniture and fixture assemblers and inspectors,Unknown,1,45.387767,-72.764548
Quebec,Promotion 2nd Skin Inc.,"Québec, QC G1N 4A4",2,Low Wage,9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers",Corporation,1,46.801605,-71.265718
Quebec,Propair Inc.,"Rouyn-Noranda, QC J9Y 0G1",4,Low Wage,7315,Aircraft mechanics and aircraft inspectors,Unknown,2,48.2108794,-79.0155105
Quebec,PROSIMO INC.,"Montréal, QC H1Z 1C4",1,Low Wage,7295,Floor covering installers,Sole Proprietorship,1,45.573266,-73.637506
Quebec,PTW Canada Solutions Inc.,"Montreal, QC H2T 3B3",1,Low Wage,2283,Information systems testing technicians,Unknown,1,45.527042,-73.595999
Quebec,Pultrall inc.,"THETFORD MINES, QC G6G 6Z5",12,Low Wage,9615,Labourers in rubber and plastic products manufacturing,Unknown,1,46.111442,-71.296859
Quebec,PW Comptable Professionnel Agréé Inc,"Montréal, QC H4A 1N9",1,Low Wage,1311,Accounting technicians and bookkeepers,Corporation,1,45.477378,-73.612144
Quebec,Qualinet Groupe Belisle Inc,"Joliette, QC J6E 4B7",6,Low Wage,7611,Construction trades helpers and labourers,Unknown,1,46.005141,-73.454213
Quebec,QUALI-T-GROUP ULC,"Bromont, QC J2L  1N",3,Low Wage,9417,Machining tool operators,Corporation,1,,
Quebec,Quality Inn Rouyn-Noranda,"Rouyn-Noranda, QC J9X 1P1",2,Low Wage,6731,Light duty cleaners,Unknown,1,48.242965,-79.038657
Quebec,QUIRION MÉTAL INC.,"Beauceville, QC G5X 1N7",1,Low Wage,9612,Labourers in metal fabrication,Unknown,1,46.22356,-70.796164
Quebec,Qusac Decaf Inc,"Salaberry-De-Valleyfield, QC J6T 6G3",2,Low Wage,9461,"Process control and machine operators, food, beverage and associated products processing",Unknown,1,45.257481,-74.123774
Quebec,R Pelletier North Wood Inc,"PIKE RIVER, QC J0J 1P0",1,Low Wage,7452,Material handlers,Unknown,1,45.125149,-73.099011
Quebec,R.Robitaille et fils inc.,"Farnham, QC J2N 2N4",3,Low Wage,7511,Transport truck drivers,Unknown,3,45.279892,-72.968521
Quebec,Rad Équipements Inc,"St-Hyacinthe, QC J2R 1T8",1,Low Wage,9416,Metalworking and forging machine operators,Unknown,1,45.6491782,-72.9514619
Quebec,RAD Technologies Inc,"Thetford Mines, QC G6G 5R7",13,Low Wage,7237,Welders and related machine operators,Unknown,2,46.062038,-71.287239
Quebec,RAMVAL INC,"Montréal, QC H2S 2M3",1,Low Wage,3219,Other medical technologists and technicians (except dental health),Sole Proprietorship,1,45.537716,-73.606497
Quebec,Rasakti Inc,"Saint-Germain-de-Grantham, QC J0C 1K0",1,Low Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,45.850955,-72.577291
Quebec,Ravitaillement International inc.,"Saint-Etienne-des-Gres, QC G0X 2P0",1,Low Wage,7452,Material handlers,Unknown,1,46.444001,-72.821311
Quebec,Reboisement les Cents Frontières Inc.,"Québec, QC G1M 3B1",7,Low Wage,8612,Landscaping and grounds maintenance labourers,Unknown,1,46.824852,-71.283579
Quebec,Recrutement Élixir inc.,"Saint-Jérôme, QC J5L 1E1",1,Low Wage,1415,Personnel clerks,Unknown,1,45.799585,-74.043086
Quebec,Récupération Frontenac Inc,"Thetford Mines, QC G6G 7Y3",1,Low Wage,7311,Construction millwrights and industrial mechanics,Unknown,1,46.104285,-71.306821
Quebec,Récupération Frontenac Inc,"Thetford Mines, QC G6G 7Y3",3,Low Wage,7452,Material handlers,Unknown,2,46.104285,-71.306821
Quebec,Recyc PHP Inc,"Drummondville, QC J2B 7V4",1,Low Wage,7311,Construction millwrights and industrial mechanics,Unknown,1,45.868371,-72.479098
Quebec,Réfrigération Kool-Air Inc.,"Delson, QC J5B 1W5",1,Low Wage,7237,Welders and related machine operators,Unknown,1,45.374088,-73.532828
Quebec,Rembourrage J.A. Martineau inc.,"Saint-Germain-de-Grantham, QC J0C 1K0",1,Low Wage,9446,Industrial sewing machine operators,Unknown,1,45.850955,-72.577291
Quebec,Rembourrages Experts Amobi inc,"Rouyn-Noranda, QC J9X 7C5",1,Low Wage,6345,Upholsterers,Unknown,1,48.225798,-79.009811
Quebec,Remorquage Saint-Hyacinthe Inc,"Sainte-Marie-Madeleine, QC J0H 1S0",1,Low Wage,1241,Administrative assistants,Corporation,1,45.633803,-73.131577
Quebec,Rene St-Cyr (1996) Inc.,"Notre-Dame-du-Mont-Carmel, QC G0X 3J0",1,Low Wage,7311,Construction millwrights and industrial mechanics,Unknown,1,46.47159,-72.67501
Quebec,Réno-Voc inc.,"Québec, QC G2C 1A7",2,Low Wage,6731,Light duty cleaners,Unknown,1,46.825758,-71.359279
Quebec,RESIDENCE BALEKE INC,"MONTRÉAL, QC H8P 2B9",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Partnership,1,45.434986,-73.593968
Quebec,Résidence de la Côte D'Azur,"Gatineau, QC J8T 8B4",1,Low Wage,6731,Light duty cleaners,Unknown,1,45.479864,-75.737226
Quebec,Résidence Dégelico inc.,"Dégelis, QC G5T 1L3",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,47.553226,-68.64339
Quebec,Résidence Dégelico inc.,"Dégelis, QC G5T 1L3",1,Low Wage,6311,Food service supervisors,Unknown,1,47.553226,-68.64339
Quebec,Résidence du Boisé Ensoleillé,"Shawinigan, QC G9P 1R2",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,46.516669,-72.74104
Quebec,Résidence du Boisé Ensoleillé,"Shawinigan, QC G9P 1R2",1,Low Wage,6731,Light duty cleaners,Unknown,1,46.516669,-72.74104
Quebec,Résidence Fleurie Inc.,"Montréal, QC H1B 2Z2",1,Low Wage,4212,Social and community service workers,Corporation,1,45.6414098,-73.490036
Quebec,Résidence Joséfa Inc.,"Beauport, QC G1B 3Y2",3,Low Wage,1241,Administrative assistants,Unknown,3,46.909394,-71.207809
Quebec,Résidence Joséfa Inc.,"Beauport, QC G1B 3Y2",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,46.909394,-71.207809
Quebec,Résidence La Guadeloupe Inc,"La Guadeloupe, QC G0M 1G0",2,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,45.960989,-70.944539
Quebec,Résidence La Liberté Inc.,"Trois-Rivières, QC G9B 0E9",2,Low Wage,3233,Licensed practical nurses,Corporation,1,46.311289,-72.579597
Quebec,RESIDENCE LA SOURCE 2008,"Québec, QC G1M 3A5",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Corporation,1,46.819821,-71.266546
Quebec,Résidence Le Boisé sur Mer,"Les Escoumins, QC G0T 1K0",5,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,48.340459,-69.402411
Quebec,Résidence Le Brunois,"SAINT-BRUNO, QC G0W 2L0",1,Low Wage,6322,Cooks,Corporation,1,48.485219,-71.649834
Quebec,Résidence Le Languedoc,"Vaudreuil-Dorion, QC J7V 7Z3",4,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,45.403422,-74.03788
Quebec,Résidence Le Marc-Aurèle Inc.,"Québec, QC G2M 0C9",3,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Corporation,1,46.932193,-71.313489
Quebec,RÉSIDENCE LES JARDINS DE MONTARVILLE INC,"BOUCHERVILLE, QC J4B 4W7",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,45.614252,-73.452069
Quebec,RÉSIDENCE LES JARDINS DE MONTARVILLE INC,"BOUCHERVILLE, QC J4B 4W7",1,Low Wage,6731,Light duty cleaners,Unknown,1,45.614252,-73.452069
Quebec,Résidence Luca INC,"Beauceville.QC, QC G5X 2Z3",2,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,46.2064879,-70.7836689
Quebec,Résidence Marie-Rose Inc,"l'Épiphanie, QC J5X 2V8",5,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Corporation,1,45.848592,-73.486049
Quebec,Résidence Morgan & Anjou Inc.,"Laval, QC H7E 5N6",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Corporation,1,45.619941,-73.681047
Quebec,Residence O. Roy inc.,"St-Joseph, QC G0S 2V0",1,Low Wage,6322,Cooks,Unknown,1,46.313856,-70.872211
Quebec,Résidence pour personnes age Mimi La Douce,"proulxville, QC G0X 2B0",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,46.635899,-72.489477
Quebec,Résidence Rosie Joseph Inc.,"Longueuil, QC J4L 1N8",2,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Sole Proprietorship,1,45.513396,-73.443597
Quebec,Résidence Rosie Joseph Inc.,"Longueuil, QC J4L 1N8",1,Low Wage,6731,Light duty cleaners,Sole Proprietorship,1,45.513396,-73.443597
Quebec,RESIDENCE RUBIS INC,"Saint-Elzear, QC G0S 2J2",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,46.406633,-71.059929
Quebec,Résidence St-Joseph de Nicolet Inc.,"Nicolet, QC J3T 1W4",3,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,46.227447,-72.619626
Quebec,Résidence Vivre Ensemble inc.,"Saint-Jean-sur-Richeiieu, QC J2X 1K9",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,45.308769,-73.24196
Quebec,Residence Willowdale Inc.,"Beaconsfield, QC H9W 3Z7",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,45.429341,-73.850787
Quebec,Résidences Victoria S.E.N.C,"Gatineau, QC J8Z  1W",19,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Sole Proprietorship,1,,
Quebec,Ressort d'Autos et Camions Rock Inc,"St Romuald, QC G6W 5M6",1,Low Wage,7237,Welders and related machine operators,Unknown,1,46.750015,-71.238417
Quebec,Ressort d'Autos et Camions Rock Inc,"St Romuald, QC G6W 5M6",4,Low Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,46.750015,-71.238417
Quebec,Ressorts Industriels Laval Inc.,"Laval, QC H7E 1A1",1,Low Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,45.61416,-73.668973
Quebec,Ressorts Montréal-Nord Ltée,"Anjou, QC H1J 1T1",2,Low Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,45.613479,-73.571298
Quebec,Ressource intermédiaire des Patriotes,"beloeil, QC J3G 0J5",4,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,45.5893091,-73.2178252
Quebec,Ressource intermédiaire des Patriotes,"beloeil, QC J3G 0J5",2,Low Wage,6731,Light duty cleaners,Unknown,1,45.5893091,-73.2178252
Quebec,Ressource Lalya Inc.,"Montréal, QC H3N 2N1",1,Low Wage,4214,Early childhood educators and assistants,Corporation,1,45.5253,-73.623478
Quebec,RESSOURCES DE RÉINSERTION LE PHARE,"Port Cartier, QC G5B 1C9",1,Low Wage,7452,Material handlers,Unknown,1,50.035602,-66.844342
Quebec,Ressources d'hébergement Rouyn-Noranda,"Rouyn-Noranda, QC J9X 5H5",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Unknown,1,48.238109,-78.986874
Quebec,Ressources intermédiaires Yousfi Leila,"Montréal, QC H8Y 2Y3",1,Low Wage,3413,"Nurse aides, orderlies and patient service associates",Sole Proprietorship,1,45.511533,-73.823742
Quebec,RESTAURANT ARVI,"Québec, QC G1L 2W4",1,Low Wage,6322,Cooks,Unknown,1,46.823936,-71.227437
Quebec,Restaurant CAP (2014) inc.,"Cap-de-la-Madeleine, QC G8T 6Z4",1,Low Wage,6322,Cooks,Unknown,1,46.381011,-72.544475
Quebec,Restaurant CAP (2014) inc.,"Cap-de-la-Madeleine, QC G8T 6Z4",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,46.381011,-72.544475
Quebec,Restaurant Capiche,"Drummondville, QC J2C 1M3",2,Low Wage,6322,Cooks,Corporation,1,45.884591,-72.488857
Quebec,Restaurant Charest inc.,"Québec, QC G1N 4P5",1,Low Wage,6322,Cooks,Unknown,1,46.8050067,-71.2428287
Quebec,Restaurant chez boub inc.,"Québec, QC G2M 0C9",1,Low Wage,6322,Cooks,Unknown,1,46.932193,-71.313489
Quebec,RESTAURANT COCO PAZZO INC.,"Mont-Tremblant, QC J8E 1E2",2,Low Wage,6322,Cooks,Unknown,1,46.212844,-74.587748
Quebec,Restaurant Da Giovanni Est inc.,"Montréal, QC H2X 1K8",1,Low Wage,6322,Cooks,Corporation,1,45.511562,-73.562149
Quebec,RESTAURANT DESCHAMBAULT (2014) INC.,"Deschambault, QC G0A 1S0",1,Low Wage,6322,Cooks,Unknown,1,46.64613,-71.934034
Quebec,Restaurant Donnacona (2014) inc.,"Donnacona, QC G3M 1B7",2,Low Wage,6322,Cooks,Unknown,1,46.682566,-71.7360266
Quebec,Restaurant El Meson Inc.,"Montréal, QC H8S 2N1",4,Low Wage,6322,Cooks,Co-operative,1,45.432413,-73.679065
Quebec,Restaurant Giovannina Pizzeria Inc.,"Sainte-Marie, QC G6E 4A1",2,Low Wage,6322,Cooks,Corporation,1,46.42932,-71.014404
Quebec,Restaurant Giovannina Pizzeria Inc.,"Sainte-Marie, QC G6E 4A1",2,Low Wage,6513,Food and beverage servers,Corporation,1,46.42932,-71.014404
Quebec,Restaurant Henri IV (2014) inc.,"Québec, QC G2E 2G9",1,Low Wage,6322,Cooks,Unknown,1,46.801086,-71.335985
Quebec,Restaurant Henri IV (2014) inc.,"Québec, QC G2E 2G9",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,46.801086,-71.335985
Quebec,Restaurant Il Pagliaccio,"montreal, QC H2V 2K5",1,Low Wage,6322,Cooks,Unknown,1,45.526662,-73.589724
Quebec,Restaurant Karavan Inc,"Montreal, QC H3T 1Y5",1,Low Wage,6322,Cooks,Unknown,1,45.497264,-73.624275
Quebec,RESTAURANT LA QUINTESSENCE INC.,"Mont-Tremblant, QC J8E 1E1",1,Low Wage,6321,Chefs,Unknown,1,46.209869,-74.589412
Quebec,RESTAURANT LA QUINTESSENCE INC.,"Mont-Tremblant, QC J8E 1E1",3,Low Wage,6322,Cooks,Unknown,2,46.209869,-74.589412
Quebec,Restaurant La Rose des Sables Spectacles Inc.,"Montréal, QC H2G 1L7",1,Low Wage,6332,Bakers,Corporation,1,45.543221,-73.596613
Quebec,Restaurant Laniape,"Montreal, QC H2W 1Z3",2,Low Wage,6322,Cooks,Unknown,1,45.518842,-73.583825
Quebec,Restaurant Le CHLB Inc.,"Charlesbourg, QC G1H 6G4",2,Low Wage,6322,Cooks,Unknown,1,46.844845,-71.256817
Quebec,Restaurant Le CHNY inc.,"Lévis, QC G6X 1X6",1,Low Wage,6322,Cooks,Unknown,1,46.723661,-71.266949
Quebec,Restaurant Le CHNY inc.,"Lévis, QC G6X 1X6",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,46.723661,-71.266949
Quebec,Restaurant Le Clan,"Québec, QC G1R 4L7",3,Low Wage,6322,Cooks,Unknown,2,46.812454,-71.207544
Quebec,Restaurant Le Continental inc,"Québec, QC G1R 3Y9",1,Low Wage,6513,Food and beverage servers,Unknown,1,46.81174,-71.207114
Quebec,RESTAURANT LE DEGUY INC.,"Sainte-Marie, QC G6E  1H",1,Low Wage,6322,Cooks,Corporation,1,,
Quebec,Restaurant Lima 14 Inc.,"Montréal, QC H2P 2M9",1,Low Wage,6322,Cooks,Corporation,1,45.541013,-73.638377
Quebec,Restaurant maison Lahlou,"montréal, QC H1S 1M5",2,Low Wage,6322,Cooks,Unknown,1,45.5860004,-73.5796773
Quebec,Restaurant Meg-Ely Inc.,"Trois-Rivières, QC G8T 2M4",1,Low Wage,0631,Restaurant and food service managers,Corporation,1,46.368326,-72.549307
Quebec,Restaurant Meg-Ely Inc.,"Trois-Rivières, QC G8T 2M4",1,Low Wage,6311,Food service supervisors,Corporation,1,46.368326,-72.549307
Quebec,Restaurant Meg-Ely Inc.,"Trois-Rivières, QC G8T 2M4",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Corporation,1,46.368326,-72.549307
Quebec,Restaurant Melchorita Inc,"Montréal, QC H2A 1T9",1,Low Wage,6322,Cooks,Corporation,1,45.555001,-73.601014
Quebec,Restaurant motel le chavigny,"Deschambault, QC G0A 1S0",2,Low Wage,6322,Cooks,Unknown,1,46.64613,-71.934034
Quebec,RESTAURANT NELLIGAN INC.,"Montréal, QC H2Y 2Z7",1,Low Wage,6322,Cooks,Corporation,1,45.505948,-73.553786
Quebec,Restaurant Normandin,"QUÉBEC, QC G2B 1B3",3,Low Wage,6322,Cooks,Corporation,2,46.857074,-71.340461
Quebec,Restaurant Normandin,"QUÉBEC, QC G2B 1B3",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Corporation,2,46.857074,-71.340461
Quebec,Restaurant Normandin (2014) inc.,"QUÉBEC, QC G2B 1B3",11,Low Wage,6322,Cooks,Unknown,9,46.857074,-71.340461
Quebec,Restaurant Normandin (2014) inc.,"QUÉBEC, QC G2B 1B3",4,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,3,46.857074,-71.340461
Quebec,Restaurant Normandin Orsainville,"Québec, QC G1G 3Z2",1,Low Wage,6322,Cooks,Corporation,1,46.880774,-71.287047
Quebec,Restaurant Normandin Royale,"Quebec, QC G2B 1B3",1,Low Wage,6322,Cooks,Corporation,1,46.857074,-71.340461
Quebec,Restaurant Normandin Ste-Foy (2014) inc.,"Québec, QC G1V 1T5",1,Low Wage,6322,Cooks,Unknown,1,46.783796,-71.289209
Quebec,Restaurant Panuozzo ltee,"Montréal, QC H2W 1X6",1,Low Wage,6311,Food service supervisors,Corporation,1,45.515995,-73.577189
Quebec,Restaurant Panuozzo ltee,"Montréal, QC H2W 1X6",1,Low Wage,6322,Cooks,Corporation,1,45.515995,-73.577189
Quebec,Restaurant Saint-Michel,"SAINT-RÉMI, QC J0L 2L0",6,Low Wage,6322,Cooks,Sole Proprietorship,2,45.205117,-73.653262
Quebec,Restaurant Shawarma express Québec Inc.,"Québec, QC G2B 5M1",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Corporation,1,46.8484828,-71.3321934
Quebec,Restaurant St-Georges (2014) inc.,"St-Georges, QC G5Y 2B5",1,Low Wage,6322,Cooks,Unknown,1,46.130738,-70.696709
Quebec,Restaurant Tequila Lounge Inc.,"Québec, QC G1K 3C1",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,46.815106,-71.221777
Quebec,Restaurant Tuscolo Inc.,"Montréal, QC H3G 2B6",1,Low Wage,6321,Chefs,Sole Proprietorship,1,45.498104,-73.577435
Quebec,RESTAURANTS MCDONALD'S 9276-4547 Québec inc,"Montreal, QC H3B 3W3",2,Low Wage,6311,Food service supervisors,Unknown,1,45.503206,-73.569465
Quebec,Restaurants McDonald's 9441-9736 QUEBEC INC,"Montréal, QC H3B 3W3",14,Low Wage,6311,Food service supervisors,Unknown,1,45.503206,-73.569465
Quebec,Restaurants McDonald's-6173306 Canada inc,"Amos, QC J9T 1H3",1,Low Wage,6311,Food service supervisors,Corporation,1,48.5716997,-78.1157926
Quebec,Restaurants Nelligan Inc.,"Montréal, QC H2Y 1Z3",1,Low Wage,6321,Chefs,Unknown,1,45.503578,-73.55487
Quebec,Restaurants Pregliasco Inc,"Montréal, QC H2S 3L9",4,Low Wage,6311,Food service supervisors,Corporation,1,45.536722,-73.593524
Quebec,Restauration Bogale Inc.,"Gaspé, QC G4X 1Z8",2,Low Wage,6322,Cooks,Partnership,1,48.829609,-64.540676
Quebec,Restauration Malab inc.,"Lévis, QC G6J 1K2",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1,46.6522769,-71.3134204
Quebec,Resto 1017 Masson Inc.,"Gatineau, QC J8M 1R4",1,Low Wage,0631,Restaurant and food service managers,Unknown,1,45.557498,-75.421173
Quebec,RESTO PITA SHAWARMA INC.,"Lévis, QC G6V 7E4",1,Low Wage,6322,Cooks,Corporation,1,46.808277,-71.170783
Quebec,Resto Pub L'Immedia inc,"Québec, QC G1X 4Y5",2,Low Wage,6322,Cooks,Corporation,1,46.76558,-71.367525
Quebec,RESTO TONY BEYROUTH CITÉ INC.,"QUÉBEC, QC G1R 2K2",1,Low Wage,6513,Food and beverage servers,Unknown,1,46.805848,-71.217582
Quebec,Resto-Brasserie Daniel Lapointe Inc.,"Granby, QC J2G 2Y4",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Corporation,1,45.410956,-72.74792
Quebec,Resto-Club Charny Inc.,"Quebec, QC G1V 1T1",1,Low Wage,6525,Hotel front desk clerks,Unknown,1,46.785508,-71.283196
Quebec,Restogain (2014) inc.,"Saint-Augustin-de-Desmaures, QC G3A 2R1",2,Low Wage,7452,Material handlers,Unknown,1,46.7504048,-71.4517039
Quebec,Révolution santé GH Inc,"quebec, QC G1L 1T8",1,Low Wage,1414,Receptionists,Unknown,1,46.836837,-71.240586
Quebec,"Richard, Robitaille Fourrures Inc.","Québec, QC G1K 3Z3",1,Low Wage,6342,"Tailors, dressmakers, furriers and milliners",Corporation,1,46.813518,-71.202523
Quebec,Richer Boulet inc.,"Québec, QC G1M 3R7",2,Low Wage,8612,Landscaping and grounds maintenance labourers,Corporation,1,46.826025,-71.291026
Quebec,Richmond Fournier 1976 Inc.,"Thetford Mines, QC G6H 2B5",3,Low Wage,7231,Machinists and machining and tooling inspectors,Partnership,1,46.053132,-71.36901
Quebec,RICHPORTER RESEARCH IN LIGHTING INC.,"Montréal, QC H1A 3A7",1,Low Wage,1241,Administrative assistants,Partnership,1,45.666094,-73.509717
Quebec,Rinox inc,"terrebonne, QC J6X 4J9",2,Low Wage,7272,Cabinetmakers,Unknown,1,45.717886,-73.712333
Quebec,Rinox inc,"terrebonne, QC J6X 4J9",15,Low Wage,8612,Landscaping and grounds maintenance labourers,Unknown,1,45.717886,-73.712333
Quebec,Robco Inc.,"LASALLE, QC H8N 2W7",1,Low Wage,6342,"Tailors, dressmakers, furriers and milliners",Corporation,1,45.4443102,-73.6361108
Quebec,Robert Mosher Transport Inc,"Noyan, QC J0J 1B0",2,Low Wage,6733,"Janitors, caretakers and building superintendents",Partnership,1,45.097313,-73.249969
Quebec,ROCK OF AGES CANADA INC.,"STANSTEAD, QC J0B 3E2",2,Low Wage,7372,Drillers and blasters ,Unknown,1,45.009973,-72.097486
Quebec,ROCK OF AGES CANADA INC.,"STANSTEAD, QC J0B 3E2",2,Low Wage,9414,"Concrete, clay and stone forming operators",Unknown,1,45.009973,-72.097486
Quebec,Rodeo Fx,"Montréal, QC H3C  2M",1,Low Wage,5131,"Producers, directors, choreographers and related occupations",Corporation,1,,
Quebec,Rodi,"Saguenay, QC G7H 1P5",2,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Corporation,1,48.427931,-71.067445
Quebec,Rodrigue Métal Ltée,"LÉVIS, QC G6W 5M6",7,Low Wage,7237,Welders and related machine operators,Corporation,2,46.750015,-71.238417
Quebec,RONPIEN INC.,"Saint-Laurent, QC H4L 3M3",2,Low Wage,3219,Other medical technologists and technicians (except dental health),Corporation,1,45.513225,-73.680961
Quebec,Rose Hill Foods Inc. Les Alime,"Saint-Laurent, QC H4S 2A2",2,Low Wage,9617,"Labourers in food, beverage and associated products processing",Unknown,1,45.493925,-73.717326
Quebec,ROSET (1989) INC,"Québec, QC G1T 1Z3",1,Low Wage,6331,"Butchers, meat cutters and fishmongers ",Corporation,1,46.78043,-71.250892
Quebec,ROSET (1989) INC.,"Québec, QC G1T  1Z",1,Low Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Corporation,1,,
Quebec,Rotoplast 2000 Inc.,"East Farnham, QC J2K 4M5",5,Low Wage,9422,Plastics processing machine operators,Unknown,3,45.235836,-72.773104
Quebec,ROY & BRETON INC.,"Lévis, QC G6Y 9E8",2,Low Wage,7272,Cabinetmakers,Corporation,1,46.819277,-71.123644
Quebec,Roy + Leclair Emballage Inc.,"Lévis, QC G6C 1M9",2,Low Wage,9535,"Plastic products assemblers, finishers and inspectors",Sole Proprietorship,1,46.774643,-71.14711
Quebec,Royal Mat Inc,"Beauceville, QC G5X 2S8",4,Low Wage,7311,Construction millwrights and industrial mechanics,Corporation,1,46.222326,-70.792823
