Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
Quebec,Charl-Pol inc.,"Portneuf, QC G0A 2Y0",4,Charl-Pol inc.,7237,Welders and related machine operators,46.6936,-71.862257
Quebec,Chez Fatima,"Gatineau, QC J8X 2K2",1,Chez Fatima,6322,Cooks,45.425579,-75.717279
Quebec,CHU Sainte-Justine,"MONTRÉAL, QC H3T 1C5",3,CHU Sainte-Justine,3012,Registered nurses and registered psychiatric nurses,45.501818,-73.624537
Quebec,CIMA+ S.E.N.C.,"Laval, QC H7V 3Z2",1,CIMA+ S.E.N.C.,0711,Construction managers,45.551082,-73.746364
Quebec,CISSS de Chaudière-Appalaches,"SAINTE-MARIE, QC G6E 3E2",34,CISSS de Chaudière-Appalaches,3413,"Nurse aides, orderlies and patient service associates",46.4625044,-71.0476063
Quebec,CISSS de la Côte-Nord,"BAIE-COMEAU, QC G5C 1P5",1,CISSS de la Côte-Nord,3012,Registered nurses and registered psychiatric nurses,49.188648,-68.255945
Quebec,CISSS de la Montérégie-Centre,"SAINT-JEAN-SUR-RICHELIEU, QC J3A 1T6",11,CISSS de la Montérégie-Centre,3012,Registered nurses and registered psychiatric nurses,45.338464,-73.269372
Quebec,CISSS de la Montérégie-Est,"St-Hyacinthe, QC J2S 4Y8",6,CISSS de la Montérégie-Est,3012,Registered nurses and registered psychiatric nurses,45.633246,-72.958746
Quebec,Citerne Almac International inc.,"Lanoraie, QC J0K 1E0",1,Citerne Almac International inc.,7237,Welders and related machine operators,45.956657,-73.221825
Quebec,CIUSSS Centre-Sud de L'Ile de Montréal,"MONTRÉAL, QC H1T 1C2",4,CIUSSS Centre-Sud de L'Ile de Montréal,3012,Registered nurses and registered psychiatric nurses,45.570746,-73.582441
Quebec,CMLabs Simulations,"Montreal, QC H3C 1T2",1,CMLabs Simulations,2132,Mechanical engineers,45.498652,-73.555326
Quebec,CNC CONTRÔLE INC.,"SAINT-DENIS-DE-BROMPTON, QC J0B 2P0",1,CNC CONTRÔLE INC.,7333,Electrical mechanics,45.380859,-72.081999
Quebec,COBREX INC.,"LAVAL, QC H7L 5B9",3,COBREX INC.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.582819,-73.766791
Quebec,Commission Scolaire des Portages de l'Outaouais,"GATINEAU, QC J8X 2T3",2,Commission Scolaire des Portages de l'Outaouais,4032,Elementary school and kindergarten teachers,45.43358,-75.721951
Quebec,Communication Visuelle,"Laval, QC H7K 3N1",3,Communication Visuelle,5232,"Other performers, n.e.c.",45.624086,-73.72392
Quebec,Composites Leclair inc.,"MONTRÉAL, QC H2Y 1X4",2,Composites Leclair inc.,7231,Machinists and machining and tooling inspectors,45.502156,-73.557155
Quebec,Concordia University,"Montréal, QC H3G 1M8",5,Concordia University,4011,University professors and lecturers,45.521216,-73.555699
Quebec,Conseillers en gestion et informatique CGI Inc.,"Montreal, QC H3G 1T4",1,Conseillers en gestion et informatique CGI Inc.,2174,Computer programmers and interactive media developers,45.506419,-73.563688
Quebec,Constructions iLAND Inc.,"VAL-DAVID, QC J0T 2N0",1,Constructions iLAND Inc.,7205,"Contractors and supervisors, other construction trades, installers, repairers and servicers",46.012435,-74.212862
Quebec,Consultants F. Drapeau Inc.,"ST-MATHIEU-DE-BELOEIL, QC J3G 0S4",2,Consultants F. Drapeau Inc.,7311,Construction millwrights and industrial mechanics,45.5959708,-73.1946207
Quebec,Convertex Inc.,"PRINCEVILLE, QC G6L 4M1",1,Convertex Inc.,2174,Computer programmers and interactive media developers,46.150529,-71.888695
Quebec,Convertex Inc.,"PRINCEVILLE, QC G6L 4M1",7,Convertex Inc.,6342,"Tailors, dressmakers, furriers and milliners",46.150529,-71.888695
Quebec,CorActive High-Tech Inc.,"QUÉBEC, QC G2C 1S9",1,CorActive High-Tech Inc.,2111,Physicists and astronomers,46.822598,-71.309833
Quebec,Corem,"Québec, QC G1N 1X7",1,Corem,2142,Metallurgical and materials engineers,46.802505,-71.255169
Quebec,Crown Granite Inc.,"DORVAL, QC H9P 1H3",1,Crown Granite Inc.,7283,Tilesetters,45.462198,-73.725766
Quebec,CROWN RING INC.,"Montréal, QC H4P 1A1",1,CROWN RING INC.,6344,"Jewellers, jewellery and watch repairers and related occupations",45.5001262,-73.6697187
Quebec,CTMA Traversier Ltée,"CAP-AUX-MEULES, QC G4T 1J3",2,CTMA Traversier Ltée,7532,Water transport deck and engine room crew,47.383957,-61.858297
Quebec,D.A.B. Transport Inc.,"MIRABEL, QC J0J 0A9",3,D.A.B. Transport Inc.,7511,Transport truck drivers,45.183907,-73.162155
Quebec,Dassault Systèmes Canada Inc.,"Montréal, QC H2Y 1N9",1,Dassault Systèmes Canada Inc.,2171,Information systems analysts and consultants,45.501896,-73.559905
Quebec,Deepemploi Inc,"MONTREAL, QC H1X 3J7",1,Deepemploi Inc,2175,Web designers and developers,45.550986,-73.560875
Quebec,Delafontaine Inc.,"SHERBROOKE, QC J1L 1K4",2,Delafontaine Inc.,7237,Welders and related machine operators,45.391517,-71.969917
Quebec,Diabsolut Inc.,"Pointe-Claire, QC H9R 5P4",1,Diabsolut Inc.,2171,Information systems analysts and consultants,45.461725,-73.81722
Quebec,Di-O-Matic Inc.,"Montréal, QC H2G 2M6",1,Di-O-Matic Inc.,5131,"Producers, directors, choreographers and related occupations",45.543812,-73.588665
Quebec,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",2,Divertissements Gameloft Inc.,2174,Computer programmers and interactive media developers,45.5322,-73.621464
Quebec,Duplessis Mecanique inc.,"ST-ÉTIENNE-DES-GRES, QC G0X 2P0",1,Duplessis Mecanique inc.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",46.444001,-72.821311
Quebec,Ebénisterie St-Georges Inc.,"ST-GEORGES, QC G6A 1L3",1,Ebénisterie St-Georges Inc.,2253,Drafting technologists and technicians,46.144028,-70.67234
Quebec,Ecole Polytechnique de Montréal,"Montréal, QC H3C 3A7",1,Ecole Polytechnique de Montréal,4011,University professors and lecturers,45.537544,-73.704483
Quebec,Element AI Inc.,"MONTRÉAL, QC H2S 3G9",1,Element AI Inc.,2173,Software engineers and designers,45.530814,-73.613315
Quebec,Elyo Shawarma Inc.,"GATINEAU, QC J8T 5T7",1,Elyo Shawarma Inc.,0631,Restaurant and food service managers,45.48668,-75.702168
Quebec,Emergex Subventions inc.,"MONTRÉAL, QC H2Y 1Z8",1,Emergex Subventions inc.,6221,Technical sales specialists ,45.502767,-73.555275
Quebec,Equipement Amos Ltee.,"AMOS, QC J9T 4M1",2,Equipement Amos Ltee.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",48.560705,-78.127246
Quebec,ÉQUIPEMENT GATINEAU INC.,"GATINEAU, QC J8R 3X3",3,ÉQUIPEMENT GATINEAU INC.,7237,Welders and related machine operators,45.51678,-75.561383
Quebec,ÉQUIPEMENT GATINEAU INC.,"GATINEAU, QC J8R 3X3",4,ÉQUIPEMENT GATINEAU INC.,7312,Heavy,45.51678,-75.561383
Quebec,Équipements Frontmatec Inc.,"Saint-Anselme, QC G0R 2N0",1,Équipements Frontmatec Inc.,7311,Construction millwrights and industrial mechanics,46.64819,-70.99023
Quebec,Équipements Lafontaine Inc.,"Lévis, QC G6V 7M5",1,Équipements Lafontaine Inc.,7312,Heavy,46.758964,-71.169389
Quebec,Équipements Marquis Inc.,"SHERBROOKE, QC J1N 0H2",2,Équipements Marquis Inc.,7312,Heavy,45.40483,-71.89288
Quebec,Equipements Smartbox inc.,"Westmount, QC H3Z 1P7",1,Equipements Smartbox inc.,2174,Computer programmers and interactive media developers,45.485025,-73.589025
Quebec,Équipements Twin Inc,"MONTRÉAL, QC H1J 1R4",3,Équipements Twin Inc,7237,Welders and related machine operators,45.620622,-73.579423
Quebec,Équipements Twin Inc,"MONTRÉAL, QC H1J 1R4",8,Équipements Twin Inc,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.620622,-73.579423
Quebec,Escale Santé du Jardin Botanique,"Montréal, QC H1Y 3N1",1,Escale Santé du Jardin Botanique,3236,Massage therapists,45.55952,-73.613441
Quebec,Eski Inc.,"Montréal, QC H2N 1A3",1,Eski Inc.,1241,Administrative assistants,45.545406,-73.654759
Quebec,Express Logan Inc.,"Windsor, QC J1S 2Z7",3,Express Logan Inc.,7511,Transport truck drivers,45.578476,-72.008302
Quebec,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",1,Fabrication Beauce-Atlas Inc.,2253,Drafting technologists and technicians,46.46179,-71.038874
Quebec,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",2,Fabrication Beauce-Atlas Inc.,7235,Structural metal and platework fabricators and fitters,46.46179,-71.038874
Quebec,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",2,Fabrication Beauce-Atlas Inc.,7237,Welders and related machine operators,46.46179,-71.038874
Quebec,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",2,Fabrication Beauce-Atlas Inc.,7333,Electrical mechanics,46.46179,-71.038874
Quebec,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",2,Fabrication Beauce-Atlas Inc.,7452,Material handlers,46.46179,-71.038874
Quebec,Fibrotek Matériaux avancés Inc.,"Clermont, QC G4A 1B7",1,Fibrotek Matériaux avancés Inc.,2132,Mechanical engineers,47.6918,-70.2088
Quebec,Foko Inc.,"GATINEAU, QC J8X 2K4",2,Foko Inc.,2174,Computer programmers and interactive media developers,45.425802,-75.7164449
Quebec,Forages Technic-Eau Inc.,"SHERBROOKE, QC J1R 0P4",3,Forages Technic-Eau Inc.,7312,Heavy,45.395747,-71.970369
Quebec,Gabriel Aubé Inc.,"LA SARRE, QC J9Z 2K6",2,Gabriel Aubé Inc.,7312,Heavy,48.8072833,-79.1977569
Quebec,Garage Dostie INC.,"SHERBROOKE, QC J1N 2G6",1,Garage Dostie INC.,7334,"Motorcycle, all",45.383942,-71.96614
Quebec,GARAGE HENRI-LOUIS BEGIN INC,"SAINT-GEORGE, QC G5Y 5B9",2,GARAGE HENRI-LOUIS BEGIN INC,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",46.102033,-70.635145
Quebec,Garage Poirier & Fils Ltée,"VAL-D'OR, QC J9P 1W4",1,Garage Poirier & Fils Ltée,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",48.0990341,-77.8185299
Quebec,Garage V.N.G Inc.,"Montréal, QC H4P 1M2",3,Garage V.N.G Inc.,7322,Motor vehicle body repairers,45.495141,-73.660894
Quebec,GDG Info Inc.,"QUÉBEC, QC G1K 9C5",1,GDG Info Inc.,2171,Information systems analysts and consultants,46.811924,-71.223922
Quebec,Genetec Inc.,"MONTRÉAL, QC H3A 2S9",1,Genetec Inc.,6221,Technical sales specialists ,45.504934,-73.571413
Quebec,Gestion Conseil C Richard Inc.,"QUÉBEC, QC G1B 2L4",1,Gestion Conseil C Richard Inc.,1311,Accounting technicians and bookkeepers,46.896147,-71.214016
Quebec,Gestion Resto St-Hyacinthe INC,"SAINT-HYACINTHE, QC J2S 7K7",1,Gestion Resto St-Hyacinthe INC,6322,Cooks,45.640221,-72.968205
Quebec,Gestion Steve Baker inc.,"QUÉBEC, QC G1N 1X8",3,Gestion Steve Baker inc.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",46.802291,-71.256033
Quebec,GFL Environmental Inc.,"BOUCHERVILLE, QC J4B 6Z5",3,GFL Environmental Inc.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.559088,-73.428168
Quebec,GFT Technologies Canada inc.,"QUÉBEC, QC G1W 0E8",2,GFT Technologies Canada inc.,2174,Computer programmers and interactive media developers,46.7578355,-71.2923023
Quebec,Group Atallah,"Montreal, QC H2N 2E7",6,Group Atallah,5232,"Other performers, n.e.c.",45.539455,-73.654033
Quebec,Groupe Anderson Inc.,"Chesterville, QC G0P 1J0",4,Groupe Anderson Inc.,7237,Welders and related machine operators,45.909777,-71.745328
Quebec,Groupe Atallah inc./SSENSE,"Montréal, QC H2N 2E7",2,Groupe Atallah inc./SSENSE,5232,"Other performers, n.e.c.",45.539455,-73.654033
Quebec,Groupe Bibeau Inc.,"ST-FELIX-DE-VALOIS, QC J0K 2M0",10,Groupe Bibeau Inc.,7237,Welders and related machine operators,46.197366,-73.402434
Quebec,Groupe Conseil Fxinnovation Inc.,"MONTRÉAL, QC H3A 1L4",1,Groupe Conseil Fxinnovation Inc.,0213,Computer and information systems managers,45.506963,-73.569119
Quebec,Groupe Conseil Fxinnovation Inc.,"MONTRÉAL, QC H3A 1L4",2,Groupe Conseil Fxinnovation Inc.,2174,Computer programmers and interactive media developers,45.506963,-73.569119
Quebec,Groupe Dynamite inc,"Ville Mont-Royal, QC H4P 1M2",1,Groupe Dynamite inc,5232,"Other performers, n.e.c.",45.495141,-73.660894
Quebec,Groupe Germain inc.,"QUÉBEC, QC G1S 0B1",2,Groupe Germain inc.,1311,Accounting technicians and bookkeepers,46.7904778,-71.2484324
Quebec,Groupe In-RGY Consultation Inc,"Montréal, QC H2Y 1Y3",1,Groupe In-RGY Consultation Inc,2171,Information systems analysts and consultants,45.500452,-73.557958
Quebec,Groupe Meloche Inc.,"Valleyfield, QC J6T 6G3",10,Groupe Meloche Inc.,7231,Machinists and machining and tooling inspectors,45.257481,-74.123774
Quebec,Groupe Neo Habitation Inc.,"SAINT-AUGUSTIN-DE-DESMAURES, QC G3A 0M7",1,Groupe Neo Habitation Inc.,0124,"Advertising, marketing and public relations managers",46.755135,-71.4996322
Quebec,Groupe Noel Lajoie Inc.,"QUÉBEC, QC G1N 3G3",1,Groupe Noel Lajoie Inc.,1242,Legal administrative assistants,46.808936,-71.246203
Quebec,Groupe Technologies Desjardins Inc.,"MONTRÉAL, QC H5B 1B2",1,Groupe Technologies Desjardins Inc.,2171,Information systems analysts and consultants,45.507836,-73.565412
Quebec,Groupe Technologies Desjardins Inc.,"MONTRÉAL, QC H5B 1B2",1,Groupe Technologies Desjardins Inc.,2281,Computer network technicians,45.507836,-73.565412
Quebec,Hébergement OVH Inc.,"Montreal, QC H3A 2N4",1,Hébergement OVH Inc.,2171,Information systems analysts and consultants,45.502688,-73.5723
Quebec,HEC Montréal,"Montréal, QC H3T 2A7",4,HEC Montréal,4011,University professors and lecturers,45.504013,-73.622601
Quebec,Howard Szalavetz Properties Inc.,"Montréal, QC H2N 2J4",1,Howard Szalavetz Properties Inc.,1311,Accounting technicians and bookkeepers,45.537247,-73.655478
Quebec,Hybride Technologies Inc.,"PIEDMONT, QC J0R 1K0",1,Hybride Technologies Inc.,5241,Graphic designers and illustrators,45.89633,-74.138584
Quebec,Hyco Canada Limited,"Saint-Wenceslas, QC G0Z 1J0",2,Hyco Canada Limited,7231,Machinists and machining and tooling inspectors,46.167895,-72.328926
Quebec,Hydrexcel Inc.,"BÉCANCOUR, QC G9H 2Z6",2,Hydrexcel Inc.,7237,Welders and related machine operators,46.372056,-72.391685
Quebec,ICO Technologies Inc.,"SHAWINIGAN, QC G9N 3H7",1,ICO Technologies Inc.,0213,Computer and information systems managers,46.564336,-72.745521
Quebec,Immersion Canada Corporation,"MONTRÉAL, QC H2W 2R2",1,Immersion Canada Corporation,2173,Software engineers and designers,45.518103,-73.582162
Quebec,Imprimerie F.L Web INC.,"SAINT-GERMAIN-DE-GRANTHAM, QC J0C 1K0",1,Imprimerie F.L Web INC.,6221,Technical sales specialists ,45.850955,-72.577291
Quebec,Imprimerie F.L Web INC.,"SAINT-GERMAIN-DE-GRANTHAM, QC J0C 1K0",5,Imprimerie F.L Web INC.,7381,Printing press operators,45.850955,-72.577291
Quebec,Industek Inc.,"VICTORIAVILLE, QC G6T 2G8",1,Industek Inc.,7237,Welders and related machine operators,46.046878,-71.944578
Quebec,INDUSTRIE DODEC INC,"CHICOUTIMI, QC G7K  1A",2,INDUSTRIE DODEC INC,7237,Welders and related machine operators,,
Quebec,Industries Canatal Inc.,"Thetford Mines, QC G6G 6P6",6,Industries Canatal Inc.,7237,Welders and related machine operators,46.112205,-71.281155
Quebec,Industries Fabkor Inc.,"St-Gabriel-de-Brandon, QC J0K 2N0",4,Industries Fabkor Inc.,7237,Welders and related machine operators,46.228855,-73.406588
Quebec,Industries N.R.C. Inc.,"Saint-Paul-d'Abbotsford, QC J0E 1A0",2,Industries N.R.C. Inc.,7231,Machinists and machining and tooling inspectors,45.435286,-72.883572
Quebec,Industries N.R.C. Inc.,"Saint-Paul-d'Abbotsford, QC J0E 1A0",8,Industries N.R.C. Inc.,7237,Welders and related machine operators,45.435286,-72.883572
Quebec,Infynia.com,"St-Laurent, QC H4T 1N6",1,Infynia.com,2173,Software engineers and designers,45.474947,-73.700558
Quebec,Intelcom Courrier Canada Inc.,"MONTRÉAL, QC H3C 1R5",1,Intelcom Courrier Canada Inc.,2171,Information systems analysts and consultants,45.489174,-73.565166
Quebec,Intermark Transport Inc.,"La Prairie, QC J5R 6W9",1,Intermark Transport Inc.,2174,Computer programmers and interactive media developers,45.40192,-73.493456
Quebec,Intermark Transport Inc.,"La Prairie, QC J5R 6W9",3,Intermark Transport Inc.,7511,Transport truck drivers,45.40192,-73.493456
Quebec,International Coordinating Council (ICCAIA),"MONTREAL, QC H3C 5H7",2,International Coordinating Council (ICCAIA),0016,Senior managers ,45.508898,-73.581448
Quebec,Ipvision Canada Inc.,"Lasalle, QC H8N 1X3",1,Ipvision Canada Inc.,2171,Information systems analysts and consultants,45.448496,-73.608696
Quebec,Isotex-Pro International Inc.,"LÉVIS, QC G6E 7V6",1,Isotex-Pro International Inc.,7237,Welders and related machine operators,,
Quebec,Ixtrom Group inc.,"Magog, QC J1X 2B3",3,Ixtrom Group inc.,2174,Computer programmers and interactive media developers,45.260413,-72.133451
Quebec,J. Jodoin Ltée,"MONTRÉAL, QC H4E 3R9",1,J. Jodoin Ltée,7251,Plumbers,45.447206,-73.590692
Quebec,Jeux Norsfell Inc.,"Montreal, QC H3A 2G4",1,Jeux Norsfell Inc.,5241,Graphic designers and illustrators,45.505823,-73.568768
Quebec,Keywords Canada Holdings Inc,"Montreal, QC H3C 2V6",1,Keywords Canada Holdings Inc,5131,"Producers, directors, choreographers and related occupations",,
Quebec,Keywords Canada Holdings Inc,"Montreal, QC H3C 2V6",1,Keywords Canada Holdings Inc,5241,Graphic designers and illustrators,,
Quebec,Kraft Nordic S.E.C,"CHIBOUGAMAU, QC G8P 2K7",6,Kraft Nordic S.E.C,7311,Construction millwrights and industrial mechanics,49.796751,-74.25698
Quebec,Kraft Nordic S.E.C,"CHIBOUGAMAU, QC G8P 2K7",6,Kraft Nordic S.E.C,7333,Electrical mechanics,49.796751,-74.25698
Quebec,La Coopérative des horticulteurs de Québec,"QUÉBEC, QC G1K 3Y2",2,La Coopérative des horticulteurs de Québec,6322,Cooks,46.817317,-71.208269
Quebec,La Maison Simons,"MONTRÉAL, QC H2V 4M1",9,La Maison Simons,5232,"Other performers, n.e.c.",45.529668,-73.615289
Quebec,La Maison Simons,"Québec, QC G1R 3V9",2,La Maison Simons,5221,Photographers,46.814237,-71.207178
Quebec,La Maison Simons,"Québec, QC G1R 3V9",22,La Maison Simons,5232,"Other performers, n.e.c.",46.814237,-71.207178
Quebec,LAGACE ET FRERES INC.,"BELOEIL, QC J3G 0S5",4,LAGACE ET FRERES INC.,7237,Welders and related machine operators,45.5959708,-73.1946207
Quebec,Laidlaw Carriers Bulk GP Inc.,"ST-MATHIEU-DE-BELOEIL, QC J3G 4S5",1,Laidlaw Carriers Bulk GP Inc.,7511,Transport truck drivers,45.595081,-73.202681
Quebec,Lallemand Inc,"Montreal, QC H1W 2N8",1,Lallemand Inc,2233,Industrial engineering and manufacturing technologists and technicians,45.539291,-73.544322
Quebec,Laser Datoph Inc.,"DRUMMONDVILLE, QC J2C 4Z5",3,Laser Datoph Inc.,7231,Machinists and machining and tooling inspectors,45.901777,-72.462104
Quebec,LAURIER ARCHITECTURAL INC.,"LAURIER-STATION, QC G0S 1N0",1,LAURIER ARCHITECTURAL INC.,1215,"Supervisors, supply chain, tracking and scheduling co",46.5372937,-71.6300506
Quebec,LAURIER ARCHITECTURAL INC.,"LAURIER-STATION, QC G0S 1N0",5,LAURIER ARCHITECTURAL INC.,7231,Machinists and machining and tooling inspectors,46.5372937,-71.6300506
Quebec,LAURIER ARCHITECTURAL INC.,"LAURIER-STATION, QC G0S 1N0",1,LAURIER ARCHITECTURAL INC.,7333,Electrical mechanics,46.5372937,-71.6300506
Quebec,Le Beauport Ste-Anne (2014) inc.,"Québec, QC G2B 1B3",2,Le Beauport Ste-Anne (2014) inc.,6322,Cooks,46.857074,-71.340461
Quebec,Le café Elkoza,"MACAMIC, QC J0Z 2S0",1,Le café Elkoza,6322,Cooks,48.758843,-79.001798
Quebec,Le Centre Du Camion (Amiante) Inc,"THETFORD MINES, QC G6H 4G5",7,Le Centre Du Camion (Amiante) Inc,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",46.1318146,-71.2319372
Quebec,Le Centre du Camion (Beauce) inc.,"SAINT-GEORGES, QC G6A  1K",5,Le Centre du Camion (Beauce) inc.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",,
Quebec,LE DRUMMONDVILLOIS (2014) INC.,"Québec, QC G2B 1B3",2,LE DRUMMONDVILLOIS (2014) INC.,6322,Cooks,46.857074,-71.340461
Quebec,Le Groupe Agritex Inc.,"SAINT-CÉLESTIN, QC J0C 1G0",1,Le Groupe Agritex Inc.,7312,Heavy,45.885578,-72.765122
Quebec,LE GROUPE RESTOS PLAISIRS INC.,"QUEBEC, QC G1R 4W6",1,LE GROUPE RESTOS PLAISIRS INC.,6321,Chefs,46.805192,-71.217487
Quebec,Le Pêle-Mêle,"GATINEAU, QC J8X 3G8",3,Le Pêle-Mêle,6322,Cooks,45.426914,-75.716274
Quebec,Le STJC Inc.,"QUEBEC, QC G2B 1B3",2,Le STJC Inc.,6322,Cooks,46.857074,-71.340461
Quebec,Les Accessoires Géo-Roc-For inc.,"SHERBROOKE, QC J1L 2W7",4,Les Accessoires Géo-Roc-For inc.,7231,Machinists and machining and tooling inspectors,45.392072,-71.973579
Quebec,Les Aciers J.P. Inc.,"La Reine, QC J0Z 2L0",2,Les Aciers J.P. Inc.,7237,Welders and related machine operators,48.866958,-79.504805
Quebec,Les Camions CED Inc,"SAINT-JULIE, QC J3E 1Y2",1,Les Camions CED Inc,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",45.577917,-73.349013
Quebec,Les Engrenages Sherbrooke Inc,"SHERBROOKE, QC J1G 1Y5",4,Les Engrenages Sherbrooke Inc,7231,Machinists and machining and tooling inspectors,45.398019,-71.860598
Quebec,Les Entreprises L.T Ltée,"QUÉBEC, QC G1C 0L1",4,Les Entreprises L.T Ltée,7312,Heavy,46.8808998,-71.2049564
Quebec,Les Entreprises Marvais Inc.,"Boucherville, QC J4B 5E4",2,Les Entreprises Marvais Inc.,0631,Restaurant and food service managers,45.554386,-73.41024
Quebec,Les Entreprises Marvais Inc.,"Boucherville, QC J4B 5E4",1,Les Entreprises Marvais Inc.,6311,Food service supervisors,45.554386,-73.41024
Quebec,Les Industries Braidwood Ltée,"TERREBONNE, QC J6X 4R1",2,Les Industries Braidwood Ltée,7231,Machinists and machining and tooling inspectors,45.699152,-73.676632
Quebec,Les Industries d'emballage Gould Ltée,"ANJOU, QC H1J 1T4",1,Les Industries d'emballage Gould Ltée,7333,Electrical mechanics,45.61348,-73.5713
Quebec,Les industries G.E. Gilbert inc.,"Sherbrooke, QC J1L 1V9",6,Les industries G.E. Gilbert inc.,7231,Machinists and machining and tooling inspectors,45.39147,-71.968621
Quebec,Les Pères Nature Inc.,"St-Georges, QC G5Y 2B8",1,Les Pères Nature Inc.,6322,Cooks,46.066058,-70.622077
Quebec,Les Petits explorateurs Ste-Do Inc.,"LAVAL, QC H7X 1C9",1,Les Petits explorateurs Ste-Do Inc.,4214,Early childhood educators and assistants,45.529271,-73.820356
Quebec,Les Pierres Technoprofil inc.,"LÉVIS, QC G7A 2N1",2,Les Pierres Technoprofil inc.,9414,"Concrete, clay and stone forming operators",46.694215,-71.3090329
Quebec,Les Précieuses Gamineries Inc.,"MONTRÉAL, QC H2T 1S9",1,Les Précieuses Gamineries Inc.,4214,Early childhood educators and assistants,45.527326,-73.602122
Quebec,Les Productions Toros,"MONTRÉAL, QC H2K 4R5",1,Les Productions Toros,5225,Audio and video recording technicians,45.521465,-73.549768
Quebec,Les Produits Gilbert inc.,"ROBERVAL, QC G8H 2P2",1,Les Produits Gilbert inc.,7231,Machinists and machining and tooling inspectors,48.524353,-72.23396
Quebec,Les Produits Métalliques Roy,"St-François-Rivière-Sud, QC G0R 3A0",5,Les Produits Métalliques Roy,7237,Welders and related machine operators,46.671567,-71.110015
Quebec,Les Services Conseils Systématix Inc.,"QUÉBEC, QC G1V 4W2",2,Les Services Conseils Systématix Inc.,2171,Information systems analysts and consultants,46.771029,-71.281169
Quebec,Les Services Conseils Systématix Inc.,"QUÉBEC, QC G1V 4W2",1,Les Services Conseils Systématix Inc.,2173,Software engineers and designers,46.771029,-71.281169
Quebec,Les Services Conseils Systématix Inc.,"QUÉBEC, QC G1V 4W2",7,Les Services Conseils Systématix Inc.,2174,Computer programmers and interactive media developers,46.771029,-71.281169
Quebec,Les Services Technique ElectoSolutions Inc.,"GRANBY, QC J2G 9P7",1,Les Services Technique ElectoSolutions Inc.,2241,Electrical and electronics engineering technologists and technicians,45.389126,-72.752755
Quebec,Les Systèmes Nomos Inc.,"Québec, QC G1N 4A2",1,Les Systèmes Nomos Inc.,7333,Electrical mechanics,46.802119,-71.266329
Quebec,Les Viandes Lacroix Inc.,"St-Hyacinthe, QC J2S 8E3",2,Les Viandes Lacroix Inc.,7333,Electrical mechanics,45.626075,-72.992756
Quebec,Liard Industries Inc.,"JOLIETTE, QC J6E 4B7",2,Liard Industries Inc.,7237,Welders and related machine operators,46.005141,-73.454213
Quebec,Ludia inc,"Montréal, QC H2Y 2P5",1,Ludia inc,2174,Computer programmers and interactive media developers,45.502079,-73.555664
Quebec,M.K. PLASTICS CORPORATION,"Montréal, Qc, QC H3W 1G6",1,M.K. PLASTICS CORPORATION,1215,"Supervisors, supply chain, tracking and scheduling co",45.493621,-73.64104
Quebec,Machelec Inc.,"CHATEAUGUAY, QC J6J 4Z2",1,Machelec Inc.,2132,Mechanical engineers,45.345898,-73.693888
Quebec,Magiechem INC.,"LONGUEIL, QC J4L 1C7",1,Magiechem INC.,1215,"Supervisors, supply chain, tracking and scheduling co",45.526477,-73.464925
Quebec,Magneto Lubrification Inc.,"BOUCHERVILLE, QC J4B 7K1",1,Magneto Lubrification Inc.,7311,Construction millwrights and industrial mechanics,45.571613,-73.430822
Quebec,"MAGNETO, HYDRAULIQUE & PNEUMATIQUE INC.","BOUCHERVILLE, QC J4B 7K1",1,"MAGNETO, HYDRAULIQUE & PNEUMATIQUE INC.",7311,Construction millwrights and industrial mechanics,45.571613,-73.430822
Quebec,Maibec Inc.,"LÉVIS, QC G6W 5M6",1,Maibec Inc.,7333,Electrical mechanics,46.750015,-71.238417
Quebec,Manac Inc.,"St-Georges de Beauce, QC G5Y 8G6",1,Manac Inc.,7237,Welders and related machine operators,46.134199,-70.662775
Quebec,Marmen Inc.,"TROIS-RIVIÈRES, QC G8T 8Y8",27,Marmen Inc.,7231,Machinists and machining and tooling inspectors,46.382544,-72.528267
Quebec,Marmen Inc.,"TROIS-RIVIÈRES, QC G8T 8Y8",21,Marmen Inc.,7237,Welders and related machine operators,46.382544,-72.528267
