Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
Quebec,Ferme Marichon inc.,"SAINT-JEAN-PORT-JOLI, QC G0R 3G0",1,Ferme Marichon inc.,8431,General farm workers,47.189526,-70.267506
Quebec,Ferme Mariemax SENC,"SAINT-BRUNO, QC G0W 2L0",1,Ferme Mariemax SENC,8431,General farm workers,48.485219,-71.649834
Quebec,Ferme Massi inc.,"Shawinigan, QC G9T 5K5",1,Ferme Massi inc.,8431,General farm workers,46.621403,-72.724276
Quebec,Ferme Mathieu Lavoie inc.,"Saint-Alexis-de-Montcalm, QC J0K 1T0",4,Ferme Mathieu Lavoie inc.,8431,General farm workers,45.96805,-73.68699
Quebec,Ferme Maurice Mondor inc.,"LANORAIE, QC J0K 1E0",2,Ferme Maurice Mondor inc.,8431,General farm workers,45.956657,-73.221825
Quebec,Ferme Maxi 2009 inc.,"SAINT-ELPHÈGE, QC J0G 1J0",1,Ferme Maxi 2009 inc.,8431,General farm workers,46.092301,-72.759361
Quebec,Ferme MC Dubeault inc,"Saint-Eustache, QC J7R 0G3",4,Ferme MC Dubeault inc,8431,General farm workers,45.5706211,-73.9969704
Quebec,Ferme MC Mercier Inc.,"ST-ROCH-OUEST, QC J0K 3H0",4,Ferme MC Mercier Inc.,8431,General farm workers,45.848711,-73.623247
Quebec,Ferme Michel Cossette inc.,"SAINT-NARCISSE, QC G0X 2Y0",1,Ferme Michel Cossette inc.,8431,General farm workers,46.591111,-72.482367
Quebec,Ferme Micheret Inc,"ST-ZÉPHIRIN-DE-COURVAL, QC J0G 1V0",1,Ferme Micheret Inc,8431,General farm workers,45.788584,-72.669484
Quebec,Ferme Mirolait Inc.,"Sainte-Gertrude-Manneville, QC J0Y 2L0",1,Ferme Mirolait Inc.,8431,General farm workers,48.534907,-78.395588
Quebec,Ferme Moffette Inc.,"Dosquet, QC G0S 1H0",1,Ferme Moffette Inc.,8431,General farm workers,46.46617,-71.527885
Quebec,Ferme Mondou et Robert Inc,"LORRAINVILLE, QC J0Z 2R0",2,Ferme Mondou et Robert Inc,8431,General farm workers,47.351465,-79.361536
Quebec,Ferme Montremi inc.,"Saint-Rémi-de-Tingwick, QC J0A 1K0",1,Ferme Montremi inc.,8431,General farm workers,45.835073,-71.885695
Quebec,Ferme Morivan Inc.,"ST-BRUNO-LAC-SAINT-JEAN, QC G0W 2L0",1,Ferme Morivan Inc.,8431,General farm workers,48.485219,-71.649834
Quebec,Ferme Mystique senc.,"Mirabel, QC J7N 2T5",1,Ferme Mystique senc.,8431,General farm workers,45.568441,-74.175082
Quebec,Ferme Nandcel (2012) inc.,"Stoke, QC J0B 3G0",1,Ferme Nandcel (2012) inc.,8431,General farm workers,45.570049,-71.767395
Quebec,Ferme Noël Fortin et Fils Inc.,"SAINT-BERNARD, QC G0S 2G0",1,Ferme Noël Fortin et Fils Inc.,8431,General farm workers,46.534055,-71.557415
Quebec,Ferme Noël Maheux et Fils Inc.,"Sainte-Marie, QC G6E 0N1",2,Ferme Noël Maheux et Fils Inc.,8431,General farm workers,46.444836,-71.016328
Quebec,Ferme Norlou Inc.,"Saint-Luc-Vincennes, QC G0X 3K0",1,Ferme Norlou Inc.,8431,General farm workers,46.522143,-72.478176
Quebec,Ferme O. Giguère & Fils inc.,"Lavaltrie, QC J5T 3J6",1,Ferme O. Giguère & Fils inc.,8431,General farm workers,45.931416,-73.351258
Quebec,Ferme O.P. Turgeon Inc.,"Saint-Flavien, QC G0S 2M0",1,Ferme O.P. Turgeon Inc.,8431,General farm workers,46.486178,-72.03479
Quebec,Ferme P.C.M. Delisle Inc.,"Pont-Rouge, QC G3H 1C5",1,Ferme P.C.M. Delisle Inc.,8431,General farm workers,46.73572,-71.773177
Quebec,Ferme Pajean Inc.,"LYSTER, QC G0S 1V0",1,Ferme Pajean Inc.,8431,General farm workers,46.383591,-71.637416
Quebec,Ferme Palerme Senc.,"GATINEAU, QC J8Y 5X7",3,Ferme Palerme Senc.,8431,General farm workers,45.441639,-75.7499
Quebec,Ferme Parile inc.,"St-François-Rivière-Sud, QC G0R 3A0",1,Ferme Parile inc.,8431,General farm workers,46.671567,-71.110015
Quebec,Ferme Pasqual Inc.,"MIRABEL, QC J7N 2P5",1,Ferme Pasqual Inc.,8431,General farm workers,45.572164,-74.097351
Quebec,Ferme Pasquier enr.,"Lévis, QC G7A 4H2",2,Ferme Pasquier enr.,8431,General farm workers,46.7007546,-71.4101966
Quebec,Ferme Patro-de Inc.,"Saint-Flavien, QC G0S 2M0",2,Ferme Patro-de Inc.,8431,General farm workers,46.486178,-72.03479
Quebec,Ferme Paul Massicotte et fils inc (Massibec),"Champlain, QC G0X 1C0",4,Ferme Paul Massicotte et fils inc (Massibec),8431,General farm workers,46.46682,-72.380759
Quebec,Ferme Perreault Holstein inc.,"COMPTON, QC J0B 1L0",1,Ferme Perreault Holstein inc.,8431,General farm workers,45.30005,-71.74387
Quebec,Ferme Petitlac Inc.,"Sainte-Félicité, QC G0J  2K",1,Ferme Petitlac Inc.,8431,General farm workers,,
Quebec,Ferme Petits Délices SENC,"PIERREVILLE, QC J0G 1J0",4,Ferme Petits Délices SENC,8431,General farm workers,46.092301,-72.759361
Quebec,Ferme Pfeuti et Fils Inc,"COATICOOK, QC J1A 2S4",2,Ferme Pfeuti et Fils Inc,8431,General farm workers,45.118748,-71.826531
Quebec,Ferme Pial Inc,"SAINT-JOSEPH-DE-KAMOURASKA, QC G0L 3P0",2,Ferme Pial Inc,8431,General farm workers,47.592216,-69.581347
Quebec,Ferme Pinardeau Inc.,"ROQUEMAURE, QC J0Z 3K0",1,Ferme Pinardeau Inc.,8431,General farm workers,48.610937,-79.347821
Quebec,Ferme Porcine Bellevue Inc,"AVER'S CLIFF, QC J0B 1C0",1,Ferme Porcine Bellevue Inc,8431,General farm workers,45.167395,-72.039906
Quebec,Ferme Porcine de Beauce Inc.,"Sts-Anges, QC G0S 3E0",1,Ferme Porcine de Beauce Inc.,8431,General farm workers,46.422705,-70.883419
Quebec,Ferme porcine Ja-Ni inc.,"SAINT-DAVID, QC J0G 1L0",4,Ferme porcine Ja-Ni inc.,8431,General farm workers,45.961974,-72.806471
Quebec,Ferme Porcité Inc.,"SAINTE-MARIE, QC G6E 3L7",1,Ferme Porcité Inc.,8431,General farm workers,46.471375,-71.037407
Quebec,Ferme Provetaz Inc.,"COMPTON, QC J0B 1L0",3,Ferme Provetaz Inc.,8431,General farm workers,45.30005,-71.74387
Quebec,Ferme Québec Balsams,"Sherbrooke, QC J1J 3W5",20,Ferme Québec Balsams,8431,General farm workers,45.414933,-71.931173
Quebec,Ferme R&M Deschamps inc.,"SAINT-JACQUES-LE-MINEUR, QC J0J 1Z0",2,Ferme R&M Deschamps inc.,8431,General farm workers,45.271119,-73.416869
Quebec,Ferme R. & L. Duval et fils inc.,"SAINTE-BRIGITTE-DES-SAULTS, QC J0C 1E0",1,Ferme R. & L. Duval et fils inc.,8431,General farm workers,45.995956,-72.457686
Quebec,Ferme R. Bordeleau Inc.,"Clerval, QC J0Z 1R0",2,Ferme R. Bordeleau Inc.,8431,General farm workers,48.748674,-79.288931
Quebec,Ferme R. Lehoux SENC,"ST-AGATHE-DE-LOTBINIÈRE, QC G0S  2A",1,Ferme R. Lehoux SENC,8431,General farm workers,,
Quebec,Ferme R.P.,"NOTRE-DAME-DU-BON-CONSEIL, QC J0C 1A0",1,Ferme R.P.,8431,General farm workers,45.991414,-72.321616
Quebec,Ferme Racine et Fils Senc.,"DUNHAM, QC J0E 1M0",2,Ferme Racine et Fils Senc.,8431,General farm workers,45.18365,-72.83659
Quebec,Ferme Raymond Coutu & Fils SENC,"SAINT-THOMAS, QC J0K 3L0",2,Ferme Raymond Coutu & Fils SENC,8431,General farm workers,46.012426,-73.355485
Quebec,Ferme RDS inc.,"Saint-Flavien, QC G0S 2M0",16,Ferme RDS inc.,8431,General farm workers,46.486178,-72.03479
Quebec,Ferme Régil Inc.,"Salaberry-Valleyfield, QC J6S 5P9",8,Ferme Régil Inc.,8431,General farm workers,45.267409,-74.143086
Quebec,Ferme Réjean Beauparlant inc.,"LANORAIE, QC J0K 1E0",3,Ferme Réjean Beauparlant inc.,8431,General farm workers,45.956657,-73.221825
Quebec,Ferme Renaud et Hélène Giguère et Fils Inc.,"ST-JOSEPH-DE-BEAUCE, QC G0S 2V0",1,Ferme Renaud et Hélène Giguère et Fils Inc.,8431,General farm workers,46.313856,-70.872211
Quebec,Ferme René Gauthier Inc.,"St-Irénée, QC G0T 1V0",1,Ferme René Gauthier Inc.,8431,General farm workers,47.52949,-70.219974
Quebec,Ferme Rhetaise Inc,"Nicolet, QC J3T  1T",2,Ferme Rhetaise Inc,8431,General farm workers,,
Quebec,Ferme Richer inc.,"SAINT-PAUL-DE-L'ILE-AUX-NOIX, QC J0J 1G0",1,Ferme Richer inc.,8431,General farm workers,45.311089,-73.153932
Quebec,Ferme Rivardale Inc.,"PRINCEVILLE, QC G6L 4C8",2,Ferme Rivardale Inc.,8431,General farm workers,46.234587,-71.967784
Quebec,Ferme Rive Blanche Inc.,"SAINT-THURIBE, QC G0A 4H0",1,Ferme Rive Blanche Inc.,8431,General farm workers,46.705755,-72.160051
Quebec,Ferme Riviera Poirier Inc.,"Sainte-Élizabeth, QC J0K 2J0",1,Ferme Riviera Poirier Inc.,8431,General farm workers,46.154859,-73.427218
Quebec,Ferme Robert & Johanne Deneault inc.,"SAINT-VALENTIN, QC J0J 2E0",1,Ferme Robert & Johanne Deneault inc.,8431,General farm workers,45.157804,-73.078395
Quebec,Ferme Rochalain Inc,"St-Albert, QC J0A 1E0",7,Ferme Rochalain Inc,8431,General farm workers,46.010673,-72.076606
Quebec,Ferme Rochon et Frère Inc.,"Mirabel, QC J7N 2R9",8,Ferme Rochon et Frère Inc.,8431,General farm workers,45.573099,-74.058021
Quebec,Ferme Rodi inc.,"Saint-Paulin, QC J0K 3G0",2,Ferme Rodi inc.,8431,General farm workers,46.1539735,-73.300358
Quebec,Ferme Roua inc.,"Saint-Jean-sur-Richelieu, QC J2Y 1H6",1,Ferme Roua inc.,8431,General farm workers,45.261985,-73.377928
Quebec,Ferme Roulante 1999 Inc.,"TINGWICK, QC J0A 1L0",8,Ferme Roulante 1999 Inc.,8431,General farm workers,45.882973,-71.945626
Quebec,FERME ROYALA INC,"ST-JOSEPH-DE-BEAUCE, QC G0S 2V0",1,FERME ROYALA INC,8431,General farm workers,46.313856,-70.872211
Quebec,Ferme RS Boulais inc.,"Sabrevois, QC J0J 2G0",1,Ferme RS Boulais inc.,8431,General farm workers,45.23784,-73.239822
Quebec,Ferme Ruisseau Clair Inc.,"NORMANDIN, QC G8M  4N",1,Ferme Ruisseau Clair Inc.,8431,General farm workers,,
Quebec,Ferme S.C.H. Inc.,"St-Charles/Richelieu, QC J0H 2G0",3,Ferme S.C.H. Inc.,8431,General farm workers,45.632639,-73.131755
Quebec,Ferme Samuel Bérubé Inc.,"Sainte-Mélanie, QC J0K 3A0",1,Ferme Samuel Bérubé Inc.,8431,General farm workers,46.1376075744629,-73.5453567504883
Quebec,Ferme Schmucky inc.,"Victoriaville, QC G6T 0K7",1,Ferme Schmucky inc.,8431,General farm workers,46.102301,-71.98043
Quebec,Ferme Sergyanic Inc,"SAINT-URBAIN, QC J0S 1Y0",2,Ferme Sergyanic Inc,8431,General farm workers,45.2204627990723,-73.7385101318359
Quebec,Ferme Si-An-Ol 2017 inc.,"SAINTE-SOPHIE-DE-LÉVRARD, QC G0X 3C0",2,Ferme Si-An-Ol 2017 inc.,8431,General farm workers,46.444012,-72.136434
Quebec,Ferme SM Phaneuf inc.,"Saint-Liboire, QC J0H 1R0",1,Ferme SM Phaneuf inc.,8431,General farm workers,45.64934,-72.762154
Quebec,Ferme Son'y inc.,"VAL-JOLI, QC J1S 0G2",2,Ferme Son'y inc.,8431,General farm workers,45.6068672,-71.9792927
Quebec,Ferme SSK7 Inc.,"Saint-Maurice, QC G0X 2X0",1,Ferme SSK7 Inc.,8431,General farm workers,46.445729,-72.506859
Quebec,Ferme Stéphane Wolfe inc.,"ST-JACQUES, QC J0K 2R0",3,Ferme Stéphane Wolfe inc.,8431,General farm workers,45.967496,-73.566293
Quebec,Ferme Ste-Sophie Inc,"STE-SOPHIE-DE-LÉVRARD, QC G0X 3C0",2,Ferme Ste-Sophie Inc,8431,General farm workers,46.444012,-72.136434
Quebec,Ferme Strebel et Fils Inc.,"SAINT-BLAISE-SUR-RICHELIEU, QC J0J 1W0",2,Ferme Strebel et Fils Inc.,8431,General farm workers,45.195559,-73.263154
Quebec,Ferme Sylcou enr,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",1,Ferme Sylcou enr,8431,General farm workers,46.324056,-72.912008
Quebec,FERME SYSLIC ENR.,"STE-JUSTINE-DE-NEWTON, QC J0P  1T",1,FERME SYSLIC ENR.,8431,General farm workers,,
Quebec,Ferme Temistar Inc.,"SAINT-EUGÈNE-DE-GUIGUES, QC J0Z 3L0",1,Ferme Temistar Inc.,8431,General farm workers,47.511305,-79.351348
Quebec,Ferme Terrace Bank Inc.,"HOWICK, QC J0S 1G0",1,Ferme Terrace Bank Inc.,8431,General farm workers,45.175263,-73.861134
Quebec,Ferme U. Grégoire et Fils Inc,"SAINT-BASILE-SUR-RICHELIEU, QC J0J 1W0",1,Ferme U. Grégoire et Fils Inc,8431,General farm workers,45.195559,-73.263154
Quebec,Ferme Unik Inc.,"Farnham, QC J2N 2N4",1,Ferme Unik Inc.,8431,General farm workers,45.279892,-72.968521
Quebec,FERME VA-BER INC.,"Saint-Joseph-de-Beauce, QC G0S 2V0",1,FERME VA-BER INC.,8431,General farm workers,46.313856,-70.872211
Quebec,Ferme Valleyclan Inc.,"COMPTON, QC J0B 1L0",1,Ferme Valleyclan Inc.,8431,General farm workers,45.30005,-71.74387
Quebec,Ferme Valrémi Inc.,"Saint-Cuthbert, QC J0K 2C0",2,Ferme Valrémi Inc.,8431,General farm workers,46.366236,-73.23412
Quebec,Ferme Valupierre Inc,"Saint-Laurent-de-l'Ile-d'Orléans, QC G0A 3Z0",8,Ferme Valupierre Inc,8431,General farm workers,46.860509,-71.014815
Quebec,Ferme Vertulait 2006 Inc.,"WARWICK, QC J0A 1M0",1,Ferme Vertulait 2006 Inc.,8431,General farm workers,45.960581,-72.020138
Quebec,Ferme Vie-Belle Inc.,"MATANE, QC G4W 9G8",1,Ferme Vie-Belle Inc.,8431,General farm workers,48.79608,-67.472852
Quebec,Ferme Vindigo inc.,"Saint-Simon, QC G0L 4C0",1,Ferme Vindigo inc.,8431,General farm workers,48.233404,-69.02525
Quebec,Ferme Walser et fils Inc.,"NOTRE-DAME-DU-BON-CONSEIL, QC J0C 1A0",1,Ferme Walser et fils Inc.,8431,General farm workers,45.991414,-72.321616
Quebec,Ferme Yves Lacoste et Fils Inc.,"UPTON, QC J0H 2E0",2,Ferme Yves Lacoste et Fils Inc.,8431,General farm workers,45.64189,-72.671958
Quebec,Ferme Yvon Boyer Inc.,"SAINT-MICHEL, QC J0L 2J0",2,Ferme Yvon Boyer Inc.,8431,General farm workers,45.346674,-73.436841
Quebec,Fermes Beaudry Inc,"Granby, QC J2J 0K4",2,Fermes Beaudry Inc,8431,General farm workers,45.383616,-72.82709
Quebec,Fermes D & M Sauriol SENC.,"Laval, QC H7J 1C9",8,Fermes D & M Sauriol SENC.,8431,General farm workers,45.681867,-73.700853
Quebec,Fermes G.N.C. inc. (Les),"Saint-Lin-Laurentides, QC J5M 1Y6",2,Fermes G.N.C. inc. (Les),8431,General farm workers,45.847931,-73.695598
Quebec,Fermes Gasser Ltée,"PIKE RIVER, QC J0J 1P0",1,Fermes Gasser Ltée,8431,General farm workers,45.125149,-73.099011
Quebec,Fermes J.-F. & C. Gagnon inc.,"Saint-Roch-de-l'Achigan, QC J0K 3H0",6,Fermes J.-F. & C. Gagnon inc.,8431,General farm workers,45.848711,-73.623247
Quebec,Fermes J.N. Beauchemin & Fils Inc.,"SAINT-OURS, QC J0G 1P0",4,Fermes J.N. Beauchemin & Fils Inc.,8431,General farm workers,45.889498,-73.145833
Quebec,FERMES J.S.B. INC.,"ST-ALPHONSE-DE-GRANBY, QC J0E 2A0",2,FERMES J.S.B. INC.,8431,General farm workers,45.327003,-72.78909
Quebec,Fermes Jacques Coulombe et Fils Ltée,"Saint-Laurent-de-l'île-d'Orléans, QC G0A 3Z0",7,Fermes Jacques Coulombe et Fils Ltée,8431,General farm workers,46.860509,-71.014815
Quebec,Fermes Trudeau inc.,"SAINT-MATHIEU-DE-BELOEIL, QC J3G 0E3",4,Fermes Trudeau inc.,8431,General farm workers,45.5767022,-73.2460654
Quebec,Florian Robert & fils inc.,"SAINT-MICHEL, QC J0L 2J0",4,Florian Robert & fils inc.,8431,General farm workers,45.346674,-73.436841
Quebec,Fraisière Faucher inc.,"Pont-Rouge, QC G3H 1L2",8,Fraisière Faucher inc.,8431,General farm workers,46.763865,-71.649853
Quebec,Fruits et Légumes RG inc.,"L'ISLET, QC G0R 1X0",16,Fruits et Légumes RG inc.,8431,General farm workers,47.083705,-70.292884
Quebec,G & P et Horticulteurs Inc.,"LACOLLE, QC J0J  1J",3,G & P et Horticulteurs Inc.,8432,Nursery and greenhouse workers,,
Quebec,G Locas et frères Inc,"St Roch de L'achigan, QC J0K 3H0",2,G Locas et frères Inc,8431,General farm workers,45.848711,-73.623247
Quebec,G.D. Hébert Senc.,"SAINT-CONSTANT, QC J5A 2E7",2,G.D. Hébert Senc.,8431,General farm workers,45.347158,-73.586938
Quebec,Gérard Bergeron et fils inc.,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",4,Gérard Bergeron et fils inc.,8431,General farm workers,46.324056,-72.912008
Quebec,Gestion G.R.Y.N. Gilbert Inc.,"SAINTE-CLOTILDE-DE-BEAUCE, QC G0N 1C0",72,Gestion G.R.Y.N. Gilbert Inc.,8432,Nursery and greenhouse workers,46.218009,-71.07553
Quebec,Gestion SMZ inc,"St-Ubalde, QC G0A 4L0",3,Gestion SMZ inc,8431,General farm workers,46.781573,-72.354831
Quebec,Gosselin G2 inc.,"SAINT-AUGUSTIN-DE-DESMAURES, QC G3A 1V9",5,Gosselin G2 inc.,8431,General farm workers,46.72022,-71.496501
Quebec,Groupe Fleur de Lys Inc.,"Saint-Camille, QC J0A 1G0",1,Groupe Fleur de Lys Inc.,8431,General farm workers,45.702637,-71.711164
Quebec,Groupe La Feuille Verte inc.,"Saint-Cyrille-de-Wendover, QC J1Z 1T8",7,Groupe La Feuille Verte inc.,8431,General farm workers,45.843378,-72.430519
Quebec,Groupe Lieutenant inc.,"Stoke, QC J0B 3G0",1,Groupe Lieutenant inc.,8431,General farm workers,45.570049,-71.767395
Quebec,Hydroserre Inc.,"Mirabel, QC J7N 2H4",46,Hydroserre Inc.,8432,Nursery and greenhouse workers,45.638259,-74.025178
Quebec,Intermiel Inc.,"Mirabel, QC J7N 3M3",1,Intermiel Inc.,8431,General farm workers,45.565314,-74.078302
Quebec,Isabelle Inc.,"SAINT-MICHEL, QC J0L 2J0",4,Isabelle Inc.,8431,General farm workers,45.346674,-73.436841
Quebec,J. + L. Faille Senc.,"Franklin, QC J0S 1E0",9,J. + L. Faille Senc.,8431,General farm workers,45.02937,-73.92373
Quebec,J.J. Croteau,"Saint-Fortunat, QC G0P 1G0",3,J.J. Croteau,8432,Nursery and greenhouse workers,46.004598,-71.64606
Quebec,J.M. Lacroix et Fils Inc,"Laval, QC H7R 6E8",26,J.M. Lacroix et Fils Inc,8432,Nursery and greenhouse workers,45.55103,-73.825468
Quebec,J.P. Vermette et Fils Inc.,"SAINT-SIMON, QC J0H 1Y0",2,J.P. Vermette et Fils Inc.,8431,General farm workers,45.708659,-72.887786
Quebec,J.P.L. Maraîcher Inc.,"SAINT-ANSELME, QC G0R 2N0",1,J.P.L. Maraîcher Inc.,8431,General farm workers,46.64819,-70.99023
Quebec,Jardin Zotic Inc.,"SAINT-RÉMI, QC J0L  2L",1,Jardin Zotic Inc.,8432,Nursery and greenhouse workers,,
Quebec,Jardinier Huard Inc.,"Saint-Joseph, QC G0S 2V0",1,Jardinier Huard Inc.,8431,General farm workers,46.313856,-70.872211
Quebec,Jardins Daniel Vaes inc. (Les),"Lavaltrie, QC J5T 3P9",3,Jardins Daniel Vaes inc. (Les),8431,General farm workers,45.9328304,-73.3378522
Quebec,Jardins PurDélys Inc.,"SAINT-ISIDORE, QC J0L 2A0",23,Jardins PurDélys Inc.,8431,General farm workers,45.304769,-73.697619
Quebec,Kildare 1 Inc.,"St-Ambroise-de-Kildare, QC J0K 1C0",1,Kildare 1 Inc.,8431,General farm workers,46.08624,-73.613472
Quebec,La Cannebergière SENC,"Laurierville, QC G0S 1P0",6,La Cannebergière SENC,8431,General farm workers,46.347413,-71.699516
Quebec,La Compagnie D'arbres Patrick F. Downey Inc,"SHERBROOKE, QC J1M  1Z",10,La Compagnie D'arbres Patrick F. Downey Inc,8431,General farm workers,,
Quebec,La compagnie du chêne bleu inc.,"Henryville, QC J0J 1E0",1,La compagnie du chêne bleu inc.,8431,General farm workers,45.100724,-73.25432
Quebec,La COOP Purdel,"RIMOUSKI, QC G0L 1B0",2,La COOP Purdel,8431,General farm workers,48.354467,-68.714659
Quebec,La Coulée d'Élixir Inc,"St-Henri, QC G0R 3E0",4,La Coulée d'Élixir Inc,8431,General farm workers,46.825966,-71.153383
Quebec,La Ferme des Pionniers enr.,"Saint-Laurent-de-l'île-d'Orléans, QC G0A 3Z0",2,La Ferme des Pionniers enr.,8431,General farm workers,46.860509,-71.014815
Quebec,La Ferme des Poiriers Inc.,"St-Bonaventure, QC J0C 1C0",1,La Ferme des Poiriers Inc.,8431,General farm workers,45.916973,-72.707741
Quebec,La Ferme Grover Inc.,"LAVAL, QC H7X 4G2",8,La Ferme Grover Inc.,8432,Nursery and greenhouse workers,45.577702,-73.710989
Quebec,La Ferme Pellerat 1997 Inc.,"SAINT-ROCH-DES-AULNAIES, QC G0R  4E",2,La Ferme Pellerat 1997 Inc.,8431,General farm workers,,
Quebec,La Ferme Pelletier et Fils 1997 Inc.,"ST-ROCH-DES-AULNAIES, QC G0R 4E0",1,La Ferme Pelletier et Fils 1997 Inc.,8431,General farm workers,47.3156509399414,-70.1444473266602
Quebec,La Ferme Pittet inc,"Saint-Tite, QC G0X 3H0",3,La Ferme Pittet inc,8431,General farm workers,46.744431,-72.504794
Quebec,La Ferme Robrimont senc,"Saint-Pierre-de-la-Rivière-du-Sud, QC G0R 4B0",1,La Ferme Robrimont senc,8431,General farm workers,46.914979,-70.625682
Quebec,La Frissonnante Inc.,"Danville, QC J0A 1A0",14,La Frissonnante Inc.,8431,General farm workers,45.78526,-72.01897
Quebec,La Jardinerie Fernand Fortier Inc.,"PRINCEVILLE, QC G6L 4K6",10,La Jardinerie Fernand Fortier Inc.,8431,General farm workers,46.168705,-71.871248
Quebec,La Jardinerie Fernand Fortier Inc.,"PRINCEVILLE, QC G6L 4K6",3,La Jardinerie Fernand Fortier Inc.,8432,Nursery and greenhouse workers,46.168705,-71.871248
Quebec,La Perle Rouge inc.,"Trois-Rivières, QC G8V 2R6",2,La Perle Rouge inc.,8431,General farm workers,46.379713,-72.499318
Quebec,La Plantation du Pinacle Inc.,"Coaticook, QC J1A 2S8",73,La Plantation du Pinacle Inc.,8432,Nursery and greenhouse workers,45.131814,-71.792749
Quebec,Le Bel Érable Inc.,"SAINT-ÉVARISTE-DE-FORSYTH, QC G0M 1S0",2,Le Bel Érable Inc.,8431,General farm workers,45.743566,-70.698132
Quebec,Le Maraicher A. Barbeau & fils inc.,"SAINT-MICHEL, QC J0L 2J0",4,Le Maraicher A. Barbeau & fils inc.,8431,General farm workers,45.346674,-73.436841
Quebec,Le Maraîcher de Batiscan,"Batiscan, QC G0X 1A0",1,Le Maraîcher de Batiscan,8431,General farm workers,46.52742,-72.24385
Quebec,Le Potager Riendeau Inc.,"SAINT-RÉMI, QC J0L 2L0",27,Le Potager Riendeau Inc.,8431,General farm workers,45.205117,-73.653262
Quebec,Le Verger Lamarche Inc,"Saint-Joseph du Lac, QC J0N  1M",7,Le Verger Lamarche Inc,8431,General farm workers,,
Quebec,Le Verger Méli-Mélo Senc,"SAINT-EUSTACHE, QC J7R 2M4",5,Le Verger Méli-Mélo Senc,8431,General farm workers,45.5594019,-73.9040614
Quebec,Le Vignoble de Sainte-Pétronille,"SAINTE-PÉTRONILLE, QC G0A 4C0",3,Le Vignoble de Sainte-Pétronille,8431,General farm workers,46.851704,-71.107794
Quebec,Lejeune Holsteins inc,"Lejeune, QC G0L 1S0",3,Lejeune Holsteins inc,8431,General farm workers,47.836255,-68.639544
Quebec,L'Équipoule Inc,"MARIEVILLE, QC J3M 1J5",6,L'Équipoule Inc,8431,General farm workers,45.433967,-73.159539
Quebec,L'Érablière aux 4 Saisons Inc,"St-Ubalde, QC G0A 4L0",5,L'Érablière aux 4 Saisons Inc,8431,General farm workers,46.781573,-72.354831
Quebec,L'Érablière de l'Avenir inc,"St-Édouard-de-Lotbinière, QC G0S 1Y0",2,L'Érablière de l'Avenir inc,8431,General farm workers,46.635401,-71.594491
Quebec,Les Cèdres de Beauce Inc,"Saint-Isidore, QC G0S 2S0",4,Les Cèdres de Beauce Inc,8432,Nursery and greenhouse workers,46.294643,-70.873676
Quebec,Les Cultures de Chez Nous inc.,"SAINTE-BRIGITTE-DES-SAULTS, QC J0C 1E0",1,Les Cultures de Chez Nous inc.,8431,General farm workers,45.995956,-72.457686
Quebec,Les Élevages Charbonneau Inc.,"SAINT-LOUIS, QC J0G 1K0",3,Les Élevages Charbonneau Inc.,8431,General farm workers,45.855400,-72.976866
Quebec,Les élevages du 6 Inc.,"Stoke, QC J0B 3G0",1,Les élevages du 6 Inc.,8431,General farm workers,45.570049,-71.767395
Quebec,Les Élevages Madystar SENC,"La-Visitation-de-Yamaska, QC J0G 1C0",2,Les Élevages Madystar SENC,8431,General farm workers,46.11238,-72.578405
Quebec,Les Élevages Viens inc.,"Ayer's Cliff, QC J0B 1C0",1,Les Élevages Viens inc.,8431,General farm workers,45.167395,-72.039906
Quebec,Les Entreprises Downey-Roberge Inc,"COOKSHIRE-EATON, QC J0B 1M0",12,Les Entreprises Downey-Roberge Inc,8432,Nursery and greenhouse workers,45.429257,-71.655029
Quebec,Les Entreprises G.M. Benoit Inc,"STE-BRIGITTE-DES-SAULTS, QC J0C 1E0",5,Les Entreprises G.M. Benoit Inc,8431,General farm workers,45.995956,-72.457686
Quebec,Les Entreprises Géracine Inc,"SAINT-DAMASE-DE-MATAPÉDIA, QC G0J 2J0",1,Les Entreprises Géracine Inc,8431,General farm workers,48.467995,-67.982742
Quebec,Les Entreprises Pitre Inc.,"Mont-Laurier, QC J9L 3G5",23,Les Entreprises Pitre Inc.,8431,General farm workers,46.54875,-75.420084
Quebec,Les Entreprises Ponton Inc,"SHERBROOKE, QC J1C 0E3",1,Les Entreprises Ponton Inc,8431,General farm workers,45.488018,-71.955361
Quebec,Les Entreprises Robert Charette Inc.,"Saint-Gabriel-de-Brandon, QC J0K 2N0",19,Les Entreprises Robert Charette Inc.,8431,General farm workers,46.228855,-73.406588
Quebec,Les Entreprises Sébastien Grégoire inc,"St-Amboise-de-Kildare, QC J0K 1C0",1,Les Entreprises Sébastien Grégoire inc,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",46.08624,-73.613472
Quebec,Les entreprises Yanick Lacharité inc.,"NICOLET, QC J3T 1M1",1,Les entreprises Yanick Lacharité inc.,8431,General farm workers,46.220451,-72.595082
Quebec,Les Fermes Alcaro inc.,"SAINT-RÉMI, QC J0L 2L0",2,Les Fermes Alcaro inc.,8431,General farm workers,45.205117,-73.653262
