Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Incorporated Status,Approved LMIA,Latitude,Longitude
Quebec,Centre intégré universitaire de santé et services sociaux de l'Estrie - Centre hospitalier universit,"Sherbrooke, QC J1G 1B1",3,High Wage,3012,Registered nurses and registered psychiatric nurses,Unknown,3,45.407161,-71.881551
Quebec,CENTRE INTERNATIONAL D'ÉDUCATION DU QUÉBEC,"Mont-Royal, QC H4P 1H7",1,High Wage,1211,"Supervisors, general office and administrative support workers",Unknown,1,45.496709,-73.663343
Quebec,CENTRE INVESTIGATION SECURITE CANADA INC.,"Montreal, QC H2N 1Z2",1,High Wage,4211,Paralegal and related occupations,Unknown,1,45.538178,-73.654339
Quebec,Centre régional de santé et de services sociaux de la Baie-James,"Chibougamau, QC G8P 1N5",2,High Wage,3012,Registered nurses and registered psychiatric nurses,Unknown,2,49.9135278,-74.3579468
Quebec,CENTRE SOCIAL D'AIDE AUX IMMIGRANTS,"Montréal, QC H4E 3X8",1,High Wage,1211,"Supervisors, general office and administrative support workers",Unknown,1,45.456406,-73.588548
Quebec,CEO (ÉTUDES EN OSTÉOPATHIE) INC.,"Montréal, QC H3N 1V1",1,High Wage,1221,Administrative officers,Unknown,1,45.527133,-73.619807
Quebec,CERC,"Laval, QC H7V 1X1",1,High Wage,4151,Psychologists,Unknown,1,45.552042,-73.74519
Quebec,Cereales Normandin Inc,"Normandin, QC G8M 4P3",1,High Wage,1241,Administrative assistants,Unknown,1,48.824307,-72.427906
Quebec,Cereales Normandin Inc,"Normandin, QC G8M 4P3",1,High Wage,1523,Production logistics co,Unknown,1,48.824307,-72.427906
Quebec,Chantier Davie Canada inc.,"Lévis, QC G6V 0K4",1,High Wage,2241,Electrical and electronics engineering technologists and technicians,Corporation,1,46.8104312,-71.115224
Quebec,Chantier Naval Forillon Inc.,"Gaspé, QC G4X 2E8",1,High Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,48.824714,-64.443133
Quebec,Chantier Naval Forillon Inc.,"Gaspé, QC G4X 2E8",1,High Wage,7251,Plumbers,Unknown,1,48.824714,-64.443133
Quebec,Chantier Naval Forillon Inc.,"Gaspé, QC G4X 2E8",1,High Wage,7271,Carpenters,Unknown,1,48.824714,-64.443133
Quebec,Chantier Naval Forillon Inc.,"Gaspé, QC G4X 2E8",1,High Wage,7311,Construction millwrights and industrial mechanics,Unknown,1,48.824714,-64.443133
Quebec,Charest Automobile Limitée,"Victoriaville, QC G6T 1S9",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,46.070439,-71.965905
Quebec,Charles River Laboratories,"Senneville, QC H9X 3R3",1,High Wage,3213,Animal health technologists and veterinary technicians,Unknown,1,45.420202,-73.967452
Quebec,Charles Simon inc,"MONTREAL, QC H1W 2M1",1,High Wage,2141,Industrial and manufacturing engineers,Unknown,1,45.54059,-73.55156
Quebec,Charl-Pol inc.,"La Baie, QC G7B 0J4",1,High Wage,7235,Structural metal and platework fabricators and fitters,Corporation,1,48.3250296,-70.891844
Quebec,Charl-Pol inc.,"La Baie, QC G7B 0J4",13,High Wage,7237,Welders and related machine operators,Corporation,1,48.3250296,-70.891844
Quebec,Charton Hobbs Inc,"Montréal, QC H3E 1T9",1,High Wage,0124,"Advertising, marketing and public relations managers",Corporation,1,45.467302,-73.538272
Quebec,CHU de Québec - Université Laval,"Québec, QC G1R 2J6",2,High Wage,2171,Information systems analysts and consultants,Non-Profit Organization,1,46.815489,-71.211493
Quebec,CHU de Québec - Université Laval,"Québec, QC G1R 2J6",2,High Wage,3012,Registered nurses and registered psychiatric nurses,Non-Profit Organization,2,46.815489,-71.211493
Quebec,CHU Sainte-Justine,"Montréal, QC H3T 1C5",1,High Wage,1221,Administrative officers,Non-Profit Organization,1,45.501818,-73.624537
Quebec,CHU Sainte-Justine,"Montréal, QC H3T 1C5",8,High Wage,3012,Registered nurses and registered psychiatric nurses,Non-Profit Organization,4,45.501818,-73.624537
Quebec,CHU Sainte-Justine,"Montréal, QC H3T 1C5",1,High Wage,4011,University professors and lecturers,Non-Profit Organization,1,45.501818,-73.624537
Quebec,CHU Sainte-Justine,"Montréal, QC H3T 1C5",1,High Wage,7313,Refrigeration and air conditioning mechanics,Non-Profit Organization,1,45.501818,-73.624537
Quebec,CIF Métal Ltée,"Thetford Mines, QC G6G 8B2",1,High Wage,7451,Longshore workers,Unknown,1,46.1131,-71.288536
Quebec,Cinesite Inc.,"Montréal, QC H2Y  0A",2,High Wage,5241,Graphic designers and illustrators,Corporation,2,,
Quebec,CISM Gestion Informatique,"MONTRÉAL, QC H1N  3L",1,High Wage,2281,Computer network technicians,Corporation,1,,
Quebec,CISSS de Chaudière-Appalaches,"Sainte-Marie, QC G6E 3E2",9,High Wage,3012,Registered nurses and registered psychiatric nurses,Unknown,4,46.4625044,-71.0476063
Quebec,CISSS de la Montérégie-Centre,"Greenfield Park, QC J4V 2H1",4,High Wage,3012,Registered nurses and registered psychiatric nurses,Unknown,4,45.495981,-73.483277
Quebec,CISSS de la Montérégie-Est,"Saint-Hyacinthe, QC J2S 8T2",7,High Wage,3012,Registered nurses and registered psychiatric nurses,Unknown,7,45.6365241,-72.9605971
Quebec,CISSS de Lanaudière,"St-Charles-Borromée, QC J6E 6J2",2,High Wage,3012,Registered nurses and registered psychiatric nurses,Non-Profit Organization,2,46.03928,-73.45662
Quebec,CISSS de Laval,"LAVAL, QC H7M 3L9",2,High Wage,3012,Registered nurses and registered psychiatric nurses,Non-Profit Organization,2,45.603991,-73.714012
Quebec,CIUSSS Centre-Sud de l'Île de Montréal,"MONTRÉAL, QC H1T 1C2",5,High Wage,3012,Registered nurses and registered psychiatric nurses,Partnership,5,45.570746,-73.582441
Quebec,CIUSSS de l'Est-de-l'Île-de-Montréal,"Montréal, QC H1T 2M4",7,High Wage,3012,Registered nurses and registered psychiatric nurses,Non-Profit Organization,5,45.573296,-73.55876
Quebec,CIUSSS de l'Est-de-l'Île-de-Montréal,"Montréal, QC H1T 2M4",1,High Wage,4152,Social workers,Non-Profit Organization,1,45.573296,-73.55876
Quebec,CIUSSS du Nord de l'Île de Montréal,"Montréal, QC H2E 1Y1",4,High Wage,3012,Registered nurses and registered psychiatric nurses,Non-Profit Organization,4,45.545388,-73.609438
Quebec,CIUSSS du Nord de l'Île de Montréal,"Montréal, QC H2E 1Y1",1,High Wage,3413,"Nurse aides, orderlies and patient service associates",Non-Profit Organization,1,45.545388,-73.609438
Quebec,CIUSSS du Nord de l'Île de Montréal,"Montréal, QC H2E 1Y1",1,High Wage,4152,Social workers,Non-Profit Organization,1,45.545388,-73.609438
Quebec,Clinique Orthophonie Laurier,"Montréal, QC H2J 2Y3",1,High Wage,3237,Other technical occupations in therapy and assessment,Unknown,1,45.529731,-73.5895
Quebec,CLUB DE JUDO OLYMPIQUE,"Brossard, QC J4Y 1C8",2,High Wage,5252,Coaches,Unknown,1,45.454941,-73.462725
Quebec,cmc renovation inc.,"Mascouche, QC J7K 3C3",1,High Wage,7452,Material handlers,Unknown,1,45.78016,-73.599234
Quebec,Collège Jean-Eudes,"Montreal, QC H1X 1K7",1,High Wage,1123,"Professional occupations in advertising, marketing and public relations",Unknown,1,45.55536,-73.57855
Quebec,COMPAGNIE NATIONALE D'IMPORTATION DE HARENGS LTEE NATIONAL HERRIN,"Montréal, QC H1J  1L",1,High Wage,9463,Fish and seafood plant workers,Corporation,1,,
Quebec,Conformit Technology inc,"Saguenay, QC G7H 2V3",1,High Wage,2171,Information systems analysts and consultants,Unknown,1,48.415976,-71.065569
Quebec,Conformit Technology inc,"Saguenay, QC G7H 2V3",3,High Wage,2174,Computer programmers and interactive media developers,Unknown,3,48.415976,-71.065569
Quebec,Conseil de promotion de l'agroalimentaire québecois,"Longueuil, QC J4B 8J1",1,High Wage,4163,Business development officers and marketing researchers and consultants,Unknown,1,45.598455,-73.424103
Quebec,Conseillers en gestion et informatique CGI Inc.,"Montréal, QC H3G 1T4",1,High Wage,2174,Computer programmers and interactive media developers,Unknown,1,45.506419,-73.563688
Quebec,Construction demathieu et bard (cdb) inc.,"Saint-Jérôme, QC J7Y 4P7",1,High Wage,0711,Construction managers,Unknown,1,45.768199,-74.028555
Quebec,Construction DJL Inc.,"ST-RÉMI, QC J0L 2L0",1,High Wage,9232,"Petroleum, gas and chemical process operators",Corporation,1,45.205117,-73.653262
Quebec,Construction Michel Gagnon Ltée,"Québec, QC G1N 4L2",2,High Wage,7284,"Plasterers, drywall installers and finishers and lathers",Unknown,1,46.799289,-71.284532
Quebec,Consultants SL&B,"Bécancour, QC G9H 3A3",10,High Wage,7237,Welders and related machine operators,Unknown,2,46.358327,-72.425953
Quebec,Contrans Vrac Inc,"La Prairie, QC J5R 5G4",1,High Wage,7511,Transport truck drivers,Unknown,1,45.40298,-73.494729
Quebec,Contro Valve Equipment Inc,"Brossard, QC J4Y 2R4",1,High Wage,7445,Other repairers and servicers,Unknown,1,45.431617,-73.47704
Quebec,CONTRÔLE G.M.C. INC.,"Boucherville, QC J4B 7L6",1,High Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,45.559243,-73.427994
Quebec,Contrôles Laurentide,"Kirkland, QC H9J 4A1",1,High Wage,6221,Technical sales specialists ,Unknown,1,45.456944,-73.885576
Quebec,Convoyeur continental & Usinage ltée,"Thetford Mines, QC G6G 3V8",1,High Wage,7231,Machinists and machining and tooling inspectors,Corporation,1,46.087816,-71.295891
Quebec,Convoyeur continental & Usinage ltée,"Thetford Mines, QC G6G 3V8",1,High Wage,7237,Welders and related machine operators,Corporation,1,46.087816,-71.295891
Quebec,Corporation BNP Paribas Canada,"Montréal, QC H3A 2A6",1,High Wage,1122,Professional occupations in business management consulting,Corporation,1,45.504384,-73.571926
Quebec,CORPORATION CANADIENNE D'ASSISTANCE INTERNATIONALE,"Montréal, QC H3A 3G4",1,High Wage,6314,Customer and information services supervisors,Unknown,1,45.502602,-73.575786
Quebec,CORPORATION DE L'ECOLE DES HAUTES ETUDES COMMERCIALES DE MONTREAL,"MONTRÉAL, QC H3T 2A7",1,High Wage,4011,University professors and lecturers,Sole Proprietorship,1,45.504013,-73.622601
Quebec,Corporation de l'École Polytechnique de Montréal,"Montréal, QC H3T 1J4",2,High Wage,1222,Executive assistants,Unknown,2,45.503272,-73.61864
Quebec,Corporation de l'École Polytechnique de Montréal,"Montréal, QC H3T 1J4",4,High Wage,4011,University professors and lecturers,Unknown,4,45.503272,-73.61864
Quebec,Cortex génie humain,"Montréal, QC H3B 3W4",1,High Wage,0213,Computer and information systems managers,Corporation,1,45.503207,-73.569465
Quebec,"Coveo Solutions, Inc","Québec, QC G1W 2K7",1,High Wage,1311,Accounting technicians and bookkeepers,Corporation,1,46.767534,-71.309732
Quebec,CPE Jardin de Fanfan,"Magog, QC J1X  4A",1,High Wage,4214,Early childhood educators and assistants,Registered Charity,1,,
Quebec,Creaform,"Lévis, QC G6W 0L9",1,High Wage,2173,Software engineers and designers,Corporation,1,46.7530428,-71.2196569
Quebec,Createch,"Montréal, QC H2Y  2H",1,High Wage,2282,User support technicians,Corporation,1,,
Quebec,CTC MAINTENANCE INC,"SAINT-HUBERT, QC J4T 2A1",1,High Wage,7332,Appliance servicers and repairers,Corporation,1,45.496715,-73.479959
Quebec,Cuisine Arya Inc.,"Montreal, QC H3A 1X5",1,High Wage,6322,Cooks,Unknown,1,45.501376,-73.573531
Quebec,Cultures Gen V inc.,"Ste-Clotilde, QC J0L 1W0",1,High Wage,7312,Heavy,Unknown,1,45.1579093933105,-73.6762390136719
Quebec,Cultures Quinto inc,"Saint-Ubalde, QC G0A 4L0",1,High Wage,7312,Heavy,Corporation,1,46.781573,-72.354831
Quebec,Cyber Solutions Inc,"Quebec, QC G1E 0H1",1,High Wage,2171,Information systems analysts and consultants,Unknown,1,46.858489,-71.1912146
Quebec,Cyme International T&D Inc.,"Montréal, QC J4Z 0N5",1,High Wage,2174,Computer programmers and interactive media developers,Unknown,1,45.4512799,-73.4368374
Quebec,Cysca Technologies,"Terrebonne, QC J6W 1T9",2,High Wage,2174,Computer programmers and interactive media developers,Unknown,2,45.702134,-73.639687
Quebec,Dans L'univers de Cajo,"Québec, QC G3Y 1Y2",1,High Wage,4214,Early childhood educators and assistants,Corporation,1,,
Quebec,Datavalet Technologies Inc.,"Montréal, QC H3C 3X6",1,High Wage,2174,Computer programmers and interactive media developers,Unknown,1,45.512682,-73.551039
Quebec,Davidson Canada Inc,"Montréal, QC H2Y 2M4",1,High Wage,2171,Information systems analysts and consultants,Unknown,1,45.407676,-73.951205
Quebec,DAZZM Inc.,"Montréal, QC H3A 1X6",1,High Wage,2174,Computer programmers and interactive media developers,Unknown,1,45.501204,-73.573452
Quebec,D-BOX Technologies Inc.,"longueuil, QC J4G 1R7",1,High Wage,1311,Accounting technicians and bookkeepers,Partnership,1,45.566938,-73.468322
Quebec,Débosselage Orford inc.,"Magog, QC J1X 7K3",3,High Wage,7322,Motor vehicle body repairers,Unknown,1,45.280829,-72.11673
Quebec,Deflex Composite inc.,"Saint-Victor, QC G0M 2B0",1,High Wage,1523,Production logistics co,Unknown,1,46.076896,-70.860688
Quebec,DELAFONTAINE INC.,"Sherbrooke, QC J1L 1K4",1,High Wage,7233,Sheet metal workers,Unknown,1,45.391517,-71.969917
Quebec,Deloupe Inc.,"Saint-Évariste, QC G0M 1S0",1,High Wage,7237,Welders and related machine operators,Unknown,1,45.743566,-70.698132
Quebec,Dépôt Rive-Nord Inc.,"Berthierville, QC J0K 1A0",1,High Wage,9243,Water and waste treatment plant operators,Unknown,1,46.066779,-73.187236
Quebec,Desjardins groupe d'assurances générales inc.,"Montréal, QC H5B  1B",1,High Wage,2161,"Mathematicians, statisticians and actuaries",Corporation,1,,
Quebec,Desjardins Sécurité financière,"Montréal, QC H5B 1B2",2,High Wage,1122,Professional occupations in business management consulting,Corporation,2,45.507836,-73.565412
Quebec,Desmeules Automobiles incorporé,"Les Escoumins, QC G0T 1K0",2,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,48.340459,-69.402411
Quebec,Dialectica Canada Inc.,"Montréal, QC H3A  3J",1,High Wage,1122,Professional occupations in business management consulting,Partnership,1,,
Quebec,Dialectica Canada Inc.,"Montréal, QC H3A  3J",1,High Wage,1223,Human resources and recruitment officers,Partnership,1,,
Quebec,Dialogue Health Technologies Inc,"Montreal, QC H2Y 1T9",1,High Wage,1223,Human resources and recruitment officers,Corporation,1,45.501627,-73.55908
Quebec,Dialogue Health Technologies Inc,"Montreal, QC H2Y 1T9",1,High Wage,2172,Database analysts and data administrators,Corporation,1,45.501627,-73.55908
Quebec,Diesel Terrebonne Inc.,"Mascouche, QC J7K 3C1",1,High Wage,7312,Heavy,Unknown,1,45.719945,-73.58866
Quebec,Digital Dimension,"Montréal, QC H2T 1Y1",1,High Wage,5241,Graphic designers and illustrators,Corporation,1,45.527144,-73.597952
Quebec,DISTRIBUTION DODO WHEELS INC.,"LACHINE, QC H8T 2P2",1,High Wage,0601,Corporate sales managers,Unknown,1,45.455235,-73.710029
Quebec,Distribution FLXP NK Inc.,"Saint-Jean-Sur-Richelieu, QC J2W 2Z2",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co",Unknown,1,45.359787,-73.304936
Quebec,District 5,"Montréal, QC H1N 3L7",1,High Wage,0513,"Recreation, sports and fitness program and service directors",Unknown,1,45.584384,-73.52831
Quebec,Divertissements Gameloft inc,"Montreal, QC H2R 2Z5",1,High Wage,1221,Administrative officers,Unknown,1,45.5322,-73.621464
Quebec,Docteur SodaBlast Inc.,"Boisbriand, QC J7H 1R9",1,High Wage,1121,Human resources professionals,Unknown,1,45.626546,-73.8551
Quebec,Dodin Quebec Inc.,"Westmount, QC H3Z 3C1",1,High Wage,2131,Civil engineers,Corporation,1,45.489087,-73.586825
Quebec,DoubleTree par Hilton Montréal,"Montreal, QC H5B 1E5",1,High Wage,6322,Cooks,Corporation,1,45.506689,-73.562313
Quebec,DQC L.P.,"Québec, QC G1R 5A8",1,High Wage,0632,Accommodation service managers,Unknown,1,46.808621,-71.218235
Quebec,DROLET RESSORTS INC.,"Québec, QC G1N 1X8",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Corporation,1,46.802291,-71.256033
Quebec,Duchesne et Fils Ltée,"YAMACHICHE, QC G0X 3L0",1,High Wage,2233,Industrial engineering and manufacturing technologists and technicians,Unknown,1,46.27531,-72.839775
Quebec,Dynamaze/Ontarget Group/,"Montréal, QC H2S 2Y4",1,High Wage,2172,Database analysts and data administrators,Corporation,1,45.534275,-73.611981
Quebec,Dynamitage Castonguay Ltée.,"Sherbrooke, QC J1N 1H1",1,High Wage,1523,Production logistics co,Unknown,1,45.359333,-72.012608
Quebec,EACOM Timber Corporation,"Montréal, QC H3B 4N4",1,High Wage,2241,Electrical and electronics engineering technologists and technicians,Unknown,1,45.498856,-73.570201
Quebec,EACOM Timber Corporation,"Montréal, QC H3B 4N4",1,High Wage,7311,Construction millwrights and industrial mechanics,Unknown,1,45.498856,-73.570201
Quebec,EACOM Timber Corporation,"Montréal, QC H3B 4N4",2,High Wage,9614,"Labourers in wood, pulp and paper processing",Unknown,1,45.498856,-73.570201
Quebec,Eco Entreprises Québec,"MONTREAL, QC H3H 1P9",1,High Wage,1241,Administrative assistants,Unknown,1,45.493853,-73.574984
Quebec,ÉCOLE CHARLES-PERRAULT (LAVAL),"Laval, QC H7G 2E7",1,High Wage,4032,Elementary school and kindergarten teachers,Unknown,1,45.580182,-73.678904
Quebec,École Trilingue Vision St-Jean,"Saint-Jean-sur-Richelieu, QC J2W 0B3",1,High Wage,4032,Elementary school and kindergarten teachers,Unknown,1,45.513103,-73.277725
Quebec,econolunettes trois-rivieres inc,"Trois-Rivières, QC G8Y 4R2",1,High Wage,3231,Opticians,Unknown,1,46.354661,-72.583458
Quebec,Élecso Inc.,"Sorel-Tracy, QC J3R 0E4",1,High Wage,2243,Industrial instrument technicians and mechanics,Unknown,1,46.027833,-73.141258
Quebec,Elimetal Inc.,"St laurent, QC H4S 1G3",1,High Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,45.484476,-73.726702
Quebec,Embag,"Montréal, QC H2B  2X",1,High Wage,7514,Delivery and courier service drivers,Corporation,1,,
Quebec,Emballage St-Jean Ltée,"Saint-Jean-sur-Richelieu, QC J2W 2M4",1,High Wage,7333,Electrical mechanics,Unknown,1,45.339931,-73.288635
Quebec,Emballage St-Jean Ltée,"St-Jean-sur-Richelieu, QC J2W 2M4",1,High Wage,7333,Electrical mechanics,Unknown,1,45.339931,-73.288635
Quebec,Emballage St-Jean Ltée,"St-Jean-sur-Richelieu, QC J2W 2M4",2,High Wage,9422,Plastics processing machine operators,Unknown,1,45.339931,-73.288635
Quebec,Emondexpert Inc.,"St-Alphonse-de-Granby, QC J0E 2A0",2,High Wage,2225,Landscape and horticulture technicians and specialists,Corporation,1,45.327003,-72.78909
Quebec,EMPIRE 37 SECURITE INC,"Montréal, QC H1Z 2K4",1,High Wage,1311,Accounting technicians and bookkeepers,Unknown,1,45.567062,-73.603224
Quebec,EMPIRE 37 SECURITE INC,"Montréal, QC H1Z 2K4",1,High Wage,2281,Computer network technicians,Unknown,1,45.567062,-73.603224
Quebec,Englobe Corp.,"Québec, QC G1P 4S9",2,High Wage,2231,Civil engineering technologists and technicians,Unknown,2,46.799605,-71.317049
Quebec,ENGRENAGES SHERBROOKE INC.,"Sherbrooke, QC J1G 1Y5",1,High Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,45.398019,-71.860598
Quebec,Entosystem inc.,"Sherbrooke, QC J1L 1R7",1,High Wage,7333,Electrical mechanics,Corporation,1,45.384501,-71.960461
Quebec,Entourage sur-le-Lac,"Lac-Beauport, QC G3B  2R",1,High Wage,6313,"Accommodation, travel, tourism and related services supervisors",Corporation,1,,
Quebec,Entreprises Intmotion Inc.,"Saint-Laurent, QC H4N 3A8",1,High Wage,2171,Information systems analysts and consultants,Unknown,1,45.525528,-73.653248
Quebec,Enviro Confort inc.,"Levis, QC G6W 7Y1",1,High Wage,7241,Electricians (except industrial and power system),Unknown,1,46.762921,-71.210711
Quebec,Environnement routier NRJ,"Lachine, QC H8R  1K",5,High Wage,7312,Heavy,Corporation,1,,
Quebec,Environnement S-Air Inc.,"Sherbrooke, QC J1M 1K5",1,High Wage,2263,Inspectors in public and environmental health and occupational health and safety,Unknown,1,45.379507,-71.869517
Quebec,Environnement Terra Vestra Inc,"Sept-Iles, QC G4R 3E1",1,High Wage,7521,Heavy equipment operators (except crane),Corporation,1,50.200994,-66.36963
Quebec,Epicerie 4 Bourgeois,"Québec, QC G1W 2K3",1,High Wage,6711,"Food counter attendants, kitchen helpers and related support occupations",Corporation,1,46.770547,-71.305377
Quebec,Epicerie Latina Inc.,"Montréal, QC H2T 2L4",1,High Wage,6322,Cooks,Unknown,1,45.52404,-73.60054
Quebec,EPP MÉTAL INC.,"Plessisville, QC G6L  2Y",1,High Wage,7237,Welders and related machine operators,Sole Proprietorship,1,,
Quebec,Equinox World,"Montréal, QC H2Y 2Y3",1,High Wage,1222,Executive assistants,Corporation,1,45.505584,-73.553808
Quebec,Équipements de levage Girard inc.,"Québec, QC G1P 3S4",2,High Wage,7311,Construction millwrights and industrial mechanics,Corporation,1,46.791494,-71.300401
Quebec,Équipements Frontmatec inc.,"St-Anselme, QC G0R 2N0",1,High Wage,7237,Welders and related machine operators,Unknown,1,46.64819,-70.99023
Quebec,Equipements knight-nieminen equipments,"Rouyn-Noranda, QC J9Y 0H4",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co",Unknown,1,48.2108794,-79.0155105
Quebec,Équipements Lafontaine inc.,"Lévis, QC G6V 7M5",2,High Wage,7312,Heavy,Unknown,2,46.758964,-71.169389
Quebec,Équipements Smartbox Inc.,"Westmount, QC H3Z 1P7",1,High Wage,2172,Database analysts and data administrators,Corporation,1,45.485025,-73.589025
Quebec,ERP Success Partners,"Laval, QC H7T 0J3",1,High Wage,2171,Information systems analysts and consultants,Corporation,1,45.5591446,-73.7667518
Quebec,Escale Santé du Jardin Botanique inc.,"Montréal, QC H1Y 3N1",3,High Wage,3236,Massage therapists,Unknown,1,45.55952,-73.613441
Quebec,ESET Canada Recherche inc,"Montréal, QC H3B 1B1",1,High Wage,2171,Information systems analysts and consultants,Corporation,1,45.514142,-73.560069
Quebec,ESKA,"Laval, QC H7L 5A9",1,High Wage,7333,Electrical mechanics,Corporation,1,45.596471,-73.741595
Quebec,Estateably inc.,"Montreal, QC H4C 2Z6",1,High Wage,2173,Software engineers and designers,Unknown,1,45.47629,-73.591751
Quebec,EUDONET CANADA INC.,"Montréal, QC H2R 0C2",1,High Wage,2174,Computer programmers and interactive media developers,Unknown,1,,
Quebec,Eurovia Québec Construction,"Boucherville, QC J4B 7L4",2,High Wage,7311,Construction millwrights and industrial mechanics,Corporation,2,45.569806,-73.417034
Quebec,Evry Jewels Inc.,"pointe-claire, QC H9R 1E2",1,High Wage,2175,Web designers and developers,Unknown,1,45.472963,-73.797204
Quebec,EW Auto Collision Inc,"Brossard, QC J4Y 2P4",1,High Wage,7322,Motor vehicle body repairers,Unknown,1,45.434411,-73.475164
Quebec,Excavation Désourdy inc.,"Bromont, QC J2L 2W6",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,45.304735,-72.702618
Quebec,Excavation Gaetan Girard,"Dolbeau-Mistassini, QC G8L 1V3",9,High Wage,7511,Transport truck drivers,Corporation,1,48.86837,-72.237435
Quebec,Expleo Canada Inc.,"Ville St Laurent, QC H4N 2M3",1,High Wage,2132,Mechanical engineers,Unknown,1,45.503243,-73.671312
Quebec,Exprolink Inc,"longueuil, QC J4G 1R7",1,High Wage,7237,Welders and related machine operators,Unknown,1,45.566938,-73.468322
Quebec,Ezeflow Inc,"Granby, QC J2J 1J6",1,High Wage,7237,Welders and related machine operators,Unknown,1,45.387619,-72.766979
Quebec,F. Martel et fils inc.,"Clermont, QC G4A 1C1",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,47.691312,-70.21018
Quebec,Fabricant de poêles international Inc.,"St-Augustin-de-Desmaures, QC G3A 2H3",1,High Wage,7237,Welders and related machine operators,Unknown,1,46.7503112,-71.4555655
Quebec,Fabrication Beauce Atlas inc.,"Sainte-Marie, QC G6E 1B5",2,High Wage,7452,Material handlers,Unknown,1,46.46179,-71.038874
Quebec,Fabspec inc,"sorel-tracy, QC J3R 0A8",2,High Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,46.0033616,-73.1510933
Quebec,Fabspec inc,"sorel-tracy, QC J3R 0A8",1,High Wage,7233,Sheet metal workers,Unknown,1,46.0033616,-73.1510933
Quebec,Fabspec inc,"sorel-tracy, QC J3R 0A8",2,High Wage,7237,Welders and related machine operators,Unknown,1,46.0033616,-73.1510933
Quebec,FDC Aéro Composites,"St-Jean-Sur-Richelieu, QC J3B 7B5",1,High Wage,2146,Aerospace engineers,Corporation,1,45.292657,-73.281623
Quebec,FDC Aéro Composites,"St-Jean-Sur-Richelieu, QC J3B 7B5",1,High Wage,9535,"Plastic products assemblers, finishers and inspectors",Corporation,1,45.292657,-73.281623
Quebec,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V 7N5",2,High Wage,1122,Professional occupations in business management consulting,Unknown,2,46.820686,-71.178668
Quebec,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V 7N5",2,High Wage,1123,"Professional occupations in advertising, marketing and public relations",Unknown,2,46.820686,-71.178668
Quebec,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V 7N5",2,High Wage,6551,Customer services representatives ,Unknown,2,46.820686,-71.178668
Quebec,Fempro Consumer Products ULC,"Drummondville, QC J2C 2Z5",2,High Wage,9441,"Textile fibre and yarn, hide and pelt processing machine operators and workers",Unknown,2,45.847143,-72.566651
Quebec,Ferrotech  inc.,"Coaticook, QC J1A 0B4",1,High Wage,7231,Machinists and machining and tooling inspectors,Unknown,1,45.134196,-71.80539
Quebec,FHR LCF Operations Corporation,"Quebec, QC G1R 4P5",1,High Wage,0631,Restaurant and food service managers,Unknown,1,46.884378,-71.2618225
Quebec,FHR LCF Operations Corporation,"Quebec, QC G1R 4P5",1,High Wage,6322,Cooks,Unknown,1,46.884378,-71.2618225
Quebec,Firme Au Baluchon inc.,"Montréal, QC H2C 1P5",1,High Wage,3237,Other technical occupations in therapy and assessment,Unknown,1,45.5579765,-73.6592055
Quebec,Fives Services Inc,"Québec, QC G1N 4A2",1,High Wage,1522,Storekeepers and partspersons,Unknown,1,46.802119,-71.266329
Quebec,FNX-INNOV INC.,"Montréal, QC H2N 2J8",1,High Wage,2212,Geological and mineral technologists and technicians,Corporation,1,45.537251,-73.655478
Quebec,FNX-INNOV INC.,"Montréal, QC H2N 2J8",1,High Wage,2231,Civil engineering technologists and technicians,Corporation,1,45.537251,-73.655478
Quebec,FOP EXPERTS CONSEILS INC,"Brossard, QC J4Y 0B6",1,High Wage,2171,Information systems analysts and consultants,Unknown,1,45.45653,-73.466981
Quebec,Forages Technic-Eau inc.,"Sherbrooke, QC J1R 0P4",2,High Wage,7372,Drillers and blasters ,Unknown,2,45.395747,-71.970369
Quebec,Fort Leduro inc.,"Longueuil, QC J3Y 8P2",1,High Wage,1311,Accounting technicians and bookkeepers,Unknown,1,45.4842983,-73.4026523
Quebec,FPT Canada Inc.,"Boucherville, QC J4B 7T9",1,High Wage,2173,Software engineers and designers,Co-operative,1,45.573037,-73.430066
Quebec,FPT Canada Inc.,"Boucherville, QC J4B 7T9",1,High Wage,5241,Graphic designers and illustrators,Co-operative,1,45.573037,-73.430066
