Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
Quebec,Réséco Inc.,"St-Wenceslas, QC G0Z 1J0",3,Primary Agriculture,8431,General farm workers,46.167895,-72.328926
Quebec,Rockland Farm senc,"Hinchinbrooke, QC J0S 1A0",1,Primary Agriculture,8431,General farm workers,45.013097,-74.174444
Quebec,Roncel Inc.,"St-Agapit, QC G0S 1Z0",1,Primary Agriculture,8431,General farm workers,46.564625,-71.433008
Quebec,Sapinière de la Mauricie,"St-Étienne-des-Grès, QC G0X 2P0",3,Primary Agriculture,8432,Nursery and greenhouse workers,46.444001,-72.821311
Quebec,Semico Centre Jardin inc.,"LEVIS, QC G6W 1H7",2,Primary Agriculture,8432,Nursery and greenhouse workers,46.751801,-71.244459
Quebec,Serres Royales Inc.,"St-Jérôme, QC J7Z 7M2",3,Primary Agriculture,8432,Nursery and greenhouse workers,45.770421,-73.973079
Quebec,Serres Toundra Inc.,"ST-FÉLICIEN, QC G8K 2R4",24,Primary Agriculture,8432,Nursery and greenhouse workers,48.652695,-72.450011
Quebec,Service Avicole JGL,"Victoriaville, QC G6T 2B4",8,Primary Agriculture,8431,General farm workers,46.058403,-72.013562
Quebec,SV (Canada) inc,"Saint-Bernard-de-Lacolle, QC J0J 1V0",1,Primary Agriculture,8431,General farm workers,45.07313,-73.457
Quebec,Techni-Veaux Inc.,"FORTIERVILLE, QC G0S 1J0",1,Primary Agriculture,8431,General farm workers,46.49737,-72.03172
Quebec,Tembris Inc.,"NOTRE-DAME-DU-NORD, QC J0Z 3B0",1,Primary Agriculture,8431,General farm workers,47.523781,-79.350873
Quebec,Terrassement Goupil inc.,"PINTENDRE, QC G6C 1P9",2,Primary Agriculture,8431,General farm workers,46.76777,-71.130378
Quebec,Transvol Ltée,"St-Charles de Bellechasse, QC G0R 2T0",33,Primary Agriculture,8431,General farm workers,46.782091,-70.933043
Quebec,V.G. Culture inc.,"Ste-Clotilde, QC J0L 1W0",4,Primary Agriculture,8431,General farm workers,45.1579093933105,-73.6762390136719
Quebec,Végétolab Inc.,"Alma, QC G8E 1X7",3,Primary Agriculture,8432,Nursery and greenhouse workers,48.550917,-71.64718
Quebec,Verger Caron Inc.,"Frelighsburg, QC J0J 1C0",30,Primary Agriculture,8431,General farm workers,45.071888,-72.877933
Quebec,Verger Coeur De Pomme senc,"Oka, QC J0N 1E0",8,Primary Agriculture,8431,General farm workers,45.496258,-74.140595
Quebec,Verger des Bois-Francs inc.,"Princeville, QC G6L 4K6",83,Primary Agriculture,8431,General farm workers,46.168705,-71.871248
Quebec,Verger et Serres St-Paul senc,"St-Paul-d'Abbotsford, QC J0E 1A0",34,Primary Agriculture,8431,General farm workers,45.435286,-72.883572
Quebec,Verger Hamel Distribution inc.,"ST-PAUL- D'ABBOTSFORD, QC J0E 1A0",18,Primary Agriculture,8431,General farm workers,45.435286,-72.883572
Quebec,Verger Henryville senc.,"Henryville, QC J0J 1E0",1,Primary Agriculture,8431,General farm workers,45.100724,-73.25432
Quebec,Verger Jodoin & frères inc,"St-Jean-Baptiste, QC J0L 2B0",121,Primary Agriculture,8431,General farm workers,45.51939,-73.122029
Quebec,Verger Lacroix Inc.,"St-Joseph du Lac, QC J0N 1M0",4,Primary Agriculture,8431,General farm workers,45.518391,-73.982522
Quebec,Verger MAIA inc.,"St-Joseph du Lac, QC J0N 1M0",4,Primary Agriculture,8431,General farm workers,45.518391,-73.982522
Quebec,Verger Mico SENC,"St-Joseph du Lac, QC J0N 1M0",4,Primary Agriculture,8431,General farm workers,45.518391,-73.982522
Quebec,Verger Philion,"Candiac, QC J5R 3Z4",4,Primary Agriculture,8431,General farm workers,45.383809,-73.508614
Quebec,Verger R et J Bouchard Inc.,"Saint-Paul-d'Abbotsford, QC J0E 1A0",13,Primary Agriculture,8431,General farm workers,45.435286,-72.883572
Quebec,Verger RC Guertin (2011) inc.,"Saint-Paul-d'Abbotsford, QC J0E 1A0",19,Primary Agriculture,8431,General farm workers,45.435286,-72.883572
Quebec,VERGER ROGER CÔTÉ INC,"Rougemont, QC J0L 1M0",3,Primary Agriculture,8431,General farm workers,45.43813,-73.092904
Quebec,Verger Thomson Inc.,"Saint-Paul d'Abbotsford, QC J0E 1A0",121,Primary Agriculture,8431,General farm workers,45.435286,-72.883572
Quebec,Vergers du Lac SENC,"St-Joseph-du-Lac, QC J0N 1M0",1,Primary Agriculture,8431,General farm workers,45.518391,-73.982522
Quebec,Vergers Paul Jodoin Inc.,"St-Jean-Baptiste, QC J0L 2B0",3,Primary Agriculture,8431,General farm workers,45.51939,-73.122029
Quebec,Vergers Stevenson inc.,"Franklin, QC J0S 1E0",12,Primary Agriculture,8431,General farm workers,45.02937,-73.92373
Quebec,Vignoble Kobloth & Fils inc,"ST-BRUNO, QC J3V 0L8",1,Primary Agriculture,8431,General farm workers,45.517331,-73.319359
Quebec,Vivaces Marie Michel Inc,"St-Constant, QC J5A 2E7",9,Primary Agriculture,8432,Nursery and greenhouse workers,45.347158,-73.586938
Quebec,Yves Coulombe,"Saint-Laurent (Île d'Orléans), QC G0A 3Z0",3,Primary Agriculture,8431,General farm workers,46.860509,-71.014815
Quebec,10036099 Canada Inc.,"MONTRÉAL, QC H3B 2E3",1,10036099 Canada Inc.,2173,Software engineers and designers,45.502497,-73.568814
Quebec,164630 Canada Inc (Tek-Knit Industries),"VILLE MONT-ROYAL, QC H4P 1K5",1,Global Talent Stream,2148,"Other professional engineers, n.e.c.",45.491928,-73.669464
Quebec,6362222 Canada Inc.,"Montréal, QC H3E 3B3",7,Global Talent Stream,2171,Information systems analysts and consultants,45.4615233,-73.5463761
Quebec,9336-0428 Québec Inc.,"Shefford, QC J2M 1J1",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.356977,-72.571411
Quebec,9337-4791 Québec Inc.,"MONTRÉAL, QC H4E 1A8",1,Global Talent Stream,0213,Computer and information systems managers,45.464379,-73.59569
Quebec,Alithya Canada Inc,"Montréal, QC H3B 5M2",2,Global Talent Stream,2171,Information systems analysts and consultants,45.500795,-73.56523
Quebec,Alten Canada inc.,"MONTRÉAL, QC H3B 4N4",3,Global Talent Stream,2171,Information systems analysts and consultants,45.498856,-73.570201
Quebec,ArcelorMittal Mining Canada G.P.,"LONGUEUIL, QC J4K 5G7",1,Global Talent Stream,0016,Senior managers ,45.524067,-73.522871
Quebec,Atomic Fiction Canada Inc.,"Montréal, QC H3A 2J5",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.507564,-73.56949
Quebec,Bath Fitter Distribution inc.,"SAINT-EUSTACHE, QC J7R 5R5",1,Global Talent Stream,2171,Information systems analysts and consultants,45.5653222,-73.9281089
Quebec,Behaviour Interactive Inc.,"MONTREAL, QC H2S 3H1",1,Global Talent Stream,2173,Software engineers and designers,45.530814,-73.613315
Quebec,Behavox Software (Canada) Inc.,"MONTRÉAL, QC H3A 2A5",2,Global Talent Stream,2171,Information systems analysts and consultants,45.504141,-73.57196
Quebec,Beyond Technologies Consulting Inc./Solutions Beyond Technologies Inc.,"MONTRÉAL, QC H3C 2M1",2,Global Talent Stream,2171,Information systems analysts and consultants,45.495114,-73.553389
Quebec,BNP Paribas Solutions TI Canada Inc.,"Montréal, QC H3A 2W8",2,Global Talent Stream,2171,Information systems analysts and consultants,45.502029,-73.570987
Quebec,BUF Canada Inc.,"Montréal, QC H2X 2T6",1,Global Talent Stream,5241,Graphic designers and illustrators,45.514036,-73.57248
Quebec,CAE Inc.,"SAINT LAURENT, QC H4T 1G6",1,Global Talent Stream,2283,Information systems testing technicians,45.504464,-73.665844
Quebec,Canadel inc,"LOUISEVILLE, QC J5V 3A4",1,Global Talent Stream,2175,Web designers and developers,46.261647,-72.958576
Quebec,Ceva Animal Health Inc.,"MONTREAL, QC H2Y 1E1",1,Global Talent Stream,0911,Manufacturing managers,45.511806,-73.551548
Quebec,CGI Information Systems and Management Consultants Inc.,"MONTREAL, QC H3G  1T",2,Global Talent Stream,2174,Computer programmers and interactive media developers,,
Quebec,Chrome Inc.,"MONTRÉAL, QC H3B 0E5",1,Global Talent Stream,2173,Software engineers and designers,45.499914,-73.568918
Quebec,CHU de Québec - Université Laval,"Québec, QC G1R 2J6",1,Global Talent Stream,2171,Information systems analysts and consultants,46.815489,-71.211493
Quebec,CIAO Technologies Inc.,"QUÉBEC, QC G1W 2R2",1,Global Talent Stream,2171,Information systems analysts and consultants,46.773594,-71.28287
Quebec,Cinesite Inc.,"MONTRÉAL, QC H2Y 0A3",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.5052277,-73.5557318
Quebec,Cofomo Développement Inc.,"MONTRÉAL, QC H3B 4W5",7,Global Talent Stream,2171,Information systems analysts and consultants,45.515392,-73.553859
Quebec,"Collective(i) Canada, Inc.","MONTREAL, QC H3B 0G4",1,Global Talent Stream,2172,Database analysts and data administrators,45.4966721,-73.569928
Quebec,Concept Zénit Inc,"BROSSARD, QC J4X 1H9",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.453262,-73.480495
Quebec,Conception Ro-Main inc.,"St-Lambert-de-Lauzon, QC G0S 2W0",1,Global Talent Stream,2173,Software engineers and designers,46.554609,-71.234934
Quebec,Conseil Zenika inc,"MONTRÉAL, QC H2J 2L1",1,Global Talent Stream,2171,Information systems analysts and consultants,45.524012,-73.582669
Quebec,Conseiller en Gestion et Informatique CGI Inc,"Montreal, QC H3G 1T4",9,Global Talent Stream,0213,Computer and information systems managers,45.506419,-73.563688
Quebec,Corporation Interactive EIDOS,"MONTRÉAL, QC H3A 1L4",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.506963,-73.569119
Quebec,CS Communication & Systemes Canada Inc.,"St-Laurent, QC H4R 2N1",1,Global Talent Stream,2173,Software engineers and designers,45.497452,-73.704006
Quebec,Desjardins Groupe d'Assurances Générales Inc.,"LÉVIS, QC G6V 6P9",1,Global Talent Stream,2161,"Mathematicians, statisticians and actuaries",46.820678,-71.178668
Quebec,Diabsolut Inc.,"Pointe-Claire, QC H9R 5P4",1,Global Talent Stream,2173,Software engineers and designers,45.461725,-73.81722
Quebec,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",1,Global Talent Stream,2175,Web designers and developers,45.5322,-73.621464
Quebec,Effenti inc.,"Québec, QC G1W 2K7",1,Global Talent Stream,2174,Computer programmers and interactive media developers,46.767534,-71.309732
Quebec,Effets Visuels Outpost Inc.,"MONTRÉAL, QC H3A 1S5",2,Global Talent Stream,5241,Graphic designers and illustrators,45.500228,-73.573016
Quebec,En toute confiance Inc.,"MONTRÉAL, QC H2Z 2B9",1,Global Talent Stream,2171,Information systems analysts and consultants,45.501709,-73.561666
Quebec,Entreprises Intmotion Inc.,"Saint-Laurent, QC H4N 3A8",1,Global Talent Stream,2283,Information systems testing technicians,45.525528,-73.653248
Quebec,Équipements Frontmatec Inc.,"Saint-Anselme, QC G0R 2N0",1,Global Talent Stream,2174,Computer programmers and interactive media developers,46.64819,-70.99023
Quebec,Expertisa Systèmes Intégrés Inc.,"Victoriaville, QC G6T 0K9",1,Global Talent Stream,2171,Information systems analysts and consultants,46.085658,-71.947911
Quebec,Fujitsu Consulting (Canada) Inc.,"QUÉBEC, QC G2K 0B8",8,Global Talent Stream,2171,Information systems analysts and consultants,46.828806,-71.313592
Quebec,Génisys Groupe Conseils Inc,"QUÉBEC, QC G2K 0A1",2,Global Talent Stream,2174,Computer programmers and interactive media developers,46.830649,-71.294758
Quebec,GFT Technologies Canada inc.,"QUÉBEC, QC G1W 0E8",1,Global Talent Stream,2171,Information systems analysts and consultants,46.7578355,-71.2923023
Quebec,Giro Inc. (Le groupe en informatique et recherche opérationnelle),"Montreal, QC H3L 3T1",1,Global Talent Stream,0213,Computer and information systems managers,45.549575,-73.655231
Quebec,Groupe Atallah inc./SSENSE,"Montréal, QC H2N 2E7",1,Global Talent Stream,2172,Database analysts and data administrators,45.539455,-73.654033
Quebec,Groupe Conseil ERA,"VERDUN, QC H3E 1J4",4,Global Talent Stream,2171,Information systems analysts and consultants,45.468287,-73.542749
Quebec,Groupe Nexio Inc.,"Montréal, QC H3A 2J5",1,Global Talent Stream,2171,Information systems analysts and consultants,45.507564,-73.56949
Quebec,Groupe Technologies Desjardins Inc.,"MONTRÉAL, QC H5B 1B2",14,Global Talent Stream,2171,Information systems analysts and consultants,45.507836,-73.565412
Quebec,Groupe Uni3T,"MONTRÉAL, QC H3C 2N5",1,Global Talent Stream,2175,Web designers and developers,45.497599,-73.555203
Quebec,Groupe Vétéri Médic Inc.,"Brossard, QC J4Y 1A2",1,Global Talent Stream,3114,Veterinarians,45.455367,-73.465146
Quebec,Higher Education Marketing,"MONTREAL, QC H2V 4L5",1,Global Talent Stream,2175,Web designers and developers,45.529916,-73.615018
Quebec,Holding Locnest Inc.,"MONTRÉAL, QC H3B 4W5",1,Global Talent Stream,0124,"Advertising, marketing and public relations managers",45.515392,-73.553859
Quebec,Hopper Inc.,"Montréal, QC H2S 2X3",1,Global Talent Stream,2173,Software engineers and designers,45.528788,-73.600028
Quebec,Index Web Marketing inc.,"Montreal, QC H2K 3T1",1,Global Talent Stream,2173,Software engineers and designers,45.529534,-73.556273
Quebec,Innova Services-Conseils International Inc,"MONTRÉAL, QC H3B 4G7",4,Global Talent Stream,2174,Computer programmers and interactive media developers,45.50155,-73.570142
Quebec,Intelerad Medical Systems Inc.,"MONTRÉAL, QC H2L 4L8",1,Global Talent Stream,2173,Software engineers and designers,45.503563,-73.572047
Quebec,Inteloom Incorporated,"GATINEAU, QC J9J 3N7",1,Global Talent Stream,2173,Software engineers and designers,45.441988,-75.8167007
Quebec,Inter Agro Inc.,"ST-ISIDORE, QC G0S 2S0",1,Global Talent Stream,2171,Information systems analysts and consultants,46.294643,-70.873676
Quebec,Invera Inc.,"MONTREAL, QC H3Z 1P9",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.484115,-73.589985
Quebec,IT Unlock Consulting Inc.,"MONTRÉAL, QC H3B 4W8",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.497394,-73.571571
Quebec,Landr Audio Inc,"Montréal, QC H2T 1A8",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.5273,-73.597432
Quebec,Lantic Inc.,"MONTREAL, QC H1W 2K3",1,Global Talent Stream,0016,Senior managers ,45.54699,-73.533806
Quebec,Larian Québec inc.,"QUÉBEC, QC G1K 3C7",1,Global Talent Stream,2174,Computer programmers and interactive media developers,46.815793,-71.219509
Quebec,Larochelle Groupe Conseil Inc.,"Montréal, QC H3B 2N2",2,Global Talent Stream,2171,Information systems analysts and consultants,45.515439,-73.553814
Quebec,Lauzon planchers de bois exclusif inc,"PAPINEAUVILLE, QC J0V 1R0",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.710868,-74.969281
Quebec,Les Laboratoires Interdata Inc.,"Montréal, QC H2S 1R4",1,Global Talent Stream,0213,Computer and information systems managers,45.527806,-73.611946
Quebec,Les services conseils ABNA inc,"Québec, QC G1X 1E4",1,Global Talent Stream,0213,Computer and information systems managers,46.77849,-71.320758
Quebec,Les services conseils digitaux Nexton inc.,"MONTRÉAL, QC H3B 2E3",1,Global Talent Stream,2175,Web designers and developers,45.502497,-73.568814
Quebec,Les Solutions Victrix Inc.,"Montréal, QC H3A 1E4",1,Global Talent Stream,2171,Information systems analysts and consultants,45.505599,-73.572919
Quebec,Les Studios Moment Factory Inc.,"Montréal, QC H2V 4H8",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.526299,-73.611371
Quebec,Les Technologies Clemex inc.,"Longueuil, QC J4G 1T5",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.563734,-73.463893
Quebec,Les Tissus GEO Sheard Ltée,"Coaticook, QC J1A 1X4",1,Global Talent Stream,2148,"Other professional engineers, n.e.c.",45.128292,-71.809959
Quebec,Levio Conseils inc.,"Québec, QC G1W 0C4",6,Global Talent Stream,2171,Information systems analysts and consultants,46.7578355,-71.2923023
Quebec,Lien par le Réseau Inc.,"MONTRÉAL, QC H3B 3G1",1,Global Talent Stream,2171,Information systems analysts and consultants,45.504111,-73.568634
Quebec,Lightspeed POS inc.,"MONTREAL, QC H2Y 1A6",1,Global Talent Stream,0621,Retail and wholesale trade managers,45.500463,-73.562724
Quebec,"L'industrielle Alliance, Assurances et services","Québec, QC G1K 7M3",1,Global Talent Stream,2171,Information systems analysts and consultants,46.81749,-71.2123
Quebec,Logiciels Etiya Canada Inc.,"MONTRÉAL, QC H3B 2E3",1,Global Talent Stream,0213,Computer and information systems managers,45.502497,-73.568814
Quebec,LogMeIn Technologies Canada Ltd.,"QUÉBEC, QC G1K 8G3",2,Global Talent Stream,2174,Computer programmers and interactive media developers,46.813822,-71.22369
Quebec,Ludia inc,"Montréal, QC H2Y 2P5",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.502079,-73.555664
Quebec,MAXON Computer Canada inc.,"Montréal, QC H2Y 2M5",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.502045,-73.557969
Quebec,Métal Bernard Inc.,"St-Lambert-de-Lauzon, QC G0S 2W0",1,Global Talent Stream,2174,Computer programmers and interactive media developers,46.554609,-71.234934
Quebec,MG2 Media,"Montreal, QC H2X 3L3",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.517573,-73.568776
Quebec,MindGeek Canada,"Montreal, QC H4P 2H2",1,Global Talent Stream,2175,Web designers and developers,45.496458,-73.655477
Quebec,Mistplay Inc.,"SAINT-LAURENT, QC H4R 2M8",1,Global Talent Stream,4163,Business development officers and marketing researchers and consultants,45.50097,-73.704903
Quebec,NestReady,"Montreal, QC H3C 1N8",3,Global Talent Stream,2174,Computer programmers and interactive media developers,45.497461,-73.558629
Quebec,Northforge Innovations Inc,"Gatineau, QC J8X 3H3",3,Global Talent Stream,2173,Software engineers and designers,45.428523,-75.715981
Quebec,Novaquark Inc.,"MONTRÉAL, QC H3B 0G4",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.4966721,-73.569928
Quebec,Ondia Inc.,"QUÉBEC, QC G1W 2L4",1,Global Talent Stream,2174,Computer programmers and interactive media developers,46.766184,-71.311005
Quebec,Opticca Consulting Inc.,"Montreal, QC H4B 4W8",1,Global Talent Stream,2174,Computer programmers and interactive media developers,,
Quebec,Optima Aero Inc.,"SAINT-MATHIEU-DE-BELOEIL, QC J3G 0C9",1,Global Talent Stream,0211,Engineering managers,45.5886424,-73.2355446
Quebec,OSF Global Services inc.,"QUÉBEC, QC G2K 2H6",1,Global Talent Stream,2171,Information systems analysts and consultants,46.833189,-71.296881
Quebec,OSSimTech Inc.,"MONTRÉAL, QC H3C 4L1",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.502121,-73.544104
Quebec,PeopleLikeUs,"Montreal, QC H2Y 2M8",1,Global Talent Stream,5241,Graphic designers and illustrators,45.502216,-73.558018
Quebec,Planaxis Canada Inc.,"MONTREAL, QC H2Y 1L5",1,Global Talent Stream,2171,Information systems analysts and consultants,45.505734,-73.557005
Quebec,Plusgrade L.P,"MONTREAL, QC H3A 2M8",1,Global Talent Stream,0016,Senior managers ,45.501294,-73.577041
Quebec,Premier Tech Limitée,"Rivière-du-Loup, QC G5R 6C1",1,Global Talent Stream,2175,Web designers and developers,47.810091,-69.492684
Quebec,Processia Solutions Canada Inc.,"Laval, QC H7T 2Z5",1,Global Talent Stream,2173,Software engineers and designers,45.604096,-73.677967
Quebec,Productions Double Negative Montréal Ltée,"MONTRÉAL, QC H2Y 1A6",2,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",45.500463,-73.562724
Quebec,Purkinje,"Montréal, QC H3C 1E2",1,Global Talent Stream,0213,Computer and information systems managers,45.501061,-73.560562
Quebec,Quantum Lead Inc.,"MONTRÉAL, QC H4M 2X6",1,Global Talent Stream,2171,Information systems analysts and consultants,45.531351,-73.673984
Quebec,R3D Conseil Inc.,"MONTRÉAL, QC H3A 2E6",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.504928,-73.568594
Quebec,Rapid Snack Inc.,"CHÂTEAUGUAY, QC J6J 4Z2",1,Global Talent Stream,0211,Engineering managers,45.345898,-73.693888
Quebec,Reel FX Creative Studios Inc.,"Montréal, QC H3K 1G6",10,Global Talent Stream,5241,Graphic designers and illustrators,45.484047,-73.562138
Quebec,Robotel Inc.,"Laval, QC H7L 5A4",1,Global Talent Stream,2171,Information systems analysts and consultants,45.586919,-73.759168
Quebec,Rodeo FX  inc.,"MONTRÉAL, QC H3C 2M7",9,Global Talent Stream,5241,Graphic designers and illustrators,45.496988,-73.555482
Quebec,SC2I.ca Inc.,"SHERBROOKE, QC J1G 0C8",2,Global Talent Stream,2171,Information systems analysts and consultants,45.403254,-71.859011
Quebec,Scanline VFX Montreal inc.,"MONTRÉAL, QC H3B 2S2",3,Global Talent Stream,5241,Graphic designers and illustrators,45.497768,-73.568497
Quebec,Serti Informatique Inc.,"MONTREAL, QC H1J 2S5",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.611283,-73.582869
Quebec,SG Montréal Centre de Solutions inc.,"Montréal, QC H3A 3M8",2,Global Talent Stream,2171,Information systems analysts and consultants,45.502031,-73.570992
Quebec,Société pour l'informatique industrielle SII Inc.,"MONTRÉAL, QC H3G 1Z7",3,Global Talent Stream,2171,Information systems analysts and consultants,45.499527,-73.578375
Quebec,Solution B.I. CANADA INC.,"MONTRÉAL, QC H3B 1B1",1,Global Talent Stream,2171,Information systems analysts and consultants,45.514142,-73.560069
Quebec,Solution Petal Inc (PetalMD),"QUÉBEC, QC G1K 3H5",2,Global Talent Stream,2175,Web designers and developers,46.813133,-71.225485
Quebec,Sportlogiq Inc.,"Montréal, QC H2T 3B3",1,Global Talent Stream,2172,Database analysts and data administrators,45.527042,-73.595999
Quebec,SSQ Société d'Assurance- vie inc.,"QUÉBEC, QC G1V 4H6",1,Global Talent Stream,2172,Database analysts and data administrators,46.755177,-71.334391
Quebec,Stradigi AI,"MONTRÉAL, QC H3A 1T1",2,Global Talent Stream,2174,Computer programmers and interactive media developers,45.500833,-73.574612
Quebec,Studio Gimmick Inc.,"Montréal, QC H2T 3B2",1,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",45.526774,-73.595258
Quebec,Studios Framestore Inc.,"Montréal, QC H2T 3B3",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.527042,-73.595999
Quebec,Synechron Canada Inc.,"MONTRÉAL, QC H3B 0G4",1,Global Talent Stream,2171,Information systems analysts and consultants,45.4966721,-73.569928
Quebec,Systèmes PRAN Inc.,"QUÉBEC, QC G1P 3S4",1,Global Talent Stream,2175,Web designers and developers,46.791494,-71.300401
Quebec,TandemLaunch Inc,"Montréal, QC H4C 2K1",2,Global Talent Stream,2174,Computer programmers and interactive media developers,45.483324,-73.583975
Quebec,Technologies IXIASOFT Inc.,"Montréal, QC H2V 3X1",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.524513,-73.613538
Quebec,Technologies Lanka inc.,"LA POCATIÈRE, QC G0R 1Z0",1,Global Talent Stream,2173,Software engineers and designers,47.359335,-70.027466
Quebec,The Life House Group Inc.,"MONTRÉAL, QC H2Y 2N1",2,Global Talent Stream,2173,Software engineers and designers,45.502701,-73.559309
Quebec,Transat A.T. inc.,"MONTRÉAL, QC H2X 4C2",1,Global Talent Stream,2171,Information systems analysts and consultants,45.511448,-73.576694
Quebec,Tuque Games Inc.,"Montréal, QC H4C 2C7",1,Global Talent Stream,5241,Graphic designers and illustrators,45.471077,-73.585455
Quebec,Umano Medical Inc.,"L'Islet, QC G0R 2C0",1,Global Talent Stream,2175,Web designers and developers,47.0999513,-70.3518281
Quebec,Via Consultants Informatique (2000) Inc.,"Montreal, QC H2Y 1M6",3,Global Talent Stream,2171,Information systems analysts and consultants,45.503238,-73.558922
Quebec,WA Nouvelle Solution Inc.,"MONTRÉAL, QC H4T 1G4",1,Global Talent Stream,2174,Computer programmers and interactive media developers,45.477812,-73.702156
Quebec,WorkJam Inc.,"MONTRÉAL, QC H3C 3X6",1,Global Talent Stream,2175,Web designers and developers,45.512682,-73.551039
Ontario,002419322 Ontario Inc. o/a Khinda Construction Ltd.,"BRAMPTON, ON L6W 3J5",1,002419322 Ontario Inc. o/a Khinda Construction Ltd.,1241,Administrative assistants,43.699337,-79.738981
Ontario,1019554 Ontario Ltd.,"NIAGARA FALLS, ON L2G 0J6",1,High Wage,1241,Administrative assistants,43.0611976,-79.1218791
Ontario,10309672 Canada Inc.,"CONCORD, ON L1K 2L7",1,High Wage,6222,Retail and wholesale buyers,43.939123,-78.863951
Ontario,10359602 Canada Inc o/a RAKU,"TORONTO, ON M5V 2A8",1,High Wage,6311,Food service supervisors,43.648305,-79.398551
Ontario,1065022 Ontario Limited O/A Juno Electric,"GUELPH, ON N1K 1B6",1,High Wage,7241,Electricians (except industrial and power system),43.548653,-80.300245
Ontario,10654582 Canada Inc.,"TORONTO, ON M5T 3A3",1,High Wage,0013,Senior managers ,43.651328,-79.389154
Ontario,1066259 Ontario Limited o/a BMS Enterprises,"Brampton, ON L6T 5G2",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co",43.720079,-79.684675
Ontario,11249053 Canada Inc.,"VAUGHAN, ON L4H 3X9",1,High Wage,0015,Senior managers ,43.825913,-79.586916
Ontario,1126286 Ontario Ltd.,"TORONTO, ON M8W 3R3",1,High Wage,7322,Motor vehicle body repairers,43.603561,-79.527646
Ontario,11266071 Canada Inc O/A Bev & Byond,"Brampton, ON L6R 0K1",1,High Wage,0013,Senior managers ,43.746359,-79.746884
Ontario,11345532 Canada Inc.,"SCARBOROUGH, ON M1E 2N2",1,High Wage,0013,Senior managers ,43.766149,-79.190987
Ontario,11350021 Canada Inc.,"NORTH YORK, ON M3C 3M8",1,High Wage,0013,Senior managers ,43.729457,-79.328265
Ontario,1166552 Ontario Inc. o/a Pioneer Cruises,"NORTH YORK, ON M3J 3K6",3,High Wage,1226,Conference and event planners,43.764187,-79.488403
Ontario,1204336 Ontario Inc. o/a Homeline Bedding,"Mississauga, ON L5T 1S6",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co",43.658853,-79.678645
Ontario,1208746 Ontario Limited o/a Poly Blow Moulding Inc.,"BRAMPTON, ON L6T 5T3",1,High Wage,2233,Industrial engineering and manufacturing technologists and technicians,43.6851649,-79.7077769
Ontario,1238167 Ontario Ltd. o/a Quality Oil Change & Tire Service,"Brampton, ON L6W 1P5",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",43.687623,-79.739551
Ontario,1256975 Ontario Ltd.,"Woodbridge, ON L4L 8H7",10,High Wage,7271,Carpenters,43.8180596,-79.5568341
Ontario,1365089 Ontario Inc. o/a Worldwide Containers Transport Ltd.,"MISSISSAUGA, ON L4T 1G3",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co",43.711475,-79.658089
Ontario,1378981 Ontario Ltd.  o/a Rock Bottom Underpinning,"TORONTO, ON M9C 5H5",4,High Wage,7282,Concrete finishers,43.614839,-79.553721
Ontario,1420172 Ontario Ltd. O/A Dairy Max,"WOODBRIDGE, ON L4H 1B9",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co",43.8009662,-79.6195598
Ontario,1441998 Ontario Inc. o/a JB Rand Express,"FREELTON, ON L0R 1K0",1,High Wage,1212,"Supervisors, finance and insurance office workers",43.397778,-79.968047
Ontario,1445913 Ontario Inc. o/a HGC The Harman Group,"Caledon, ON L7C 3M6",10,High Wage,7511,Transport truck drivers,43.79823,-79.885522
Ontario,1471248 Ontario Limited a/o AM Roofing Solutions,"GUELPH, ON N1K 1S3",6,High Wage,7291,Roofers and shinglers,43.54903,-80.306739
